3.85	112.65	0.00
10.76	48.10	0.00
42.25	173.68	0.00
162.28	147.78	0.00
182.93	6.99	0.00
161.94	185.75	0.00
112.73	244.96	0.00
136.75	66.16	0.00
74.08	195.49	0.00
186.17	86.44	0.00
47.24	5.99	0.00
171.69	9.99	0.00
45.88	41.40	0.00
92.12	140.14	0.00
156.40	170.40	0.00
195.06	156.01	0.00
20.28	25.36	0.00
232.35	71.31	0.00
193.93	2.02	0.00
121.70	3.12	0.00
108.96	4.64	0.00
111.70	115.14	0.00
76.59	61.30	0.00
127.13	9.00	0.00
127.69	61.26	0.00
204.41	5.45	0.00
198.71	0.76	0.00
161.08	180.93	0.00
94.65	78.56	0.00
202.90	216.04	0.00
133.21	121.34	0.00
87.68	84.91	0.00
234.75	166.22	0.00
218.99	193.17	0.00
137.54	244.49	0.00
155.62	0.00	0.00
146.76	187.25	0.00
51.94	93.81	0.00
75.31	245.00	0.00
117.73	69.61	0.00
57.62	57.49	0.00
211.08	160.54	0.00
48.69	12.98	0.00
56.48	62.02	0.00
42.68	202.88	0.00
56.92	82.56	0.00
108.92	178.58	0.00
77.78	136.40	0.00
230.84	85.85	0.00
107.55	15.22	0.00
46.20	111.03	0.00
226.22	1.74	0.00
244.94	97.96	0.00
109.72	109.21	0.00
27.78	133.13	0.00
64.52	198.36	0.00
102.18	241.23	0.00
148.72	147.85	0.00
65.55	84.52	0.00
150.71	215.44	0.00
177.80	84.13	0.00
55.44	0.07	0.00
29.35	3.65	0.00
74.17	186.07	0.00
79.69	58.64	0.00
106.04	178.45	0.00
126.96	10.96	0.00
21.38	76.26	0.00
65.62	99.19	0.00
200.25	0.26	0.00
7.31	94.47	0.00
232.21	32.84	0.00
182.58	0.61	0.00
122.15	59.92	0.00
144.63	9.27	0.00
59.32	3.79	0.00
114.71	10.56	0.00
240.77	5.37	0.00
136.70	8.94	0.00
130.28	0.45	0.00
57.90	100.87	0.00
122.22	19.86	0.00
156.02	72.52	0.00
169.78	120.81	0.00
98.88	62.28	0.00
91.86	71.77	0.00
247.00	49.55	0.00
9.43	3.84	0.00
221.29	60.11	0.00
228.32	181.90	0.00
199.05	190.94	0.00
24.68	18.26	0.00
65.47	10.86	0.00
83.84	79.80	0.00
169.93	102.50	0.00
34.14	43.48	0.00
180.31	10.61	0.00
26.69	224.64	0.00
163.44	1.68	0.00
123.54	2.79	0.00
194.76	5.04	0.00
178.76	6.93	0.00
225.93	96.40	0.00
222.73	82.29	0.00
83.54	0.68	0.00
174.69	216.78	0.00
49.45	132.74	0.00
7.64	136.10	0.00
186.02	1.01	0.00
125.01	185.09	0.00
119.98	218.28	0.00
226.18	242.26	0.00
152.47	184.44	0.00
154.42	154.28	0.00
214.86	65.89	0.00
201.37	7.89	0.00
144.18	39.72	0.00
45.73	4.48	0.00
59.98	0.24	0.00
221.63	220.50	0.00
7.17	22.70	0.00
122.48	21.84	0.00
41.98	27.71	0.00
244.67	54.54	0.00
178.17	105.04	0.00
125.12	0.16	0.00
117.77	177.33	0.00
14.90	78.13	0.00
170.49	182.37	0.00
10.61	30.25	0.00
17.86	49.73	0.00
130.41	0.74	0.00
24.18	7.84	0.00
204.54	109.83	0.00
204.39	27.36	0.00
180.61	201.82	0.00
37.47	3.49	0.00
164.90	244.24	0.00
129.65	72.90	0.00
243.24	124.93	0.00
162.25	249.75	0.00
200.08	20.71	0.00
113.45	42.96	0.00
108.10	54.02	0.00
206.33	145.91	0.00
20.87	167.36	0.00
33.29	2.51	0.00
43.35	7.93	0.00
97.73	32.33	0.00
207.84	0.80	0.00
200.84	68.09	0.00
15.12	28.20	0.00
99.81	7.71	0.00
131.72	10.91	0.00
104.20	204.83	0.00
164.21	114.04	0.00
156.99	54.87	0.00
73.00	208.00	0.00
107.91	2.70	0.00
3.87	138.96	0.00
246.02	135.52	0.00
41.79	78.92	0.00
26.55	8.48	0.00
93.10	89.17	0.00
49.53	22.49	0.00
122.42	4.50	0.00
84.87	11.30	0.00
237.91	200.23	0.00
230.08	1.28	0.00
13.17	14.70	0.00
184.46	0.72	0.00
67.28	48.78	0.00
105.71	0.04	0.00
136.97	201.24	0.00
235.68	9.67	0.00
104.44	2.18	0.00
245.76	23.62	0.00
75.36	52.00	0.00
175.27	2.58	0.00
166.58	247.70	0.00
134.78	27.57	0.00
174.53	22.10	0.00
166.63	0.96	0.00
44.53	22.24	0.00
32.00	0.54	0.00
249.77	63.86	0.00
42.78	144.94	0.00
8.15	99.56	0.00
140.30	2.02	0.00
220.47	1.63	0.00
167.29	151.03	0.00
47.61	204.82	0.00
92.23	71.23	0.00
115.18	2.98	0.00
245.41	170.49	0.00
39.10	28.58	0.00
213.88	21.61	0.00
161.19	139.25	0.00
94.07	0.03	0.00
47.73	0.59	0.00
107.06	111.53	0.00
120.51	91.04	0.00
30.15	69.20	0.00
147.38	133.12	0.00
56.55	125.05	0.00
96.15	152.64	0.00
145.75	20.73	0.00
62.95	119.90	0.00
72.61	77.47	0.00
154.27	39.31	0.00
66.32	0.95	0.00
206.09	152.17	0.00
245.67	28.49	0.00
182.56	92.38	0.00
85.97	137.36	0.00
146.02	2.75	0.00
26.94	4.09	0.00
226.58	75.50	0.00
219.91	58.86	0.00
204.44	198.24	0.00
65.18	159.58	0.00
148.59	134.81	0.00
5.63	0.66	0.00
106.31	1.33	0.00
78.18	1.96	0.00
40.37	159.34	0.00
44.69	222.32	0.00
