Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.252s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
51.00	1.99	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	1.99	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	1.99	2.00	2.00	1.99
56.00	2.00	2.00	2.00	1.98
57.00	1.99	2.00	1.99	1.99
58.00	2.00	2.00	2.00	2.01
59.00	1.99	1.99	2.00	2.00
60.00	2.00	2.00	2.00	1.99
61.00	2.00	2.00	2.00	2.00
62.00	2.00	2.00	2.00	2.00
63.00	1.98	2.00	1.99	1.99
64.00	2.00	2.00	2.00	1.99
65.00	2.00	2.00	2.00	2.01
66.00	2.00	1.99	2.00	2.00
67.00	2.00	2.00	2.00	2.00
68.00	2.00	2.00	2.00	1.99
69.00	2.00	2.00	1.99	2.00
70.00	1.99	2.00	2.00	2.00
71.00	2.00	1.99	2.00	1.98
72.00	2.00	2.00	2.00	1.99
73.00	2.00	2.00	2.00	2.01
74.00	1.99	2.00	2.00	1.99
75.00	2.01	2.00	1.99	2.00
76.00	1.99	1.99	2.00	1.99
77.00	2.00	2.01	2.00	2.00
78.00	2.00	1.99	2.00	1.99
79.00	2.00	2.00	2.00	1.99
80.00	1.99	2.00	2.00	2.00
81.00	2.00	2.00	1.99	1.99
82.00	1.99	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00
84.00	2.00	1.99	2.00	1.99
85.00	1.99	2.00	2.00	0.98
86.00	2.00	2.00	2.00	0.00
87.00	2.00	2.00	1.99	0.00
88.00	2.00	2.00	2.00	0.00
89.00	1.99	2.00	2.00	0.00
90.00	2.00	2.00	2.00	0.00
91.00	2.00	1.99	2.00	0.00
92.00	2.00	2.00	2.00	0.00
93.00	2.00	2.00	1.99	0.00
94.00	2.00	2.00	2.00	0.00
95.00	1.99	2.00	2.00	0.00
96.00	2.00	2.00	2.00	0.00
97.00	2.00	1.99	2.00	0.00
98.00	2.00	2.00	2.00	0.00
99.00	2.00	2.00	2.00	1.37
100.00	1.99	2.00	1.99	2.00
101.00	2.00	2.00	2.00	2.00
102.00	2.00	1.99	2.00	2.00
103.00	2.00	2.00	2.00	1.99
104.00	2.00	2.00	2.00	2.01
105.00	1.98	2.00	2.00	1.99
106.00	1.99	2.00	1.99	1.99
107.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	2.00	1.98
109.00	1.99	1.99	2.00	2.00
110.00	1.99	2.00	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	1.99	1.99	1.99	2.00
113.00	2.00	2.01	2.00	1.99
114.00	2.00	1.99	2.00	2.00
115.00	1.99	2.00	2.00	2.00
116.00	1.99	2.00	2.00	1.99
117.00	1.98	2.00	2.00	2.00
118.00	2.00	2.00	1.99	2.00
119.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00
121.00	2.00	1.99	2.00	1.99
122.00	2.00	2.00	2.00	2.00
123.00	1.98	2.00	2.00	2.00
124.00	2.00	2.00	1.99	2.00
125.00	1.99	2.00	2.00	2.00
126.00	1.99	1.99	2.00	1.99
127.00	2.00	2.01	2.00	2.00
128.00	2.00	1.99	2.00	2.01
129.00	1.99	2.00	2.00	1.98
130.00	2.01	2.00	1.99	2.00
131.00	1.99	2.00	2.00	1.99
132.00	2.00	1.99	2.00	2.00
133.00	1.99	2.00	2.00	2.01
134.00	2.00	2.00	2.00	1.99
135.00	1.98	2.00	2.00	2.00
136.00	1.99	2.00	1.99	1.99
137.00	2.00	2.00	2.00	2.00
138.00	2.00	2.00	2.00	2.00
139.00	1.98	1.99	2.00	1.99
140.00	2.00	2.00	2.00	2.00
141.00	1.98	2.00	2.00	2.00
142.00	1.99	2.00	2.00	2.00
143.00	2.00	2.00	1.99	2.00
144.00	2.00	1.99	2.00	2.00
145.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.97
147.00	2.00	2.00	2.00	2.00
148.00	1.99	2.00	2.00	2.00
149.00	2.00	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	1.98	1.99	2.00	2.00
152.00	2.00	2.00	2.00	2.00
153.00	1.99	2.00	2.00	1.99
154.00	2.00	2.00	2.00	2.00
155.00	2.00	2.00	1.99	2.00
156.00	2.00	2.00	2.00	2.00
157.00	1.99	1.99	2.00	2.00
158.00	2.00	2.00	2.00	2.00
159.00	2.00	2.00	2.00	1.99
160.00	2.00	2.00	2.00	2.00
161.00	1.97	1.99	1.99	1.98
162.00	2.00	2.00	2.00	1.99
163.00	2.00	1.99	2.00	2.01
164.00	2.00	2.00	2.00	1.99
165.00	2.00	2.00	2.00	1.99
166.00	2.00	2.00	2.00	2.00
167.00	1.99	2.00	1.99	1.99
168.00	1.99	2.00	2.00	2.00
169.00	2.00	1.99	2.00	2.00
170.00	2.00	2.00	2.00	1.99
171.00	2.00	2.00	2.00	2.01
172.00	2.00	2.00	2.00	1.99
173.00	1.98	2.00	1.99	2.00
174.00	2.00	2.00	2.00	2.00
175.00	1.99	2.00	2.00	2.00
176.00	1.99	1.99	2.00	1.98
177.00	2.00	2.00	2.00	2.00
178.00	2.00	2.00	2.00	2.00
179.00	1.99	2.00	1.99	2.00
10.2.1.2	2.04	7.93
10.1.1.1	2.03	6197.65
10.1.1.2	2.03	3713.59
10.1.1.4	1.88	3122.32
