Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.179s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
62.00	0.00	2.56	2.00	2.00
63.00	0.55	1.97	1.99	2.00
64.00	0.00	2.00	2.00	1.99
65.00	0.00	2.00	2.00	2.00
66.00	1.68	1.06	2.00	2.00
67.00	1.20	1.81	2.00	1.97
68.00	1.17	1.80	2.00	2.01
69.00	0.57	2.45	1.99	2.00
70.00	0.00	2.19	2.00	2.00
71.00	0.91	1.72	2.00	2.00
72.00	1.41	1.60	2.00	1.99
73.00	1.19	1.71	2.00	1.99
74.00	1.20	1.73	2.00	2.00
75.00	1.15	1.78	1.99	2.00
76.00	1.11	1.86	2.00	1.98
77.00	0.97	1.94	2.00	1.99
78.00	0.00	2.57	2.00	2.00
79.00	1.38	1.58	2.00	1.83
80.00	1.28	1.42	2.00	2.17
81.00	1.18	1.87	1.99	1.99
82.00	0.92	2.27	2.00	1.88
83.00	0.38	2.30	2.00	2.10
84.00	0.94	1.51	2.00	2.01
85.00	0.71	2.33	2.00	1.97
86.00	0.00	2.12	2.00	2.01
87.00	0.88	1.73	1.99	1.99
88.00	1.44	1.53	2.00	1.97
89.00	0.35	2.57	2.00	2.01
90.00	1.74	1.20	2.00	2.03
91.00	0.88	2.07	2.00	1.99
92.00	1.31	1.80	2.00	2.00
93.00	0.95	2.20	1.99	2.00
94.00	0.00	2.41	2.00	1.99
95.00	0.75	1.80	2.00	2.00
96.00	1.46	1.41	2.00	1.99
97.00	1.21	1.80	2.00	1.98
98.00	1.19	1.83	2.00	2.03
99.00	1.14	1.87	2.00	1.99
100.00	1.19	1.80	1.99	1.99
101.00	1.01	2.00	2.00	1.99
102.00	0.00	2.57	2.00	2.00
103.00	0.20	1.90	2.00	1.95
104.00	1.79	1.35	2.00	2.04
105.00	1.06	1.72	2.00	1.93
106.00	1.00	1.75	1.99	2.03
107.00	1.19	1.77	2.00	1.93
108.00	1.28	1.78	2.00	2.05
109.00	0.54	2.51	2.00	2.00
110.00	0.00	2.17	2.00	2.01
111.00	1.07	1.61	2.00	1.98
112.00	1.28	1.63	1.99	2.01
113.00	1.20	1.78	2.00	1.99
114.00	1.24	1.84	2.00	1.92
115.00	1.04	1.75	2.00	2.08
116.00	1.15	1.79	2.00	1.94
117.00	0.77	2.25	2.00	2.03
118.00	0.00	2.36	1.99	2.01
119.00	0.72	1.84	2.00	1.94
120.00	1.58	1.40	2.00	2.03
121.00	1.07	1.83	2.00	1.98
122.00	1.27	1.70	2.00	2.00
123.00	1.25	1.90	2.00	1.84
124.00	1.18	1.60	1.99	2.16
125.00	0.94	2.12	2.00	2.00
126.00	0.00	2.52	2.00	2.00
127.00	1.13	1.72	2.00	1.99
128.00	1.51	1.46	2.00	1.97
129.00	1.01	1.79	2.00	2.03
130.00	0.79	2.20	1.99	2.01
131.00	0.98	1.97	2.00	2.00
132.00	1.32	1.57	2.00	2.00
133.00	0.88	2.13	2.00	2.00
134.00	0.00	2.41	2.00	2.00
135.00	1.02	1.72	2.00	1.99
136.00	0.86	2.19	1.99	2.01
137.00	1.47	1.15	2.00	1.98
138.00	0.08	2.77	2.00	2.03
139.00	0.00	2.00	2.00	1.99
140.00	0.00	2.00	2.00	2.00
141.00	0.37	1.98	2.00	2.00
142.00	1.59	1.42	2.00	1.97
143.00	1.19	1.71	1.99	2.00
144.00	1.13	1.90	2.00	2.00
145.00	1.28	1.75	2.00	1.98
146.00	1.05	1.84	2.00	2.00
147.00	0.88	2.14	2.00	1.92
148.00	0.01	2.46	2.00	2.08
149.00	0.88	1.80	1.99	1.99
150.00	1.61	1.41	2.00	1.87
151.00	1.10	1.84	2.00	2.10
152.00	1.21	1.71	2.00	2.03
153.00	1.24	1.84	2.00	2.00
154.00	1.22	1.79	2.00	1.99
155.00	0.85	2.12	1.99	2.01
156.00	0.00	2.45	2.00	1.98
157.00	0.78	1.80	2.00	2.00
158.00	1.53	1.55	2.00	1.98
159.00	1.31	1.71	2.00	2.01
160.00	1.22	1.81	2.00	1.99
161.00	0.67	2.23	1.99	1.97
162.00	1.54	1.59	2.00	1.99
163.00	0.91	2.07	2.00	2.03
164.00	0.00	2.44	2.00	2.01
165.00	0.80	1.79	2.00	2.00
166.00	1.40	1.59	2.00	1.99
167.00	1.25	1.68	1.99	1.83
168.00	1.10	1.80	2.00	2.13
169.00	0.80	2.19	2.00	1.98
170.00	0.00	2.45	2.00	2.04
171.00	1.47	1.51	2.00	1.99
172.00	0.00	2.40	2.00	2.00
173.00	1.04	1.71	1.99	1.92
174.00	1.40	1.65	2.00	1.97
175.00	1.17	1.70	2.00	2.05
176.00	0.89	2.07	2.00	2.01
177.00	1.24	1.79	2.00	1.97
178.00	1.20	1.79	2.00	2.00
179.00	0.84	2.14	1.99	2.01
10.2.1.2	2.04	7.93
10.1.1.1	0.95	422756.57
10.1.1.2	1.94	241781.51
10.1.1.4	2.03	11940.85
