Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.211s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
31.00	2.00	1.98	2.00	2.00	1.97
32.00	1.99	2.00	1.99	2.00	2.00
33.00	1.99	2.00	2.00	2.00	1.99
34.00	2.01	2.00	2.00	1.99	2.00
35.00	1.98	2.00	2.00	2.00	2.00
36.00	1.99	1.99	2.00	2.00	2.00
37.00	2.00	1.99	2.00	2.00	1.99
38.00	1.92	1.94	1.99	1.99	2.00
39.00	1.98	2.01	2.00	2.01	1.99
40.00	2.00	2.00	2.00	2.00	2.00
41.00	1.98	1.99	2.00	1.99	2.00
42.00	2.00	2.00	2.00	2.00	2.00
43.00	1.98	1.99	2.00	2.00	2.00
44.00	2.01	2.00	1.99	2.00	1.99
45.00	2.00	1.99	2.00	2.00	2.00
46.00	1.97	1.99	2.00	1.99	1.99
47.00	2.00	1.99	2.00	2.00	1.99
48.00	2.00	2.00	2.00	1.99	2.00
49.00	1.98	1.98	2.00	2.00	2.00
50.00	2.00	2.00	2.00	2.00	1.99
51.00	0.64	0.62	1.99	2.00	2.01
52.00	2.80	2.84	2.00	1.99	1.99
53.00	1.99	1.99	2.00	2.00	1.99
54.00	1.85	1.86	2.00	2.00	2.00
55.00	1.99	1.98	2.00	2.00	1.98
56.00	2.00	1.99	2.00	2.00	2.00
57.00	2.00	2.00	1.99	2.00	1.99
58.00	1.99	2.00	2.00	2.00	2.00
59.00	2.00	1.99	2.00	2.00	2.00
60.00	2.00	2.01	2.00	1.99	2.00
61.00	2.00	1.99	2.00	2.00	1.98
62.00	2.00	2.00	2.00	2.00	2.00
63.00	1.98	1.97	1.99	2.00	2.00
64.00	2.00	2.01	2.00	2.00	2.00
65.00	1.99	1.99	2.00	1.99	1.99
66.00	1.99	2.00	2.00	2.00	2.00
67.00	0.45	0.46	2.00	2.00	1.97
68.00	2.84	3.04	2.00	2.00	1.99
69.00	1.97	2.00	1.99	2.00	2.00
70.00	2.01	2.00	2.00	1.99	2.00
71.00	1.99	2.00	2.00	2.01	1.99
72.00	1.99	2.00	2.00	1.99	2.00
73.00	2.00	2.00	2.00	2.00	1.99
74.00	1.99	1.99	2.00	2.00	1.99
75.00	0.65	0.66	1.99	1.98	1.98
76.00	2.65	2.81	2.00	1.95	1.98
77.00	1.98	2.00	2.00	2.00	2.00
78.00	2.01	2.00	2.00	2.00	1.99
79.00	1.95	1.98	2.00	2.00	2.00
80.00	2.00	1.99	2.00	2.00	2.00
81.00	1.97	2.00	1.99	2.00	1.98
82.00	2.00	2.00	2.00	1.99	2.00
83.00	2.00	0.46	2.00	2.01	1.98
84.00	2.00	0.00	2.00	1.99	2.00
85.00	2.00	0.00	2.00	2.00	1.99
86.00	1.98	0.00	2.00	2.00	1.99
87.00	1.99	1.51	1.99	1.99	1.97
88.00	2.01	2.01	2.00	2.01	2.01
89.00	1.99	2.00	2.00	1.99	2.00
90.00	1.84	1.83	2.00	1.97	1.95
91.00	1.46	1.66	2.00	2.04	2.05
92.00	1.99	2.00	2.00	2.00	2.00
93.00	1.99	1.99	1.99	1.99	1.99
94.00	2.00	1.99	2.00	2.00	2.00
95.00	2.01	2.00	2.00	1.99	1.99
96.00	1.99	1.99	2.00	2.01	1.98
97.00	2.00	1.99	2.00	1.99	2.00
98.00	2.00	2.01	2.00	2.00	2.00
99.00	2.00	1.99	2.00	2.00	1.99
100.00	2.00	2.00	1.99	2.00	2.00
101.00	1.98	2.00	2.00	2.00	2.00
102.00	2.00	1.99	2.00	1.99	2.00
103.00	1.99	1.99	2.00	2.00	2.00
104.00	2.00	1.99	2.00	2.00	2.00
105.00	1.99	1.98	2.00	2.00	1.98
106.00	2.01	2.01	1.99	2.00	1.98
107.00	1.99	2.00	2.00	2.00	1.99
108.00	2.00	2.00	2.00	2.00	2.00
109.00	1.98	1.98	2.00	1.99	2.00
110.00	2.01	2.01	2.00	2.00	2.00
111.00	1.98	1.98	2.00	2.00	1.99
112.00	1.99	2.00	1.99	2.00	2.00
113.00	1.97	2.00	2.00	1.99	2.00
114.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	1.99	2.00	2.00	1.99
116.00	1.99	1.99	2.00	2.00	1.99
117.00	1.99	2.00	2.00	2.00	1.99
118.00	1.99	1.99	1.99	2.00	1.99
119.00	2.01	2.00	2.00	1.99	2.00
120.00	1.99	2.00	2.00	2.01	2.00
121.00	2.00	2.00	2.00	1.99	2.00
122.00	2.00	2.00	2.00	2.00	2.00
123.00	2.00	1.99	2.00	2.00	1.99
124.00	2.00	2.00	1.99	2.00	2.01
125.00	1.99	1.98	2.00	1.99	1.97
126.00	1.98	2.01	2.00	2.00	2.00
127.00	2.00	1.99	2.00	2.00	1.99
128.00	1.99	1.99	2.00	2.00	1.99
129.00	0.82	0.84	2.00	2.00	1.99
130.00	2.51	2.65	1.99	2.00	1.99
131.00	1.99	2.00	2.00	1.99	2.00
132.00	1.99	2.00	2.00	2.01	2.00
133.00	2.01	2.00	2.00	1.98	1.98
134.00	1.99	1.99	2.00	2.00	2.00
135.00	1.99	2.01	2.00	2.00	1.99
136.00	1.97	1.98	1.99	1.99	1.99
137.00	2.01	2.00	2.00	1.99	1.98
138.00	2.00	2.00	2.00	2.00	2.00
139.00	2.00	1.99	2.00	1.99	1.99
140.00	2.00	1.99	2.00	2.00	2.00
141.00	2.00	1.99	2.00	2.00	2.00
142.00	2.00	2.00	2.00	2.00	2.00
143.00	2.00	1.99	1.99	2.00	1.99
144.00	2.00	2.00	2.00	2.00	2.00
145.00	0.77	2.00	2.00	1.99	0.78
146.00	0.00	2.00	2.00	2.00	0.00
147.00	0.00	2.00	2.00	2.00	0.00
148.00	0.00	2.00	2.00	2.00	0.00
149.00	0.00	1.99	1.99	2.00	0.00
150.00	0.00	2.00	2.00	1.99	0.00
151.00	0.00	2.00	2.00	2.00	0.00
152.00	0.00	2.00	2.00	2.00	0.00
153.00	0.00	2.00	2.00	2.00	0.00
154.00	0.00	2.00	2.00	2.00	0.00
155.00	0.00	1.99	1.99	2.00	0.00
156.00	0.00	2.00	2.00	1.99	0.00
157.00	0.00	2.00	2.00	2.00	0.00
158.00	0.00	2.00	2.00	2.00	0.00
159.00	0.00	2.00	2.00	2.00	0.00
160.00	0.00	2.00	2.00	2.00	0.00
161.00	0.00	1.99	1.99	2.00	0.00
162.00	0.00	2.00	2.00	1.99	0.00
163.00	0.00	2.00	2.00	2.00	0.00
164.00	0.00	2.00	2.00	2.00	0.00
165.00	0.00	2.00	2.00	2.00	0.00
166.00	0.00	2.00	2.00	2.00	0.00
167.00	0.00	1.99	1.99	2.00	0.00
168.00	0.00	2.00	2.00	2.00	0.00
169.00	0.00	2.00	2.00	1.99	0.00
170.00	0.00	2.00	2.00	2.00	0.00
171.00	0.00	2.00	2.00	2.00	0.00
172.00	0.00	2.00	2.00	2.00	0.00
173.00	0.00	1.99	1.99	2.00	0.00
174.00	0.00	2.00	2.00	2.00	0.00
175.00	0.00	2.00	2.00	0.29	0.00
176.00	0.00	2.00	2.00	0.00	0.00
177.00	0.00	2.00	2.00	0.00	0.00
178.00	0.00	2.00	2.00	0.00	0.00
179.00	1.31	1.99	1.99	0.00	1.31
10.2.1.2	2.04	7.93
10.1.1.1	1.61	18005.60
10.1.1.2	1.97	10289.24
10.1.1.4	2.04	4216.82
10.1.1.5	1.63	6919.38
