Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.218s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
58.00	0.00	2.11	2.00	1.79	1.08
59.00	1.05	1.24	2.00	1.61	0.92
60.00	1.12	1.60	2.00	1.32	0.69
61.00	0.94	1.85	2.00	1.85	0.58
62.00	0.93	1.57	2.00	2.19	0.00
63.00	0.58	1.75	1.99	2.58	0.00
64.00	0.81	2.01	2.00	2.04	0.00
65.00	0.49	1.97	2.00	1.40	1.12
66.00	0.00	2.21	2.00	1.59	1.01
67.00	0.00	2.38	2.00	1.60	0.84
68.00	0.00	2.00	2.00	1.80	1.14
69.00	0.75	1.45	1.99	1.59	1.05
70.00	0.98	1.57	2.00	1.63	0.94
71.00	0.80	1.72	2.00	1.87	0.46
72.00	0.81	1.74	2.00	2.48	0.00
73.00	0.68	1.79	2.00	2.24	0.35
74.00	0.72	1.64	2.00	1.17	1.27
75.00	0.67	1.48	1.99	1.74	0.89
76.00	0.00	2.06	2.00	2.28	0.51
77.00	0.00	2.18	2.00	1.31	1.37
78.00	0.00	2.36	2.00	1.81	0.92
79.00	0.00	2.00	2.00	1.68	0.92
80.00	0.00	2.19	2.00	2.77	0.20
81.00	0.74	1.45	1.99	1.68	0.74
82.00	1.10	1.52	2.00	1.18	1.08
83.00	0.38	1.83	2.00	1.79	0.64
84.00	0.72	1.54	2.00	1.83	0.82
85.00	0.92	1.54	2.00	1.60	0.86
86.00	0.79	1.57	2.00	1.63	0.84
87.00	0.60	1.80	1.99	1.80	0.73
88.00	0.00	2.68	2.00	2.52	0.00
89.00	1.38	1.53	2.00	1.99	0.00
90.00	1.28	1.67	2.00	2.14	0.00
91.00	1.22	1.73	2.00	1.95	0.00
92.00	1.06	1.92	2.00	1.95	0.00
93.00	1.02	1.64	1.99	1.42	0.84
94.00	0.72	1.52	2.00	1.55	1.08
95.00	0.48	1.91	2.00	1.77	0.79
96.00	0.00	2.07	2.00	1.85	0.82
97.00	0.00	2.33	2.00	1.64	0.87
98.00	0.00	2.21	2.00	1.92	0.98
99.00	0.71	1.52	2.00	1.93	0.74
100.00	1.13	1.55	1.99	2.26	0.00
101.00	0.91	1.60	2.00	2.37	0.00
102.00	1.13	1.72	2.00	2.00	0.00
103.00	0.28	2.12	2.00	1.24	1.02
104.00	1.17	1.24	2.00	1.26	1.14
105.00	0.72	1.80	2.00	1.59	0.79
106.00	0.00	2.31	1.99	1.86	0.77
107.00	0.00	2.21	2.00	1.68	0.97
108.00	0.00	2.00	2.00	2.08	0.67
109.00	0.00	2.08	2.00	2.41	0.52
110.00	0.00	2.00	2.00	2.24	0.00
111.00	0.98	1.35	2.00	1.34	0.99
112.00	0.99	1.39	1.99	1.35	1.05
113.00	0.75	1.47	2.00	1.63	0.98
114.00	0.33	1.99	2.00	1.72	0.98
115.00	0.59	1.78	2.00	1.64	0.78
116.00	0.89	1.53	2.00	1.58	0.80
117.00	0.60	1.98	2.00	1.78	0.54
118.00	0.00	2.47	1.99	2.71	0.00
119.00	0.67	1.66	2.00	1.71	0.82
120.00	1.07	1.45	2.00	1.42	1.06
121.00	0.79	1.52	2.00	1.52	0.98
122.00	0.94	1.57	2.00	1.57	0.61
123.00	0.80	1.60	2.00	1.75	0.77
124.00	0.77	1.68	1.99	1.64	0.80
125.00	0.62	1.58	2.00	1.92	0.82
126.00	0.00	2.51	2.00	2.43	0.00
127.00	0.00	2.19	2.00	1.87	0.74
128.00	0.00	2.01	2.00	1.54	1.50
129.00	0.57	1.45	2.00	1.81	1.01
130.00	1.07	1.38	1.99	1.67	0.91
131.00	0.86	1.70	2.00	1.70	0.57
132.00	0.84	1.61	2.00	1.70	0.82
133.00	0.89	1.60	2.00	1.64	0.73
134.00	0.89	1.72	2.00	2.27	0.00
135.00	0.75	1.73	2.00	2.32	0.00
136.00	0.00	2.81	1.99	2.25	0.00
137.00	1.13	1.41	2.00	1.33	1.08
138.00	0.99	1.53	2.00	1.42	0.87
139.00	0.86	1.66	2.00	1.63	0.81
140.00	0.81	1.47	2.00	1.46	1.04
141.00	0.93	1.59	2.00	1.60	0.80
142.00	0.79	1.59	2.00	1.58	0.97
143.00	0.47	1.95	1.99	2.01	0.52
144.00	0.00	2.57	2.00	2.53	0.00
145.00	0.00	2.13	2.00	1.91	0.80
146.00	0.00	1.97	2.00	1.46	1.44
147.00	0.00	0.88	2.00	2.34	1.90
148.00	0.00	0.00	2.00	2.24	2.24
149.00	0.00	0.00	1.99	2.00	2.00
150.00	0.00	0.00	2.00	2.00	1.99
151.00	0.00	0.00	2.00	2.00	2.00
152.00	0.00	0.00	2.00	2.00	2.00
153.00	0.00	0.00	2.00	1.99	2.00
154.00	0.00	0.00	2.00	2.00	2.00
155.00	0.00	0.00	1.99	2.00	2.00
156.00	0.00	0.00	2.00	2.00	1.99
157.00	0.00	0.00	2.00	2.00	2.00
158.00	0.00	0.00	2.00	2.00	2.00
159.00	0.00	0.00	2.00	1.99	1.99
160.00	0.00	0.00	2.00	2.00	2.00
161.00	0.00	0.00	1.99	2.00	2.00
162.00	0.00	0.00	2.00	2.00	1.99
163.00	0.00	1.91	2.00	1.55	1.48
164.00	0.00	2.00	2.00	1.48	1.37
165.00	0.00	1.95	2.00	1.87	1.12
166.00	0.00	1.91	2.00	1.88	1.20
167.00	0.00	2.06	1.99	1.75	1.08
168.00	0.00	1.98	2.00	1.88	1.19
169.00	0.00	1.99	2.00	2.32	0.55
170.00	0.00	2.04	2.00	2.28	0.00
171.00	0.00	1.99	2.00	1.65	1.32
172.00	0.00	2.00	2.00	1.46	1.44
173.00	0.00	1.99	1.99	1.86	1.17
174.00	0.00	1.99	2.00	1.77	1.21
175.00	0.00	2.01	2.00	2.32	0.77
176.00	0.00	1.98	2.00	2.19	0.16
177.00	0.00	2.00	2.00	2.04	0.91
178.00	0.00	2.00	2.00	2.00	0.00
179.00	0.00	2.00	1.99	1.60	1.15
10.2.1.2	2.04	7.81
10.1.1.1	0.67	444406.91
10.1.1.2	1.70	272969.73
10.1.1.4	1.86	271187.74
10.1.1.5	0.81	340903.15
