Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.210s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
103.00	0.84	1.77	2.00	1.98	0.00
104.00	1.48	1.50	2.00	2.03	0.00
105.00	1.25	1.75	2.00	1.95	0.00
106.00	1.15	1.75	1.99	2.00	0.00
107.00	1.21	1.68	2.00	2.00	0.00
108.00	1.17	1.78	2.00	1.99	0.00
109.00	0.88	1.47	2.00	1.32	1.20
110.00	0.00	2.47	2.00	1.71	1.02
111.00	0.00	2.47	2.00	1.97	0.39
112.00	0.00	1.99	1.99	2.34	0.62
113.00	0.72	1.54	2.00	1.98	0.68
114.00	0.80	0.78	2.00	1.27	1.27
115.00	0.69	2.85	2.00	1.90	0.49
116.00	0.82	1.45	2.00	2.54	0.00
117.00	0.22	2.37	2.00	2.13	0.00
118.00	0.46	2.03	1.99	2.03	0.00
119.00	1.20	1.52	2.00	1.57	0.82
120.00	0.00	2.19	2.00	1.41	1.31
121.00	0.00	2.32	2.00	1.79	0.88
122.00	0.00	2.13	2.00	1.85	0.92
123.00	0.98	1.24	2.00	1.64	1.08
124.00	0.86	1.45	1.99	1.54	0.91
125.00	0.88	1.52	2.00	1.75	0.67
126.00	0.92	1.65	2.00	2.25	0.00
127.00	0.89	1.66	2.00	2.17	0.00
128.00	1.01	1.78	2.00	2.24	0.00
129.00	0.52	2.31	2.00	1.66	0.64
130.00	0.00	2.24	1.99	1.40	1.27
131.00	0.57	1.77	2.00	1.71	0.92
132.00	1.26	1.45	2.00	1.41	0.69
133.00	0.95	1.72	2.00	1.60	0.75
134.00	0.84	1.64	2.00	1.70	0.79
135.00	1.06	1.55	2.00	1.47	0.67
136.00	0.97	1.74	1.99	2.18	0.00
137.00	0.35	2.21	2.00	2.44	0.00
138.00	0.59	2.43	2.00	2.14	0.00
139.00	0.81	1.54	2.00	1.52	0.79
140.00	1.10	1.26	2.00	1.39	0.99
141.00	0.93	1.64	2.00	1.50	0.87
142.00	0.89	1.59	2.00	1.57	0.85
143.00	0.97	1.63	1.99	1.46	0.81
144.00	0.75	1.60	2.00	1.77	0.89
145.00	0.69	1.74	2.00	1.97	0.60
146.00	0.00	2.57	2.00	2.34	0.00
147.00	0.62	1.64	2.00	2.28	0.25
148.00	1.26	1.45	2.00	1.73	0.49
149.00	0.81	1.65	1.99	1.22	1.13
150.00	0.77	1.58	2.00	1.71	0.91
151.00	0.71	1.70	2.00	1.67	0.78
152.00	0.92	1.47	2.00	1.54	0.85
153.00	0.74	1.83	2.00	1.63	0.82
154.00	0.00	2.54	2.00	2.57	0.00
155.00	0.60	1.81	1.99	1.79	0.61
156.00	0.91	1.44	2.00	1.35	1.06
157.00	0.88	1.71	2.00	1.50	0.81
158.00	0.79	1.48	2.00	1.68	0.86
159.00	0.95	1.57	2.00	1.28	0.75
160.00	0.74	1.59	2.00	1.85	1.06
161.00	0.87	1.74	1.99	1.70	0.68
162.00	0.00	2.45	2.00	2.51	0.00
163.00	0.37	2.12	2.00	1.98	0.62
164.00	1.13	1.15	2.00	1.46	1.20
165.00	0.61	1.74	2.00	1.61	0.89
166.00	0.69	1.66	2.00	1.68	0.91
167.00	0.85	1.71	1.99	1.67	0.61
168.00	0.86	1.68	2.00	1.78	0.60
169.00	0.62	1.83	2.00	1.60	0.82
170.00	0.58	2.13	2.00	2.41	0.00
171.00	0.00	2.52	2.00	2.34	0.00
172.00	0.00	2.06	2.00	2.05	0.00
173.00	1.28	1.61	1.99	1.99	0.00
174.00	1.47	1.63	2.00	2.01	0.00
175.00	1.10	1.71	2.00	1.98	0.00
176.00	1.14	1.95	2.00	1.97	0.00
177.00	1.15	1.85	2.00	1.99	0.00
178.00	1.21	1.83	2.00	1.93	0.00
179.00	0.61	2.31	1.99	2.05	0.00
10.2.1.2	2.04	7.99
10.1.1.2	1.83	321846.38
10.1.1.4	1.85	279435.61
10.1.1.5	0.62	465977.62
10.1.1.1	0.73	438471.21
