Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.375s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
58.00	2.00	1.94	2.00	2.00	1.99	1.91	2.00
59.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
60.00	1.99	1.88	2.00	2.00	2.00	1.90	1.99
61.00	1.99	1.88	2.00	2.00	2.00	1.93	1.98
62.00	2.00	1.93	2.00	2.00	1.98	1.99	2.00
63.00	1.99	1.95	1.99	1.99	1.99	1.95	2.00
64.00	2.00	1.95	2.00	2.00	2.00	1.93	2.00
65.00	2.00	1.93	2.00	2.00	2.00	1.92	2.00
66.00	1.99	1.94	2.00	2.00	2.00	1.98	1.99
67.00	1.99	1.94	2.00	2.00	2.00	1.93	1.97
68.00	2.00	1.94	2.00	2.00	1.99	1.94	2.00
69.00	2.00	1.92	1.99	1.99	2.00	1.94	1.99
70.00	2.00	1.94	2.00	2.00	1.99	1.91	2.00
71.00	2.00	2.00	2.00	2.00	2.00	1.95	2.00
72.00	2.00	1.93	2.00	2.00	2.00	1.91	1.99
73.00	1.97	1.92	2.00	2.00	2.00	1.97	1.99
74.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
75.00	1.98	1.94	1.99	1.99	1.99	1.95	2.00
76.00	2.00	1.93	2.00	2.00	1.99	1.92	1.99
77.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
78.00	2.00	1.92	2.00	2.00	2.00	1.91	2.00
79.00	1.98	1.92	2.00	2.00	1.99	1.91	1.99
80.00	2.00	1.95	2.00	2.00	1.99	1.95	2.00
81.00	1.99	1.95	1.99	1.99	2.00	1.91	1.99
82.00	2.00	1.95	2.00	2.00	2.00	1.92	2.00
83.00	2.00	1.92	2.00	2.00	2.00	1.94	1.99
84.00	2.00	1.93	2.00	2.00	2.00	1.94	2.00
85.00	1.99	1.98	2.00	2.00	1.99	1.93	1.98
86.00	2.00	1.88	2.00	2.00	1.98	1.93	1.99
87.00	1.99	1.95	1.99	1.99	2.00	1.91	1.99
88.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
89.00	2.00	1.93	2.00	2.00	2.00	1.94	2.00
90.00	2.00	1.92	2.00	2.00	2.00	1.91	2.00
91.00	1.99	1.86	2.00	2.00	2.00	1.95	1.99
92.00	2.00	1.97	2.00	2.00	1.99	1.90	1.99
93.00	2.00	1.99	1.99	1.99	2.00	1.98	2.00
94.00	2.00	1.93	2.00	2.00	1.99	1.94	2.00
95.00	1.99	1.94	2.00	2.00	2.00	1.94	2.00
96.00	2.00	1.92	2.00	2.00	2.00	1.97	2.00
97.00	2.00	1.94	2.00	2.00	2.00	1.94	1.98
98.00	1.99	1.91	2.00	2.00	2.00	1.94	2.00
99.00	2.00	1.93	1.99	2.00	1.99	1.97	2.00
100.00	2.00	1.95	2.00	1.99	2.00	1.94	2.00
101.00	1.98	1.94	2.00	2.00	2.00	1.93	1.99
102.00	2.00	1.93	2.00	2.00	2.00	1.97	2.00
103.00	1.98	1.94	2.00	2.00	2.00	1.97	1.99
104.00	2.00	1.90	2.00	2.00	1.99	1.93	2.00
105.00	2.00	1.90	2.00	2.00	1.99	1.93	2.00
106.00	2.00	1.94	1.99	1.99	2.00	1.98	2.00
107.00	1.99	1.90	2.00	2.00	2.00	1.91	2.00
108.00	2.00	1.93	2.00	2.00	2.00	1.92	2.00
109.00	1.99	1.94	2.00	2.00	1.98	1.91	1.98
110.00	1.99	1.92	2.00	2.00	1.99	1.93	2.00
111.00	1.98	1.94	2.00	2.00	2.00	1.93	1.99
112.00	2.00	1.92	1.99	1.99	2.00	1.98	2.00
113.00	1.99	1.94	2.00	2.00	1.99	1.92	2.00
114.00	2.00	1.97	2.00	2.00	2.00	1.91	2.00
115.00	1.98	1.93	2.00	2.00	1.99	1.93	1.98
116.00	1.99	1.92	2.00	2.00	2.00	1.93	2.00
117.00	1.99	2.00	2.00	2.00	2.00	1.97	2.00
118.00	2.00	1.91	1.99	1.99	1.99	1.91	2.00
119.00	2.00	1.97	2.00	2.00	2.00	2.00	2.00
120.00	2.00	1.95	2.00	2.00	1.99	1.92	2.00
121.00	1.99	1.95	2.00	2.00	1.99	1.97	1.99
122.00	1.99	1.93	2.00	2.00	1.99	1.91	1.99
123.00	1.99	1.94	2.00	2.00	1.99	1.92	1.99
124.00	2.00	1.94	1.99	1.99	2.00	1.98	2.00
125.00	2.00	1.93	2.00	2.00	2.00	1.93	1.98
126.00	2.00	1.95	2.00	2.00	2.00	1.93	1.98
127.00	1.99	1.92	2.00	2.00	2.00	1.98	2.00
128.00	2.00	1.93	2.00	2.00	1.99	1.93	1.99
129.00	1.99	1.92	2.00	2.00	2.00	1.97	1.99
130.00	2.00	1.92	1.99	1.99	2.00	1.97	2.00
131.00	2.00	1.94	2.00	2.00	2.00	1.95	2.00
132.00	2.00	1.93	2.00	2.00	2.00	1.93	2.00
133.00	2.00	1.92	2.00	2.00	2.00	1.94	1.99
134.00	1.99	1.93	2.00	2.00	2.00	1.91	1.99
135.00	1.99	1.92	2.00	2.00	2.00	1.95	2.00
136.00	1.99	1.94	1.99	1.99	1.99	1.90	1.99
137.00	2.00	1.91	2.00	2.00	2.00	1.90	2.00
138.00	2.00	1.92	2.00	2.00	1.99	1.94	2.00
139.00	2.00	1.99	2.00	2.00	2.00	1.97	2.00
140.00	2.00	1.98	2.00	2.00	2.00	1.92	1.99
141.00	1.99	1.94	2.00	2.00	2.00	1.92	2.00
142.00	2.00	1.91	1.99	2.00	1.99	1.88	2.00
143.00	1.99	1.93	2.00	1.99	2.00	1.94	2.00
144.00	2.00	1.94	2.00	2.00	2.00	1.91	2.00
145.00	2.00	1.94	2.00	2.00	2.00	1.97	2.00
146.00	2.00	1.95	2.00	2.00	1.99	1.93	1.98
147.00	1.99	1.92	2.00	2.00	2.00	1.92	1.97
148.00	2.00	1.92	2.00	2.00	1.99	1.97	2.00
149.00	2.00	1.97	1.99	1.99	2.00	1.94	2.00
150.00	2.00	1.92	2.00	2.00	2.00	1.88	2.00
151.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
152.00	2.00	1.93	2.00	2.00	2.00	1.91	1.99
153.00	1.99	1.91	2.00	2.00	1.99	1.95	2.00
154.00	2.00	1.95	2.00	2.00	2.00	1.94	2.00
155.00	1.98	1.94	1.99	1.99	2.00	1.98	1.97
156.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
157.00	1.99	1.92	2.00	2.00	2.00	1.93	1.98
158.00	1.99	1.87	2.00	2.00	1.99	1.93	2.00
159.00	1.98	1.93	2.00	2.00	1.99	1.93	1.98
160.00	2.00	1.97	2.00	2.00	2.00	1.94	2.00
161.00	2.00	1.92	1.99	1.99	2.00	1.94	2.00
162.00	2.00	1.91	2.00	2.00	2.00	1.93	2.00
163.00	2.00	1.94	2.00	2.00	1.99	1.97	2.00
164.00	1.99	1.91	2.00	2.00	2.00	1.94	2.00
165.00	2.00	1.93	2.00	2.00	2.00	1.88	1.98
166.00	2.00	1.97	2.00	2.00	1.99	1.94	1.99
167.00	2.00	1.95	1.99	1.99	2.00	1.95	1.98
168.00	2.00	1.98	2.00	2.00	1.99	1.94	2.00
169.00	1.99	1.97	2.00	2.00	2.00	1.94	1.99
170.00	1.99	1.90	2.00	2.00	2.00	1.91	2.00
171.00	1.99	1.92	2.00	2.00	1.99	1.90	1.99
172.00	2.00	1.91	2.00	2.00	2.01	1.95	2.00
173.00	2.00	1.94	1.99	1.99	1.99	1.94	2.00
174.00	2.00	1.93	2.00	2.00	1.99	1.95	2.00
175.00	2.00	1.98	2.00	2.00	2.00	1.97	1.98
176.00	1.97	1.93	2.00	2.00	2.00	1.93	2.00
177.00	1.99	1.93	2.00	2.00	2.00	1.91	1.97
178.00	2.00	1.94	2.00	2.00	1.99	1.91	2.00
179.00	1.99	1.95	1.99	1.99	2.00	1.91	2.00
10.2.1.2	2.04	7.84
10.1.1.1	2.03	2328.45
10.1.1.2	1.95	2147.34
10.1.1.3	2.04	180.90
10.1.1.5	2.03	1250.02
10.1.1.6	1.94	2344.36
10.1.1.7	2.03	2390.52
