Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.232s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
123.00	0.00	2.32	2.00	1.73	0.92
124.00	0.00	2.01	1.99	2.76	0.00
125.00	0.82	1.38	2.00	1.42	0.84
126.00	0.99	1.46	2.00	1.50	1.02
127.00	0.89	1.66	2.00	1.51	0.81
128.00	1.04	1.70	2.00	1.53	0.68
129.00	0.73	1.54	2.00	1.72	0.80
130.00	0.88	1.50	1.99	1.32	0.85
131.00	0.69	1.86	2.00	1.99	0.79
132.00	0.00	2.65	2.00	2.30	0.00
133.00	1.15	1.38	2.00	2.25	0.00
134.00	1.12	1.73	2.00	2.17	0.00
135.00	0.87	1.44	2.00	1.40	1.17
136.00	0.87	1.59	1.99	1.51	0.88
137.00	0.86	1.54	2.00	1.61	0.79
138.00	0.82	1.50	2.00	1.61	0.95
139.00	0.46	2.05	2.00	1.65	0.73
140.00	0.00	2.26	2.00	1.74	0.87
141.00	0.00	2.34	2.00	2.16	0.46
142.00	0.00	2.00	2.00	2.56	0.00
143.00	1.11	1.30	1.99	1.35	1.01
144.00	0.93	1.37	2.00	1.48	1.00
145.00	0.64	1.63	2.00	1.64	0.91
146.00	0.93	1.64	2.00	1.38	0.92
147.00	0.84	1.58	2.00	1.60	0.81
148.00	0.94	1.58	2.00	1.59	0.81
149.00	0.48	2.00	1.99	2.12	0.39
150.00	0.00	2.53	2.00	2.58	0.00
151.00	0.62	1.71	2.00	1.65	0.57
152.00	1.15	1.44	2.00	1.37	1.04
153.00	0.93	1.60	2.00	1.67	0.74
154.00	0.61	1.65	2.00	1.60	0.89
155.00	1.04	1.70	1.99	1.52	0.72
156.00	1.12	1.40	2.00	1.64	0.65
157.00	0.93	1.84	2.00	1.32	0.82
158.00	0.00	2.40	2.00	2.48	0.04
159.00	0.00	2.18	2.00	2.41	0.00
160.00	0.00	2.00	2.00	2.00	0.00
161.00	0.87	1.25	1.99	1.46	1.08
162.00	0.77	1.52	2.00	1.51	1.14
163.00	0.89	1.74	2.00	1.58	0.71
164.00	1.02	1.59	2.00	1.67	0.69
165.00	0.87	1.65	2.00	1.59	0.67
166.00	0.91	1.44	2.00	1.72	0.82
167.00	0.59	1.75	1.99	1.90	0.62
168.00	0.00	2.53	2.00	2.53	0.00
169.00	0.00	2.19	2.00	1.78	0.86
170.00	0.00	2.01	2.00	1.57	1.45
171.00	0.00	1.99	2.00	1.80	1.15
172.00	0.00	1.99	2.00	1.70	1.37
173.00	0.00	1.98	1.99	1.85	1.17
174.00	0.00	1.99	2.00	1.79	1.19
175.00	0.00	2.01	2.00	2.10	0.92
176.00	0.00	1.99	2.00	2.40	0.00
177.00	0.00	1.99	2.00	1.68	1.08
178.00	0.00	2.00	2.00	1.47	1.48
179.00	0.00	1.99	1.99	1.81	1.04
10.2.1.2	2.04	7.83
10.1.1.2	1.82	309415.20
10.1.1.1	0.70	455845.84
10.1.1.4	1.81	330936.20
10.1.1.5	0.71	432139.12
