Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.424s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
80.00	1.99	1.99	2.00	1.99	1.98
81.00	2.01	2.01	1.99	2.01	2.00
82.00	2.00	2.00	2.00	1.99	2.00
83.00	2.00	2.00	2.00	2.00	1.99
84.00	2.00	1.99	2.00	2.00	2.00
85.00	2.00	2.01	2.00	2.00	2.00
86.00	1.99	1.99	2.00	2.00	1.99
87.00	2.00	2.00	1.99	2.00	1.99
88.00	2.00	2.00	2.00	2.00	1.99
89.00	1.99	2.00	2.00	1.99	1.99
90.00	2.00	1.99	2.00	2.01	2.00
91.00	2.00	2.01	2.00	1.99	1.99
92.00	2.00	1.99	2.00	2.00	2.00
93.00	2.00	2.00	1.99	2.00	2.00
94.00	1.98	1.98	2.00	2.00	1.99
95.00	2.01	2.00	2.00	2.00	2.00
96.00	2.00	2.00	2.00	1.99	2.00
97.00	2.00	1.99	2.00	2.00	2.00
98.00	2.00	2.00	2.00	2.00	2.00
99.00	1.99	1.99	2.00	2.00	1.99
100.00	2.00	1.99	1.99	2.00	2.00
101.00	2.01	1.99	2.00	1.99	1.99
102.00	2.00	2.00	2.00	2.00	1.99
103.00	1.98	2.00	2.00	2.00	1.99
104.00	1.99	1.98	2.00	2.00	2.00
105.00	2.00	2.00	2.00	2.00	2.00
106.00	2.01	2.00	1.99	2.00	1.99
107.00	1.98	2.00	2.00	2.00	1.98
108.00	2.01	2.00	2.00	2.00	2.00
109.00	1.99	1.99	2.00	1.99	2.00
110.00	1.99	2.00	2.00	2.00	2.00
111.00	1.99	2.00	2.00	2.00	1.99
112.00	2.00	2.00	1.99	2.00	2.01
113.00	1.99	2.00	2.00	1.99	1.97
114.00	1.99	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00	1.99
116.00	1.95	1.98	2.00	2.00	1.97
117.00	2.03	2.01	2.00	2.00	2.03
118.00	1.99	1.99	1.99	2.00	1.97
119.00	1.99	1.99	2.00	1.99	2.00
120.00	2.00	2.00	2.00	1.99	2.00
121.00	2.00	1.99	2.00	2.00	2.00
122.00	2.01	2.01	2.00	2.00	1.98
123.00	1.98	1.99	2.00	1.99	1.99
124.00	2.01	1.99	1.99	2.01	2.01
125.00	1.99	2.00	2.00	2.00	2.00
126.00	2.00	2.00	2.00	2.00	2.00
127.00	2.00	2.00	2.00	1.99	2.00
128.00	2.00	1.99	2.00	2.00	2.00
129.00	2.00	2.01	2.00	2.00	2.00
130.00	2.00	1.99	1.99	2.00	2.00
131.00	1.95	1.98	2.00	2.00	1.98
132.00	2.01	2.00	2.00	1.99	2.01
133.00	2.00	2.01	2.00	2.00	2.00
134.00	1.98	1.99	2.00	2.00	2.00
135.00	2.00	2.00	2.00	2.00	2.00
136.00	1.99	2.00	1.99	2.00	1.99
137.00	1.99	2.00	2.00	1.99	2.00
138.00	1.99	1.99	2.00	2.01	2.00
139.00	2.03	2.00	2.00	1.99	2.00
140.00	1.98	2.00	2.00	2.00	2.00
141.00	2.00	2.00	2.00	2.00	2.00
142.00	2.00	1.99	2.00	2.00	1.99
143.00	2.00	1.99	1.99	2.00	2.00
144.00	1.45	1.46	2.00	2.00	2.00
145.00	1.94	2.03	2.00	2.00	1.99
146.00	1.83	1.98	2.00	1.99	2.01
147.00	2.00	2.00	2.00	2.00	2.00
148.00	1.99	1.99	2.00	2.00	2.00
149.00	1.99	2.00	1.99	2.00	1.98
150.00	1.99	2.00	2.00	2.00	2.00
151.00	2.00	2.00	2.00	1.99	2.00
152.00	2.00	1.99	2.00	2.00	1.99
153.00	1.99	1.99	2.00	2.00	2.00
154.00	2.01	2.01	2.00	2.00	2.00
155.00	1.97	1.98	1.99	2.00	1.98
156.00	1.99	1.99	2.00	2.00	2.00
157.00	2.00	2.00	2.00	1.99	2.00
158.00	2.00	1.99	2.00	2.00	2.00
159.00	2.00	2.01	2.00	2.00	2.00
160.00	1.99	1.99	2.00	2.00	1.99
161.00	1.99	1.99	1.99	2.00	1.98
162.00	1.99	2.00	2.00	2.00	2.00
163.00	2.00	1.99	2.00	1.99	2.00
164.00	1.99	2.01	2.00	2.00	2.00
165.00	2.00	2.00	2.00	2.00	2.00
166.00	2.00	1.98	2.00	2.00	1.99
167.00	2.00	2.00	1.99	2.00	2.00
168.00	1.99	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	1.99	2.00
170.00	1.99	1.99	2.00	2.00	1.99
171.00	2.00	2.01	2.00	2.00	2.00
172.00	1.99	1.99	2.00	2.00	2.00
173.00	1.99	2.00	1.99	2.00	1.98
174.00	2.01	2.00	2.00	1.99	2.00
175.00	2.00	1.99	2.00	2.00	2.00
176.00	1.99	2.00	2.00	2.00	2.00
177.00	2.00	1.99	2.00	2.00	2.00
178.00	2.00	2.00	2.00	2.00	1.98
179.00	1.94	1.97	1.99	2.00	2.00
10.1.1.1	1.99	19488.87
10.1.1.2	2.02	10728.88
10.2.1.2	2.04	7.94
10.1.1.4	2.03	3997.72
10.1.1.5	2.03	6821.96
