Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.433s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
73.00	2.04	0.00	2.00	1.67	1.21
74.00	1.97	0.00	2.00	1.71	1.32
75.00	2.01	0.00	1.99	1.67	1.24
76.00	1.98	0.00	2.00	1.77	1.32
77.00	1.83	0.00	2.00	1.80	1.25
78.00	2.13	0.00	2.00	1.65	1.24
79.00	1.98	0.00	2.00	1.68	1.20
80.00	1.98	0.00	2.00	1.72	1.28
81.00	2.04	0.00	1.99	1.60	1.28
82.00	0.58	0.00	2.00	2.39	2.08
83.00	2.01	0.00	2.00	1.32	1.33
84.00	2.61	0.00	2.00	1.44	0.91
85.00	2.07	0.00	2.00	1.87	1.07
86.00	2.06	0.00	2.00	1.53	1.17
87.00	1.98	0.00	1.99	1.71	1.26
88.00	1.92	0.00	2.00	1.63	1.28
89.00	1.85	0.00	2.00	1.68	1.21
90.00	2.12	0.00	2.00	1.47	1.21
91.00	2.01	0.00	2.00	1.65	1.24
92.00	1.94	0.00	2.00	1.57	1.44
93.00	1.98	0.00	1.99	1.73	1.33
94.00	1.94	0.00	2.00	1.70	1.37
95.00	1.95	0.00	2.00	1.75	1.15
96.00	2.03	0.00	2.00	1.67	1.30
97.00	2.05	0.00	2.00	1.58	1.22
98.00	1.95	0.00	2.00	1.70	1.26
99.00	1.98	0.00	2.00	1.63	1.39
100.00	2.01	0.00	1.99	1.71	1.24
101.00	1.91	0.00	2.00	1.77	1.35
102.00	2.05	0.00	2.00	2.11	0.86
103.00	1.74	0.00	2.00	1.74	1.52
104.00	2.07	0.00	2.00	1.54	1.11
105.00	2.00	0.00	2.00	1.57	1.24
106.00	2.01	0.00	1.99	1.61	1.27
107.00	1.51	0.00	2.00	1.99	1.41
108.00	0.91	0.00	2.00	1.91	1.94
109.00	1.31	1.06	2.00	1.46	1.11
110.00	1.47	0.75	2.00	1.54	0.93
111.00	1.31	1.24	2.00	1.61	0.77
112.00	1.68	0.51	1.99	1.55	0.77
113.00	1.50	0.91	2.00	1.53	0.82
114.00	1.07	1.27	2.00	1.57	0.92
115.00	0.41	0.58	2.00	2.16	1.58
116.00	1.20	1.27	2.00	1.45	0.93
117.00	1.64	0.62	2.00	1.58	0.78
118.00	1.80	0.57	1.99	1.34	0.84
119.00	1.52	0.89	2.00	1.68	0.89
120.00	1.34	1.04	2.00	1.57	0.80
121.00	1.33	1.01	2.00	1.59	0.74
122.00	1.26	1.04	2.00	1.58	0.93
123.00	1.02	1.52	2.00	1.60	0.73
124.00	1.64	0.74	1.99	1.53	0.77
125.00	1.55	0.73	2.00	1.57	0.94
126.00	0.53	1.02	2.00	2.10	1.34
127.00	0.00	0.00	2.00	2.36	2.34
128.00	0.00	0.00	2.00	1.99	1.99
129.00	0.00	0.00	2.00	2.00	1.99
130.00	0.00	0.00	1.99	2.00	2.01
131.00	0.00	0.00	2.00	2.00	1.98
132.00	0.25	0.24	2.00	1.79	1.80
133.00	0.53	0.51	2.00	1.88	1.85
134.00	1.32	1.01	2.00	1.01	1.05
135.00	1.37	0.99	2.00	1.79	0.80
136.00	1.47	1.01	1.99	1.53	0.92
137.00	2.11	0.00	2.00	1.73	0.86
138.00	1.20	1.01	2.00	1.58	1.04
139.00	1.26	0.89	2.00	1.68	1.00
140.00	1.27	0.98	2.00	1.55	0.84
141.00	1.53	0.97	2.00	1.51	0.66
142.00	1.02	1.50	2.00	1.67	0.80
143.00	1.33	1.15	1.99	1.59	0.77
144.00	1.42	1.00	2.00	1.54	0.88
145.00	1.21	1.19	2.00	1.72	0.73
146.00	1.37	1.02	2.00	1.59	0.75
147.00	1.44	1.05	2.00	1.47	0.81
148.00	1.53	1.05	2.00	1.39	0.66
149.00	1.48	1.01	1.99	1.68	0.79
150.00	1.30	0.94	2.00	1.57	1.00
151.00	1.59	0.79	2.00	1.55	0.79
152.00	1.63	0.62	2.00	1.45	0.74
153.00	0.62	0.41	2.00	2.21	1.44
154.00	0.00	0.00	2.00	2.36	2.36
155.00	0.00	0.00	1.99	2.01	2.01
156.00	0.00	0.00	2.00	1.99	2.00
157.00	0.00	0.00	2.00	2.00	2.00
158.00	0.00	0.00	2.00	2.01	1.99
159.00	0.00	0.00	2.00	1.99	2.00
160.00	0.00	0.00	2.00	2.00	1.99
161.00	0.00	0.00	1.99	2.00	2.00
162.00	0.00	0.00	2.00	2.00	1.99
163.00	0.00	0.00	2.00	1.99	1.99
164.00	1.70	0.57	2.00	1.31	1.24
165.00	1.00	0.93	2.00	1.77	0.99
166.00	0.27	0.00	2.00	2.44	0.99
167.00	2.03	0.48	1.99	1.10	1.20
168.00	1.24	1.19	2.00	1.57	0.75
169.00	1.07	0.22	2.00	2.01	1.46
170.00	1.52	0.85	2.00	1.55	0.95
171.00	1.55	0.88	2.00	1.63	0.78
172.00	1.22	1.11	2.00	1.64	0.89
173.00	1.05	1.19	1.99	1.60	0.91
174.00	1.53	0.88	2.00	1.65	0.82
175.00	1.37	0.98	2.00	1.51	0.78
176.00	1.26	0.95	2.00	1.51	0.88
177.00	1.01	0.99	2.00	1.86	1.10
178.00	0.00	0.00	2.00	2.53	2.40
179.00	0.46	0.00	1.99	2.00	2.00
10.1.1.1	1.57	121246.50
10.1.1.2	0.27	562165.71
10.2.1.2	2.04	7.80
10.1.1.4	1.74	336287.15
10.1.1.5	1.30	340826.87
