389.18	1.54	0.00
54.43	200.18	0.00
317.61	314.41	0.00
113.88	29.55	0.00
161.35	365.99	0.00
270.20	250.04	0.00
156.57	35.97	0.00
381.81	119.68	0.00
187.29	319.52	0.00
121.23	30.19	0.00
251.07	39.23	0.00
269.33	75.09	0.00
148.95	323.45	0.00
6.94	12.34	0.00
13.83	8.13	0.00
43.86	138.52	0.00
369.65	0.16	0.00
145.59	7.38	0.00
94.07	0.72	0.00
186.33	39.05	0.00
145.96	42.00	0.00
250.51	288.56	0.00
252.03	167.43	0.00
246.55	307.16	0.00
43.65	54.06	0.00
135.07	314.38	0.00
294.16	18.13	0.00
288.67	52.53	0.00
101.26	133.19	0.00
174.22	316.55	0.00
309.10	55.82	0.00
321.44	62.93	0.00
299.50	104.77	0.00
243.40	168.42	0.00
155.74	256.95	0.00
308.42	274.23	0.00
9.79	273.30	0.00
109.30	0.22	0.00
48.00	0.77	0.00
103.55	1.80	0.00
296.20	327.34	0.00
338.79	377.48	0.00
65.63	16.42	0.00
234.49	83.81	0.00
30.18	100.93	0.00
375.58	3.51	0.00
150.62	83.53	0.00
331.60	67.88	0.00
265.90	282.37	0.00
124.69	11.10	0.00
69.01	77.56	0.00
5.99	2.73	0.00
224.28	262.74	0.00
313.79	285.29	0.00
264.02	69.92	0.00
266.21	136.07	0.00
366.35	398.43	0.00
342.24	107.05	0.00
12.66	8.49	0.00
237.34	103.77	0.00
247.63	276.78	0.00
292.97	11.10	0.00
72.92	3.57	0.00
105.64	280.25	0.00
328.19	203.14	0.00
74.60	136.95	0.00
68.75	4.91	0.00
163.72	1.90	0.00
286.94	96.99	0.00
203.13	134.14	0.00
96.39	50.65	0.00
278.38	3.82	0.00
210.15	355.88	0.00
8.21	128.68	0.00
316.42	97.92	0.00
328.75	22.32	0.00
274.85	201.52	0.00
193.70	18.83	0.00
88.09	4.06	0.00
132.10	142.57	0.00
26.25	1.87	0.00
334.37	3.62	0.00
55.88	136.33	0.00
353.78	92.23	0.00
69.13	0.50	0.00
106.53	122.58	0.00
216.89	42.31	0.00
96.68	13.03	0.00
107.41	5.89	0.00
75.05	372.79	0.00
150.47	335.81	0.00
306.95	28.32	0.00
101.15	110.69	0.00
249.51	8.42	0.00
308.14	24.87	0.00
308.74	389.88	0.00
344.98	62.01	0.00
62.62	353.30	0.00
8.84	80.23	0.00
76.70	215.36	0.00
125.08	210.79	0.00
90.24	98.64	0.00
