Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.140s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
160.00	0.00	2.00	2.00	1.99	2.00
161.00	0.00	2.00	1.99	2.00	1.99
162.00	0.00	1.99	2.00	1.99	2.00
163.00	0.00	2.00	2.00	2.00	1.99
164.00	0.00	2.00	2.00	1.99	1.99
165.00	0.00	2.00	2.00	1.99	2.00
166.00	0.00	2.00	2.00	1.98	1.98
167.00	0.00	2.00	1.99	1.99	1.99
168.00	0.00	2.00	2.00	1.98	1.99
169.00	0.00	1.99	2.00	2.00	2.00
170.00	0.00	2.00	2.00	2.00	2.00
171.00	0.00	2.00	2.00	1.99	1.99
172.00	0.00	2.00	2.00	1.98	2.00
173.00	1.10	1.99	1.99	1.99	1.98
174.00	2.00	2.00	2.00	1.99	1.99
175.00	1.99	2.01	2.00	2.00	1.97
176.00	1.99	1.99	2.00	1.97	1.99
177.00	1.98	2.00	2.00	2.00	1.99
178.00	2.00	2.00	2.00	1.99	2.00
179.00	1.99	2.00	1.99	2.00	2.00
10.2.1.2	2.04	7.80
10.1.1.1	1.68	6987.25
10.1.1.2	2.04	4186.69
10.1.1.4	2.01	12788.74
10.1.1.5	1.97	21330.99
