Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.241s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
45.00	1.98	2.00	2.00	2.01
46.00	1.98	2.00	2.00	1.99
47.00	1.98	2.00	2.00	2.01
48.00	1.99	1.99	2.00	1.99
49.00	1.99	2.01	2.00	2.00
50.00	2.00	1.99	2.00	1.99
51.00	2.00	1.99	1.99	2.00
52.00	1.99	2.00	2.00	2.01
53.00	1.99	2.00	2.00	1.99
54.00	2.00	2.00	2.00	2.00
55.00	1.99	1.99	2.00	2.00
56.00	2.01	2.00	2.00	1.99
57.00	2.00	2.00	1.99	2.00
58.00	1.99	2.00	2.00	2.01
59.00	1.98	1.99	2.00	1.99
60.00	2.01	2.01	2.00	2.00
61.00	1.98	1.99	2.00	2.00
62.00	2.00	2.00	2.00	2.00
63.00	2.00	2.00	1.99	2.00
64.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	2.00	1.99
66.00	2.00	2.00	2.00	2.00
67.00	2.00	2.00	2.00	2.00
68.00	2.00	2.00	2.00	2.00
69.00	1.99	1.99	1.99	2.00
70.00	2.00	2.00	2.00	1.99
71.00	2.00	2.00	2.00	2.00
72.00	1.99	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00
74.00	2.00	1.99	2.00	2.00
75.00	1.98	1.99	1.99	1.99
76.00	2.00	2.00	2.00	2.00
77.00	1.97	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00
79.00	1.99	1.98	2.00	2.00
80.00	1.99	1.99	2.00	2.00
81.00	2.00	2.00	1.99	1.99
82.00	1.99	2.00	2.00	2.01
83.00	2.00	1.99	2.00	1.99
84.00	2.00	2.00	2.00	2.00
85.00	2.00	1.98	2.00	2.00
86.00	1.99	2.00	2.00	2.00
87.00	1.99	1.99	1.99	2.00
88.00	1.98	1.99	2.00	1.99
89.00	2.00	2.01	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	1.99	1.99	2.00	1.99
92.00	2.00	2.00	2.00	2.00
93.00	1.99	1.99	1.99	2.00
94.00	2.00	2.00	2.00	2.00
95.00	1.99	2.00	2.00	1.99
96.00	1.97	1.98	2.00	1.99
97.00	2.00	2.03	2.00	2.01
98.00	2.00	2.00	2.00	2.00
99.00	2.00	1.99	2.00	2.00
100.00	1.99	2.00	1.99	1.99
101.00	1.94	1.99	2.00	1.99
102.00	1.99	1.99	2.00	2.00
103.00	1.98	2.01	2.00	2.00
104.00	2.00	2.00	2.00	2.00
105.00	1.99	2.00	2.00	2.00
106.00	1.99	1.99	1.99	2.00
107.00	1.99	2.00	2.00	2.00
108.00	2.00	1.99	2.00	1.99
109.00	1.99	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00
111.00	1.98	1.99	2.00	2.00
112.00	2.00	2.00	1.99	2.00
113.00	2.01	2.00	2.00	1.98
114.00	1.99	2.00	2.00	2.01
115.00	1.98	1.99	2.00	1.99
116.00	1.99	2.01	2.00	1.99
117.00	1.98	1.99	2.00	2.00
118.00	2.00	2.00	1.99	2.00
119.00	1.99	2.00	2.00	2.00
120.00	2.01	2.00	2.00	1.99
121.00	1.99	1.99	2.00	2.00
122.00	2.00	2.00	2.00	2.00
123.00	1.99	1.99	2.00	2.00
124.00	1.99	1.99	1.99	2.00
125.00	1.99	2.00	2.00	2.00
126.00	2.00	2.00	2.00	1.99
127.00	1.99	2.00	2.00	2.00
128.00	2.00	2.00	2.00	2.00
129.00	2.00	1.99	2.00	2.00
130.00	1.99	1.99	1.99	1.99
131.00	1.98	2.00	2.00	2.00
132.00	1.99	2.00	2.00	2.01
133.00	1.98	2.00	2.00	1.99
134.00	2.00	1.99	2.00	2.00
135.00	1.97	2.01	2.00	2.00
136.00	2.00	1.98	1.99	1.99
137.00	1.99	2.00	2.00	2.01
138.00	2.00	2.00	2.00	2.00
139.00	1.99	1.99	2.00	1.99
140.00	2.00	2.00	2.00	2.00
141.00	2.01	2.01	2.00	2.00
142.00	1.99	1.99	2.00	2.00
143.00	2.00	1.99	1.99	2.00
144.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	1.99
146.00	1.98	1.99	2.00	2.00
147.00	1.99	2.00	2.00	2.00
148.00	2.01	2.01	2.00	2.00
149.00	1.98	1.99	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	1.99	1.99	2.00	1.99
152.00	2.00	2.00	2.00	2.00
153.00	1.99	1.99	2.00	2.00
154.00	2.00	2.01	2.00	2.00
155.00	1.95	1.99	1.99	2.00
156.00	2.00	2.00	2.00	2.00
157.00	1.97	1.99	2.00	1.99
158.00	2.01	2.01	2.00	2.00
159.00	1.98	1.98	2.00	2.00
160.00	2.01	2.00	2.00	1.99
161.00	1.99	1.99	1.99	2.01
162.00	2.00	2.00	2.00	2.00
163.00	1.97	1.99	2.00	1.99
164.00	1.99	1.99	2.00	2.00
165.00	2.00	2.00	2.00	2.00
166.00	1.98	2.00	2.00	2.00
167.00	2.00	1.99	1.99	2.00
168.00	1.99	1.99	2.00	1.99
169.00	2.00	2.01	2.00	2.00
170.00	1.99	1.99	2.00	2.00
171.00	1.99	2.00	2.00	2.00
172.00	1.99	2.00	2.00	2.00
173.00	1.99	2.00	1.99	2.00
174.00	2.00	2.00	2.00	1.99
175.00	1.99	2.00	2.00	2.01
176.00	1.99	2.00	2.00	2.00
177.00	1.98	2.00	2.00	1.98
178.00	2.00	1.99	2.00	1.99
179.00	1.97	2.00	1.99	2.01
10.2.1.2	2.04	8.12
10.1.1.4	2.04	4667.43
10.1.1.1	2.03	7222.96
10.1.1.2	2.03	1867.91
