Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.484s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
43.00	0.86	1.53	2.00	1.68	0.68
44.00	0.88	1.54	1.99	1.60	0.93
45.00	0.74	1.72	2.00	1.53	0.78
46.00	0.67	1.73	2.00	1.46	1.02
47.00	0.57	1.83	2.00	2.13	0.60
48.00	0.00	2.74	2.00	2.32	0.00
49.00	0.84	1.45	2.00	1.67	0.93
50.00	1.10	1.45	2.00	1.39	0.94
51.00	0.94	1.57	1.99	1.52	0.75
52.00	0.89	1.67	2.00	1.58	0.74
53.00	0.73	1.44	2.00	1.55	0.91
54.00	0.92	1.64	2.00	1.52	0.95
55.00	0.62	1.97	2.00	2.05	0.53
56.00	0.00	2.37	2.00	2.59	0.00
57.00	0.88	1.66	1.99	1.51	0.86
58.00	1.04	1.50	2.00	1.34	1.01
59.00	0.86	1.75	2.00	1.55	0.66
60.00	0.80	1.68	2.00	2.07	0.39
61.00	0.87	1.50	2.00	1.67	0.84
62.00	0.82	1.70	2.00	1.78	0.78
63.00	0.58	1.90	1.99	1.90	0.62
64.00	0.00	2.67	2.00	2.21	0.00
65.00	0.66	1.61	2.00	2.04	0.58
66.00	1.08	1.33	2.00	1.42	1.07
67.00	0.78	1.65	2.00	1.63	0.95
68.00	0.75	1.70	2.00	1.61	0.81
69.00	0.86	1.57	1.99	1.50	0.86
70.00	0.82	1.64	2.00	1.61	0.92
71.00	0.88	1.70	2.00	1.65	0.77
72.00	0.00	2.31	2.00	2.41	0.00
73.00	0.00	2.38	2.00	2.20	0.35
74.00	0.00	2.05	2.00	1.55	1.55
75.00	0.54	1.57	1.99	1.68	1.24
76.00	1.11	1.22	2.00	1.59	0.87
77.00	0.77	1.44	2.00	1.50	0.95
78.00	0.91	1.47	2.00	1.50	0.88
79.00	0.75	1.68	2.00	1.63	0.79
80.00	0.91	1.78	2.00	2.16	0.21
81.00	0.89	1.71	1.99	2.40	0.00
82.00	0.00	2.86	2.00	2.13	0.00
83.00	0.81	1.54	2.00	1.55	0.71
84.00	1.17	1.42	2.00	1.39	1.12
85.00	0.87	1.61	2.00	1.67	0.75
86.00	0.93	1.65	2.00	1.54	0.78
87.00	0.85	1.63	1.99	1.41	0.73
88.00	0.91	1.66	2.00	1.72	0.81
89.00	0.59	1.60	2.00	1.98	0.75
90.00	0.00	2.77	2.00	2.14	0.00
91.00	0.86	1.58	2.00	2.26	0.25
92.00	1.12	1.47	2.00	1.25	1.20
93.00	0.79	1.64	1.99	1.55	0.87
94.00	0.94	1.59	2.00	1.84	0.52
95.00	0.79	1.75	2.00	1.61	0.77
96.00	0.81	1.51	2.00	1.68	0.84
97.00	0.66	1.81	2.00	1.57	0.84
98.00	0.00	2.50	2.00	2.30	0.21
99.00	0.00	2.27	2.00	2.54	0.00
100.00	0.00	2.00	1.99	1.99	0.00
101.00	1.08	1.14	2.00	1.32	1.24
102.00	0.88	1.57	2.00	1.41	0.78
103.00	0.99	1.48	2.00	1.50	0.79
104.00	0.99	1.67	2.00	1.63	0.67
105.00	0.93	1.65	2.00	1.74	0.62
106.00	0.82	1.55	1.99	1.70	0.84
107.00	0.39	2.16	2.00	1.93	0.48
108.00	0.00	2.34	2.00	2.64	0.00
109.00	0.00	2.17	2.00	1.70	1.12
110.00	0.00	2.00	2.00	1.59	1.38
111.00	0.80	1.47	2.00	1.39	1.02
112.00	0.89	1.28	1.99	1.78	0.98
113.00	0.16	2.04	2.00	1.63	0.82
114.00	0.98	1.31	2.00	1.63	1.01
115.00	0.87	1.79	2.00	1.81	0.52
116.00	0.72	1.83	2.00	2.51	0.00
117.00	0.57	1.80	2.00	1.77	0.79
118.00	0.00	2.36	1.99	1.39	1.22
119.00	0.22	2.30	2.00	1.70	0.79
120.00	1.01	1.52	2.00	1.78	0.53
121.00	1.07	1.46	2.00	2.20	0.00
122.00	0.80	1.65	2.00	1.30	1.06
123.00	0.73	1.64	2.00	1.83	0.68
124.00	0.52	2.17	1.99	2.32	0.00
125.00	0.87	1.70	2.00	2.30	0.00
126.00	0.37	2.52	2.00	2.08	0.00
127.00	0.95	1.57	2.00	1.39	0.97
128.00	1.02	1.60	2.00	1.40	0.92
129.00	0.75	1.72	2.00	1.57	0.78
130.00	0.86	1.60	1.99	1.52	0.88
131.00	0.92	1.70	2.00	1.42	0.78
132.00	0.87	1.64	2.00	1.71	0.73
133.00	0.49	1.88	2.00	1.99	0.62
134.00	0.00	2.68	2.00	2.53	0.00
135.00	1.31	1.55	2.00	2.10	0.00
136.00	1.37	1.57	1.99	1.97	0.00
137.00	1.11	1.72	2.00	1.99	0.00
138.00	1.01	2.03	2.00	2.00	0.00
139.00	1.28	1.71	2.00	1.98	0.00
140.00	1.21	1.71	2.00	1.95	0.00
141.00	0.53	2.48	2.00	2.05	0.00
142.00	0.00	2.14	2.00	1.99	0.00
143.00	1.30	1.53	1.99	2.01	0.00
144.00	1.40	1.68	2.00	1.98	0.00
145.00	0.73	2.39	2.00	2.00	0.00
146.00	1.47	1.45	2.00	1.99	0.00
147.00	1.14	1.78	2.00	1.99	0.00
148.00	1.20	1.88	2.00	2.00	0.00
149.00	0.65	2.43	1.99	1.95	0.00
150.00	0.00	2.17	2.00	2.03	0.00
151.00	1.28	1.55	2.00	1.99	0.00
152.00	1.42	1.61	2.00	2.00	0.00
153.00	1.02	1.93	2.00	2.00	0.00
154.00	1.32	1.75	2.00	2.00	0.00
155.00	1.20	1.75	1.99	1.99	0.00
156.00	1.08	1.92	2.00	1.99	0.00
157.00	0.62	2.32	2.00	1.97	0.00
158.00	0.00	2.23	2.00	2.01	0.00
159.00	1.30	1.67	2.00	1.97	0.00
160.00	1.47	1.59	2.00	2.00	0.00
161.00	1.19	1.78	1.99	1.97	0.00
162.00	1.10	1.87	2.00	2.03	0.00
163.00	1.21	1.79	2.00	2.00	0.00
164.00	1.21	1.92	2.00	2.01	0.00
165.00	0.57	2.51	2.00	2.00	0.00
166.00	0.00	2.13	2.00	1.99	0.00
167.00	1.00	1.75	1.99	1.99	0.00
168.00	1.50	1.47	2.00	1.98	0.00
169.00	1.15	1.79	2.00	2.00	0.00
170.00	1.22	1.84	2.00	2.00	0.00
171.00	0.40	2.38	2.00	1.34	0.69
172.00	1.24	1.07	2.00	1.68	0.74
173.00	0.75	1.52	1.99	1.55	0.92
174.00	0.00	2.53	2.00	1.68	0.89
175.00	0.00	2.32	2.00	1.81	0.85
176.00	0.00	2.08	2.00	1.83	1.11
177.00	0.80	1.57	2.00	1.81	0.77
178.00	1.11	1.46	2.00	2.45	0.00
179.00	0.85	1.79	1.99	2.23	0.00
10.2.1.2	2.04	8.13
10.1.1.1	0.76	420812.41
10.1.1.2	1.83	324610.18
10.1.1.5	0.58	433406.37
10.1.1.4	1.86	262821.65
