Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.248s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
149.00	0.34	2.12	1.99	1.94
150.00	0.39	1.92	2.00	1.93
151.00	0.60	1.92	2.00	1.99
152.00	0.35	2.07	2.00	1.99
153.00	0.41	1.64	2.00	2.00
154.00	0.29	1.72	2.00	1.97
155.00	0.37	1.83	1.99	2.23
156.00	0.62	1.85	2.00	1.93
157.00	0.20	1.85	2.00	1.54
158.00	0.25	1.83	2.00	2.07
159.00	0.18	1.88	2.00	1.83
160.00	0.33	2.07	2.00	2.06
161.00	0.00	2.46	1.99	1.97
162.00	0.99	1.22	2.00	1.30
163.00	0.45	1.94	2.00	1.87
164.00	0.35	2.03	2.00	2.41
165.00	0.57	1.87	2.00	2.33
166.00	0.44	1.91	2.00	1.73
167.00	0.25	1.86	1.99	1.94
168.00	0.25	1.94	2.00	2.00
169.00	0.24	1.85	2.00	2.11
170.00	0.53	1.78	2.00	1.94
171.00	0.45	1.58	2.00	2.24
172.00	0.33	2.08	2.00	1.97
173.00	0.15	1.98	1.99	1.97
174.00	0.42	1.94	2.00	2.40
175.00	0.40	2.17	2.00	1.86
176.00	0.72	1.61	2.00	2.13
177.00	0.28	1.80	2.00	2.05
178.00	0.47	1.80	2.00	1.63
179.00	0.13	2.37	1.99	1.52
10.1.1.1	0.29	1396710.11
10.1.1.2	1.97	252877.88
10.2.1.2	2.04	7.93
10.1.1.4	2.02	176384.78
