Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
103.00	2.00	1.99	2.00	1.99	2.00
104.00	2.00	2.00	2.00	2.00	2.01
105.00	1.97	2.00	2.00	2.00	1.97
106.00	1.99	2.00	1.99	1.99	1.99
107.00	2.00	1.99	2.00	2.00	2.01
108.00	2.00	2.01	2.00	2.00	1.99
109.00	1.99	1.99	2.00	1.99	1.99
110.00	1.99	2.00	2.00	2.01	1.99
111.00	2.01	2.00	2.00	1.98	2.01
112.00	1.99	2.00	1.99	2.00	1.99
113.00	1.98	2.00	2.00	2.00	2.01
114.00	2.00	2.00	2.00	1.98	1.98
115.00	2.00	1.99	2.00	2.01	2.00
116.00	2.00	2.00	2.00	2.00	1.99
117.00	1.98	2.00	2.00	1.98	2.00
118.00	2.00	2.00	1.99	2.00	2.00
119.00	2.00	2.00	2.00	2.00	1.99
120.00	2.00	1.99	2.00	2.00	2.01
121.00	1.99	2.00	2.00	1.99	1.98
122.00	2.00	2.00	2.00	1.99	2.00
123.00	1.99	2.00	2.00	1.95	1.92
124.00	2.00	2.00	1.99	2.00	2.00
125.00	2.00	2.00	2.00	2.00	2.00
126.00	2.00	1.99	2.00	1.99	1.99
127.00	2.00	2.00	2.00	2.00	1.98
128.00	2.00	2.00	2.00	2.01	2.00
129.00	1.99	1.99	2.00	1.97	1.99
130.00	2.00	2.00	1.99	2.00	2.00
131.00	2.00	2.00	2.00	1.99	1.99
132.00	2.00	1.99	2.00	2.01	2.01
133.00	2.00	1.99	2.00	2.00	1.99
134.00	2.00	2.00	2.00	1.99	2.00
135.00	2.00	2.00	2.00	2.00	2.00
136.00	1.97	2.00	1.99	2.00	1.99
137.00	1.97	2.00	2.00	1.99	1.99
138.00	2.00	2.00	2.00	1.99	1.98
139.00	1.99	1.99	2.00	2.00	2.01
140.00	2.00	2.00	2.00	2.01	2.00
141.00	1.97	2.00	2.00	1.98	1.98
142.00	1.99	2.00	2.00	1.99	2.00
143.00	1.99	2.00	1.99	1.99	2.00
144.00	2.00	1.99	2.00	2.01	2.01
145.00	2.00	2.00	2.00	1.99	1.97
146.00	2.00	2.00	2.00	2.01	2.00
147.00	1.97	2.00	2.00	1.87	1.86
148.00	1.99	2.00	2.00	2.00	1.99
149.00	2.00	2.00	1.99	2.00	2.01
150.00	2.00	2.00	2.00	2.00	1.99
151.00	1.99	2.00	2.00	2.00	1.99
152.00	1.99	1.98	2.00	1.98	1.99
153.00	1.99	2.01	2.00	2.01	2.01
154.00	1.99	2.00	2.00	2.00	2.00
155.00	1.99	1.99	1.99	2.00	1.99
156.00	2.00	2.00	2.00	2.00	1.99
157.00	1.99	1.99	2.00	1.99	2.01
158.00	2.00	2.00	2.00	2.00	1.99
159.00	2.00	2.00	2.00	1.99	1.98
160.00	1.99	2.00	2.00	2.00	2.00
161.00	2.00	2.00	1.99	1.98	1.97
162.00	2.00	2.00	2.00	2.01	2.00
163.00	2.00	1.99	2.00	1.99	1.98
164.00	2.00	2.00	2.00	2.00	2.00
165.00	2.00	2.00	2.00	1.87	1.87
166.00	1.97	2.00	2.00	2.00	1.98
167.00	2.00	2.00	1.99	1.99	2.00
168.00	2.00	1.99	2.00	2.00	2.00
169.00	2.00	2.01	2.00	2.00	1.98
170.00	2.00	1.99	2.00	2.00	2.00
171.00	2.00	2.00	2.00	2.00	2.00
172.00	2.00	2.00	2.00	1.99	2.00
173.00	1.99	2.00	1.99	2.00	1.99
174.00	2.00	1.99	2.00	2.00	2.00
175.00	2.00	1.99	2.00	1.99	1.98
176.00	2.00	2.00	2.00	2.01	1.98
177.00	1.97	1.99	2.00	1.86	1.87
178.00	2.03	2.01	2.00	1.93	1.93
179.00	1.99	2.00	1.99	1.99	1.99
10.2.1.2	2.04	8.01
10.1.1.1	1.98	7323.66
10.1.1.2	2.04	4120.51
10.1.1.4	2.02	5503.76
10.1.1.5	1.97	10754.99
