Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.256s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
50.00	2.01	2.00	2.00	2.00	2.00
51.00	1.99	2.00	1.99	2.00	1.98
52.00	2.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	1.99	1.99
54.00	1.99	2.00	2.00	2.00	2.00
55.00	2.00	2.00	2.00	2.00	2.00
56.00	1.98	1.98	2.00	2.00	1.98
57.00	1.99	2.00	1.99	1.99	1.99
58.00	2.00	2.00	2.00	1.99	2.00
59.00	2.00	1.99	2.00	2.00	2.00
60.00	2.00	2.00	2.00	1.99	2.00
61.00	1.99	1.99	2.00	2.00	1.99
62.00	2.00	2.01	2.00	2.00	2.01
63.00	1.99	1.98	1.99	2.00	1.99
64.00	2.00	2.00	2.00	2.00	2.00
65.00	1.98	1.99	2.00	2.00	2.00
66.00	2.00	2.00	2.00	1.99	1.99
67.00	2.00	2.00	2.00	2.00	1.98
68.00	2.00	1.99	2.00	2.00	2.00
69.00	1.99	1.99	1.99	2.00	1.98
70.00	1.99	2.00	2.00	2.00	2.00
71.00	1.99	1.98	2.00	1.99	2.00
72.00	2.01	2.01	2.00	2.00	2.00
73.00	1.98	1.98	2.00	2.00	2.00
74.00	2.01	2.00	2.00	2.00	1.99
75.00	1.97	1.99	1.99	1.99	1.99
76.00	1.99	2.00	2.00	2.00	1.99
77.00	1.97	1.99	2.00	2.00	1.97
78.00	2.01	2.01	2.00	1.99	2.01
79.00	1.99	1.98	2.00	2.00	1.99
80.00	2.00	2.00	2.00	2.00	1.99
81.00	1.99	1.99	1.99	2.00	2.01
82.00	1.99	2.00	2.00	2.00	1.99
83.00	2.00	1.99	2.00	1.99	2.00
84.00	2.00	2.00	2.00	2.00	2.00
85.00	2.00	1.99	2.00	2.00	2.00
86.00	1.99	2.00	2.00	2.00	1.99
87.00	1.70	1.67	1.99	2.00	1.98
88.00	1.99	2.00	2.00	2.00	1.99
89.00	1.99	2.00	2.00	1.99	2.00
90.00	2.00	2.00	2.00	2.00	2.00
91.00	2.00	1.99	2.00	2.00	2.00
92.00	2.00	2.01	2.00	2.00	2.00
93.00	1.99	1.99	1.99	2.00	1.99
94.00	2.00	2.00	2.00	2.00	2.00
95.00	1.99	2.00	2.00	1.99	1.99
96.00	1.98	1.99	2.00	2.00	2.00
97.00	1.98	2.00	2.00	2.00	2.00
98.00	2.00	1.99	2.00	2.00	1.99
99.00	1.99	1.99	2.00	2.00	2.00
100.00	2.00	1.99	1.99	2.00	2.00
101.00	1.98	2.01	2.00	2.00	1.98
102.00	1.99	2.00	2.00	1.99	2.00
103.00	1.95	1.99	2.00	2.00	1.99
104.00	2.01	2.00	2.00	2.00	2.00
105.00	1.99	2.00	2.00	2.00	1.95
106.00	2.01	2.00	1.99	1.99	1.98
107.00	1.97	2.00	2.00	2.00	2.00
108.00	2.01	2.00	2.00	1.99	2.00
109.00	1.99	2.00	2.00	2.00	1.98
110.00	2.00	1.99	2.00	2.00	2.00
111.00	1.99	1.99	2.00	2.00	2.00
112.00	2.00	2.00	1.99	2.00	1.99
113.00	1.99	2.00	2.00	2.00	2.00
114.00	1.99	2.00	2.00	1.99	2.00
115.00	2.00	1.98	2.00	2.00	2.00
116.00	1.98	1.99	2.00	2.00	1.99
117.00	2.00	2.00	2.00	2.00	1.98
118.00	1.99	2.00	1.99	2.00	2.00
119.00	1.98	2.00	2.00	1.99	1.99
120.00	2.00	2.00	2.00	2.00	2.00
121.00	1.99	1.98	2.00	2.00	1.99
122.00	2.01	2.00	2.00	2.00	1.99
123.00	1.99	2.00	2.00	1.99	2.00
124.00	2.01	2.00	1.99	2.00	2.00
125.00	1.55	1.58	2.00	2.00	1.99
126.00	2.33	2.32	2.00	2.00	1.98
127.00	1.99	2.00	2.00	1.98	2.00
128.00	2.00	1.99	2.00	2.00	2.00
129.00	1.99	2.01	2.00	2.00	1.98
130.00	2.00	1.99	1.99	2.00	2.00
131.00	1.99	1.99	2.00	1.99	1.98
132.00	1.99	2.00	2.00	2.00	2.00
133.00	2.00	1.99	2.00	2.00	2.00
134.00	2.00	2.00	2.00	2.00	2.00
135.00	2.00	2.00	2.00	2.00	2.00
136.00	1.99	1.98	1.99	1.98	1.97
137.00	2.00	1.99	2.00	2.00	2.00
138.00	2.00	2.00	2.00	1.99	2.00
139.00	1.98	2.00	2.00	2.00	1.99
140.00	2.00	1.99	2.00	2.00	2.00
141.00	2.00	2.01	2.00	2.00	1.99
142.00	1.97	1.97	2.00	2.00	1.99
143.00	0.22	2.03	1.99	2.00	1.99
144.00	0.00	2.00	2.00	1.99	2.00
145.00	0.00	2.00	2.00	2.01	2.00
146.00	0.00	2.00	2.00	1.99	2.00
147.00	0.00	1.99	2.00	2.00	1.98
148.00	0.00	2.00	2.00	2.00	2.00
149.00	0.00	1.99	1.99	2.00	1.99
150.00	0.00	2.00	2.00	2.00	2.00
151.00	0.00	2.00	2.00	2.00	1.97
152.00	0.00	1.99	2.00	1.99	2.00
153.00	0.00	2.00	2.00	2.00	2.00
154.00	0.00	1.99	2.00	2.00	2.00
155.00	0.00	2.00	1.99	2.00	1.98
156.00	0.00	2.00	2.00	2.00	1.99
157.00	0.00	1.99	2.00	2.00	1.99
158.00	0.00	2.01	2.00	1.99	2.00
159.00	0.00	1.99	2.00	2.00	2.00
160.00	0.00	2.00	2.00	2.00	1.99
161.00	0.00	2.00	1.99	2.00	1.99
162.00	0.00	2.00	2.00	2.00	2.00
163.00	0.00	1.99	2.00	1.99	1.99
164.00	0.00	2.00	2.00	2.00	2.00
165.00	0.00	2.00	2.00	2.00	1.99
166.00	0.00	2.00	2.00	2.00	2.00
167.00	0.00	1.99	1.99	2.00	1.99
168.00	0.00	2.00	2.00	2.00	2.00
169.00	0.00	2.00	2.00	1.99	2.00
170.00	0.00	1.99	2.00	2.00	2.00
171.00	0.00	2.01	2.00	2.00	1.99
172.00	0.00	2.00	2.00	2.00	2.00
173.00	0.00	1.99	1.99	2.00	1.99
174.00	0.00	2.00	2.00	2.00	2.00
175.00	0.00	2.00	2.00	1.99	1.99
176.00	0.00	2.00	2.00	1.99	1.98
177.00	0.00	2.00	2.00	2.00	2.00
178.00	0.00	2.00	2.00	2.00	2.00
179.00	1.32	1.99	1.99	2.00	1.99
10.2.1.2	2.04	8.20
10.1.1.1	1.58	8927.65
10.1.1.2	2.01	7605.00
10.1.1.4	2.02	5588.30
10.1.1.5	2.02	8698.96
