Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.665s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
76.00	2.00	2.00	2.00	2.00
77.00	1.99	2.00	2.00	2.00
78.00	2.00	1.99	2.00	2.00
79.00	1.99	2.00	2.00	1.99
80.00	2.00	2.00	2.00	2.00
81.00	1.99	2.00	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	2.00	1.99	2.00	2.00
84.00	2.00	2.00	2.00	1.98
85.00	2.00	2.00	2.00	2.03
86.00	2.00	1.99	2.00	1.99
87.00	1.99	2.00	1.99	2.00
88.00	2.00	1.99	2.00	2.00
89.00	2.00	2.01	2.00	1.99
90.00	2.00	1.99	2.00	2.01
91.00	2.00	2.00	2.00	1.99
92.00	1.99	2.00	2.00	2.01
93.00	2.00	2.00	1.99	1.98
94.00	1.99	2.00	2.00	2.01
95.00	1.99	2.00	2.00	1.99
96.00	2.00	1.99	2.00	2.00
97.00	2.00	2.00	2.00	1.99
98.00	1.99	2.00	2.00	1.98
99.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	1.99	2.01
101.00	2.00	1.99	2.00	1.99
102.00	2.00	2.00	2.00	1.99
103.00	2.00	2.00	2.00	2.03
104.00	1.98	2.00	2.00	1.99
105.00	2.01	2.00	2.00	2.00
106.00	1.99	2.00	1.99	2.00
107.00	1.99	1.99	2.00	2.00
108.00	2.00	2.01	2.00	2.00
109.00	2.00	1.99	2.00	1.99
110.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	1.99	2.00	1.99	2.00
113.00	2.00	2.00	2.00	2.00
114.00	2.00	1.99	2.00	2.00
115.00	2.00	2.00	2.00	1.99
116.00	2.00	2.00	2.00	2.01
117.00	1.99	2.00	2.00	1.99
118.00	1.99	2.00	1.99	2.00
119.00	2.00	2.00	2.00	2.00
120.00	2.00	1.99	2.00	2.00
121.00	2.00	2.00	2.00	1.99
122.00	2.00	2.00	2.00	2.00
123.00	2.00	2.00	2.00	2.00
124.00	2.00	2.00	1.99	1.99
125.00	1.99	2.00	2.00	2.00
126.00	2.00	2.00	2.00	2.00
127.00	2.00	1.99	2.00	2.00
128.00	2.00	2.00	2.00	2.00
129.00	2.00	2.00	2.00	1.99
130.00	1.99	2.00	1.99	2.00
131.00	1.99	2.00	2.00	2.00
132.00	2.00	2.00	2.00	1.99
133.00	2.00	2.00	2.00	2.01
134.00	2.00	1.99	2.00	2.00
135.00	2.00	2.00	2.00	1.99
136.00	2.00	2.00	1.99	2.00
137.00	1.99	2.00	2.00	1.99
138.00	2.00	1.99	2.00	2.00
139.00	2.00	2.01	2.00	2.01
140.00	1.99	1.99	2.00	1.99
141.00	2.01	2.00	2.00	2.00
142.00	1.99	2.00	2.00	1.99
143.00	1.99	2.00	1.99	2.01
144.00	2.00	1.99	2.00	1.99
145.00	2.00	2.01	2.00	2.01
146.00	1.99	1.99	2.00	1.99
147.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00
149.00	1.99	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	2.00	1.99	2.00	1.99
152.00	2.00	2.00	2.00	2.00
153.00	1.99	2.00	2.00	2.00
154.00	2.01	2.00	2.00	2.00
155.00	1.99	2.00	1.99	2.00
156.00	2.00	2.00	2.00	2.00
157.00	2.00	1.99	2.00	1.99
158.00	2.00	2.00	2.00	2.00
159.00	2.00	2.00	2.00	2.01
160.00	2.00	2.00	2.00	1.99
161.00	1.98	2.00	1.99	2.00
162.00	2.01	2.00	2.00	2.00
163.00	2.00	1.99	2.00	1.99
164.00	2.00	2.00	2.00	2.01
165.00	2.00	2.00	2.00	2.00
166.00	1.99	2.00	2.00	1.99
167.00	2.00	2.00	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	1.99	2.00	1.99
170.00	2.00	2.00	2.00	2.00
171.00	2.00	2.00	2.00	2.01
172.00	1.99	2.00	2.00	1.98
173.00	2.00	2.00	1.99	1.99
174.00	2.00	2.00	2.00	2.00
175.00	2.00	2.00	2.00	2.01
176.00	1.99	1.99	2.00	2.00
177.00	2.00	2.00	2.00	1.99
178.00	2.00	2.00	2.00	2.00
179.00	2.00	2.00	1.99	2.00
10.1.1.1	2.02	7427.47
10.1.1.2	2.04	4009.41
10.2.1.2	2.04	7.84
10.1.1.4	2.01	3149.93
