Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.261s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
64.00	0.34	1.95	2.00	1.80
65.00	0.00	2.23	2.00	2.27
66.00	0.89	1.52	2.00	2.00
67.00	0.34	1.93	2.00	1.78
68.00	0.52	1.68	2.00	2.01
69.00	0.46	2.01	1.99	1.88
70.00	0.00	2.16	2.00	1.80
71.00	0.75	1.42	2.00	1.81
72.00	0.69	1.87	2.00	1.80
73.00	0.24	2.13	2.00	1.85
74.00	0.77	1.80	2.00	1.57
75.00	0.31	1.92	1.99	2.28
76.00	0.48	1.63	2.00	2.27
77.00	0.18	2.47	2.00	2.12
78.00	0.67	1.54	2.00	2.11
79.00	0.35	1.87	2.00	1.85
80.00	0.49	1.52	2.00	1.90
81.00	0.48	1.61	1.99	1.86
82.00	0.33	2.01	2.00	2.20
83.00	0.72	1.72	2.00	1.80
84.00	0.25	1.91	2.00	2.33
85.00	0.14	2.24	2.00	1.97
86.00	0.59	1.83	2.00	1.83
87.00	0.00	2.12	1.99	2.19
88.00	0.88	1.40	2.00	1.94
89.00	0.44	1.68	2.00	2.03
90.00	0.19	1.72	2.00	2.16
91.00	0.47	1.97	2.00	1.85
92.00	0.13	1.93	2.00	2.04
93.00	0.14	2.17	1.99	1.91
94.00	0.55	1.84	2.00	1.92
95.00	0.57	1.97	2.00	2.08
96.00	0.46	1.90	2.00	2.05
97.00	0.29	1.93	2.00	1.75
98.00	0.73	1.47	2.00	1.71
99.00	0.55	2.01	2.00	2.14
100.00	0.19	2.34	1.99	2.18
101.00	0.66	1.65	2.00	2.04
102.00	0.51	1.79	2.00	2.24
103.00	0.26	2.13	2.00	1.97
104.00	0.61	1.73	2.00	1.92
105.00	0.39	1.99	2.00	2.13
106.00	0.26	1.92	1.99	2.05
107.00	0.45	1.61	2.00	1.54
108.00	0.44	2.18	2.00	2.07
109.00	0.60	1.84	2.00	2.13
110.00	0.53	2.05	2.00	1.99
111.00	0.31	1.92	2.00	2.14
112.00	0.47	1.79	1.99	2.06
113.00	0.29	1.95	2.00	2.07
114.00	0.39	1.92	2.00	1.85
115.00	0.48	2.26	2.00	2.04
116.00	0.47	1.84	2.00	1.83
117.00	0.49	1.83	2.00	1.92
118.00	0.60	1.80	1.99	1.81
119.00	0.27	2.26	2.00	2.08
120.00	0.79	1.52	2.00	1.88
121.00	0.11	2.20	2.00	2.19
122.00	0.42	1.78	2.00	2.19
123.00	0.49	2.26	2.00	2.13
124.00	0.00	2.43	1.99	1.99
125.00	0.00	1.99	2.00	2.00
126.00	0.00	1.99	2.00	2.00
127.00	0.00	2.00	2.00	2.00
128.00	0.00	2.00	2.00	2.00
129.00	0.00	2.00	2.00	1.99
130.00	0.00	1.99	1.99	2.01
131.00	0.00	2.01	2.00	1.99
132.00	0.00	1.99	2.00	2.00
133.00	0.00	2.00	2.00	2.00
134.00	0.00	2.00	2.00	2.00
135.00	0.00	1.99	2.00	2.00
136.00	0.00	2.01	1.99	2.00
137.00	0.00	1.99	2.00	1.99
138.00	0.00	2.00	2.00	2.00
139.00	0.00	2.00	2.00	1.99
140.00	0.00	2.00	2.00	2.00
141.00	0.00	2.00	2.00	2.00
142.00	0.00	2.00	2.00	2.00
143.00	0.00	1.99	1.99	2.00
144.00	0.00	2.00	2.00	2.00
145.00	0.00	2.00	2.00	1.99
146.00	0.00	2.00	2.00	2.00
147.00	0.00	2.00	2.00	2.00
148.00	0.00	2.00	2.00	2.00
149.00	0.00	2.00	1.99	1.99
150.00	0.00	2.00	2.00	2.00
151.00	0.00	1.99	2.00	2.00
152.00	0.00	2.00	2.00	2.00
153.00	0.00	2.00	2.00	2.00
154.00	0.00	2.00	2.00	1.99
155.00	0.00	1.99	1.99	2.00
156.00	0.00	1.99	2.00	2.01
157.00	0.00	2.01	2.00	1.99
158.00	0.00	1.99	2.00	2.00
159.00	0.00	2.00	2.00	2.00
160.00	0.00	1.99	2.00	2.00
161.00	0.00	2.01	1.99	1.99
162.00	0.00	1.99	2.00	2.01
163.00	0.00	2.00	2.00	2.00
164.00	0.00	2.01	2.00	1.99
165.00	0.00	1.99	2.00	2.00
166.00	0.00	1.99	2.00	2.00
167.00	0.00	2.01	1.99	1.99
168.00	0.00	1.99	2.00	2.00
169.00	0.00	2.01	2.00	2.00
170.00	0.00	1.99	2.00	2.00
171.00	0.00	2.00	2.00	2.00
172.00	0.00	1.99	2.00	2.00
173.00	0.00	2.01	1.99	2.00
174.00	0.00	1.99	2.00	2.00
175.00	0.00	2.01	2.00	1.99
176.00	0.00	1.99	2.00	2.00
177.00	0.00	2.00	2.00	2.00
178.00	0.00	2.00	2.00	2.00
179.00	0.00	1.99	1.99	2.00
10.1.1.1	0.30	1406482.94
10.1.1.2	1.94	261396.54
10.2.1.2	2.04	7.97
10.1.1.4	2.03	129400.19
