Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.229s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
127.00	0.00	2.00	2.00	2.00
128.00	0.00	2.00	2.00	2.00
129.00	0.00	1.99	2.00	2.00
130.00	0.00	2.00	1.99	1.99
131.00	1.79	1.99	2.00	2.00
132.00	1.99	1.99	2.00	1.99
133.00	2.00	2.00	2.00	2.00
134.00	2.00	2.01	2.00	2.00
135.00	1.99	1.99	2.00	2.00
136.00	2.00	2.00	1.99	2.00
137.00	2.00	2.00	2.00	1.99
138.00	1.99	2.00	2.00	1.99
139.00	2.00	1.99	2.00	2.01
140.00	2.00	2.00	2.00	1.99
141.00	2.00	2.00	2.00	1.99
142.00	2.00	2.00	2.00	2.00
143.00	1.99	2.00	1.99	1.98
144.00	2.00	1.99	2.00	2.01
145.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.99
147.00	2.00	2.00	2.00	2.00
148.00	2.00	1.99	2.00	2.00
149.00	2.00	2.00	1.99	1.99
150.00	1.99	2.00	2.00	2.01
151.00	2.00	2.00	2.00	2.00
152.00	2.00	2.01	2.00	2.00
153.00	2.00	1.99	2.00	1.99
154.00	2.00	2.00	2.00	2.00
155.00	2.00	1.99	1.99	2.00
156.00	2.00	2.01	2.00	2.00
157.00	1.99	1.99	2.00	1.99
158.00	2.00	2.00	2.00	2.00
159.00	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	2.00
161.00	1.99	2.00	1.99	2.00
162.00	2.01	2.00	2.00	2.00
163.00	1.99	1.98	2.00	1.98
164.00	2.00	2.00	2.00	2.01
165.00	2.00	2.00	2.00	2.00
166.00	2.00	1.99	2.00	1.99
167.00	1.99	2.00	1.99	2.00
168.00	2.01	2.01	2.00	2.00
169.00	1.98	2.00	2.00	1.99
170.00	2.00	2.00	2.00	2.00
171.00	2.00	1.99	2.00	2.00
172.00	2.00	2.00	2.00	1.99
173.00	2.00	2.00	1.99	2.00
174.00	1.99	2.00	2.00	1.99
175.00	2.00	1.99	2.00	2.01
176.00	2.00	2.00	2.00	1.99
177.00	1.99	1.99	2.00	1.98
178.00	2.00	2.00	2.00	2.01
179.00	2.00	2.00	1.99	1.98
10.2.1.2	2.04	7.84
10.1.1.1	1.88	4845.57
10.1.1.2	2.03	4467.67
10.1.1.4	2.04	2978.09
