Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.243s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
58.00	1.99	2.00	2.00	1.32	0.00
59.00	2.00	2.00	2.00	2.30	2.14
60.00	2.00	1.99	2.00	1.99	2.00
61.00	1.99	2.00	2.00	1.93	1.91
62.00	2.00	2.00	2.00	2.00	2.00
63.00	2.01	2.00	1.99	2.00	2.00
64.00	1.99	2.00	2.00	2.00	1.98
65.00	1.99	1.99	2.00	1.99	2.00
66.00	2.00	2.00	2.00	1.99	2.00
67.00	1.99	2.00	2.00	2.00	1.99
68.00	2.01	2.00	2.00	2.01	1.99
69.00	2.00	2.00	1.99	1.98	1.99
70.00	1.99	2.00	2.00	2.01	2.00
71.00	1.98	1.99	2.00	2.00	1.99
72.00	2.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00	2.00
74.00	1.98	2.00	2.00	1.99	1.99
75.00	1.99	2.00	1.99	2.00	2.00
76.00	2.00	2.00	2.00	2.00	2.00
77.00	2.00	1.99	2.00	1.98	1.99
78.00	2.00	2.00	2.00	2.01	2.00
79.00	1.99	2.00	2.00	2.00	2.00
80.00	1.97	1.99	2.00	1.66	1.66
81.00	2.04	2.01	1.99	1.45	1.40
82.00	1.99	2.00	2.00	2.20	0.00
83.00	1.99	2.00	2.00	2.00	1.93
84.00	2.00	1.99	2.00	1.99	2.00
85.00	2.00	2.00	2.00	2.00	1.98
86.00	2.00	2.00	2.00	2.01	2.01
87.00	1.99	2.00	1.99	1.99	2.00
88.00	1.99	2.00	2.00	2.00	1.99
89.00	2.00	2.00	2.00	1.99	1.99
90.00	2.00	1.99	2.00	1.99	2.00
91.00	2.00	2.00	2.00	2.01	2.00
92.00	1.99	2.00	2.00	1.99	2.00
93.00	2.00	2.00	1.99	1.86	1.85
94.00	1.99	2.00	2.00	1.99	2.00
95.00	2.00	2.00	2.00	2.00	1.99
96.00	2.00	1.99	2.00	2.00	2.00
97.00	2.00	2.00	2.00	1.99	2.00
98.00	2.00	2.00	2.00	2.00	1.99
99.00	1.99	2.00	2.00	2.00	1.99
100.00	2.00	2.00	1.99	2.00	1.99
101.00	2.00	2.00	2.00	1.99	2.01
102.00	2.00	1.99	2.00	1.99	1.99
103.00	2.00	2.00	2.00	1.99	2.00
104.00	2.00	2.00	2.00	1.98	1.99
105.00	1.99	2.00	2.00	2.01	2.01
106.00	2.00	2.00	1.99	2.00	1.99
107.00	2.00	1.99	2.00	2.00	2.01
108.00	2.00	2.00	2.00	2.00	1.99
109.00	2.00	1.99	2.00	1.99	2.00
110.00	2.00	2.00	2.00	1.99	1.97
111.00	1.99	2.00	2.00	1.92	1.92
112.00	2.00	2.00	1.99	2.00	1.99
113.00	2.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	2.00	1.99
115.00	1.99	1.99	2.00	1.99	1.99
116.00	2.00	2.00	2.00	1.60	1.17
117.00	1.98	2.00	2.00	2.25	2.05
118.00	2.01	2.00	1.99	2.00	2.03
119.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	1.98	2.00
122.00	1.99	1.99	2.00	2.01	1.99
123.00	1.99	2.00	2.00	1.99	2.00
124.00	1.99	2.00	1.99	1.99	1.99
125.00	1.99	1.99	2.00	2.00	1.99
126.00	2.00	2.00	2.00	1.99	2.00
127.00	1.99	2.00	2.00	2.00	2.00
128.00	2.00	2.00	2.00	2.00	1.98
129.00	1.99	2.00	2.00	2.00	1.99
130.00	2.00	2.00	1.99	2.00	2.01
131.00	1.98	1.99	2.00	2.00	1.98
132.00	2.00	2.00	2.00	1.99	1.99
133.00	2.00	1.99	2.00	2.01	2.00
134.00	2.00	2.00	2.00	2.00	1.99
135.00	1.99	2.00	2.00	1.99	2.00
136.00	2.00	2.00	1.99	2.00	2.00
137.00	2.00	2.00	2.00	2.00	1.99
138.00	2.00	2.00	2.00	2.00	2.01
139.00	2.00	2.00	2.00	2.00	1.98
140.00	1.99	1.99	2.00	1.99	1.99
141.00	2.00	2.00	2.00	1.99	2.00
142.00	1.99	2.00	2.00	1.73	1.73
143.00	1.99	2.00	1.99	1.94	1.94
144.00	2.00	2.00	2.00	2.03	2.03
145.00	2.00	1.99	2.00	2.00	1.99
146.00	2.00	2.00	2.00	1.98	2.00
147.00	1.99	1.99	2.00	1.75	1.34
148.00	1.99	2.01	2.00	2.03	2.44
149.00	1.98	1.99	1.99	1.99	1.99
150.00	1.97	2.00	2.00	1.81	1.75
151.00	2.04	2.00	2.00	1.99	2.04
152.00	2.00	2.00	2.00	1.99	1.99
153.00	2.00	2.00	2.00	2.01	2.00
154.00	1.99	2.00	2.00	1.99	2.00
155.00	2.00	1.99	1.99	2.00	2.00
156.00	2.00	1.99	2.00	2.00	2.00
157.00	1.99	2.00	2.00	1.99	2.00
158.00	1.98	2.00	2.00	2.00	1.99
159.00	2.00	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	1.99	2.00
161.00	1.98	1.99	1.99	1.99	1.99
162.00	2.00	2.01	2.00	1.99	1.99
163.00	2.00	2.00	2.00	2.00	2.00
164.00	2.00	1.99	2.00	1.99	2.00
165.00	2.00	2.00	2.00	1.98	1.99
166.00	2.00	2.00	2.00	2.01	2.01
167.00	1.98	1.99	1.99	1.99	1.98
168.00	2.00	2.01	2.00	2.01	2.00
169.00	1.99	1.99	2.00	1.99	1.99
170.00	2.01	2.00	2.00	2.00	2.00
171.00	2.00	2.00	2.00	2.00	2.00
172.00	1.99	2.00	2.00	2.00	2.00
173.00	2.01	2.00	1.99	2.00	2.00
174.00	1.99	2.00	2.00	2.00	2.00
175.00	2.00	2.00	2.00	2.00	1.99
176.00	2.00	1.99	2.00	2.00	2.00
177.00	2.00	2.00	2.00	1.99	2.00
178.00	1.99	2.00	2.00	1.99	1.99
179.00	2.00	2.00	1.99	2.01	2.00
10.1.1.1	2.03	6926.67
10.1.1.2	2.04	4039.24
10.2.1.2	2.04	8.02
10.1.1.4	2.02	10645.60
10.1.1.5	1.97	14168.82
