Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.210s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
63.00	1.99	2.00	1.99	2.00
64.00	2.00	1.99	2.00	2.00
65.00	2.00	2.00	2.00	1.97
66.00	2.00	2.00	2.00	2.03
67.00	2.00	2.00	2.00	1.99
68.00	2.00	2.00	2.00	2.00
69.00	2.00	2.00	1.99	2.00
70.00	1.99	2.00	2.00	1.99
71.00	1.40	1.39	2.00	2.01
72.00	0.00	0.00	2.00	2.00
73.00	0.22	0.16	2.00	2.00
74.00	0.02	0.00	2.00	0.87
75.00	0.11	1.50	1.99	2.53
76.00	0.01	2.46	2.00	2.01
77.00	1.79	2.00	2.00	2.00
78.00	2.00	2.00	2.00	1.99
79.00	1.99	2.00	2.00	2.00
80.00	1.99	2.00	2.00	2.00
81.00	2.00	2.00	1.99	1.99
82.00	2.00	2.00	2.00	2.00
83.00	2.00	1.99	2.00	1.99
84.00	2.00	2.00	2.00	1.99
85.00	1.98	2.00	2.00	1.99
86.00	2.00	2.00	2.00	1.99
87.00	1.99	2.00	1.99	2.00
88.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	1.99
90.00	2.00	1.99	2.00	2.01
91.00	2.00	2.00	2.00	1.99
92.00	2.00	2.00	2.00	2.00
93.00	1.98	2.00	1.99	2.00
94.00	2.00	2.00	2.00	1.99
95.00	1.99	1.99	2.00	2.01
96.00	1.99	2.01	2.00	1.98
97.00	2.00	1.99	2.00	2.00
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	1.99	1.99
101.00	1.99	2.00	2.00	2.01
102.00	2.00	2.00	2.00	1.99
103.00	2.00	1.99	2.00	2.00
104.00	2.00	2.00	2.00	2.01
105.00	1.99	2.00	2.00	1.98
106.00	1.99	2.00	1.99	2.00
107.00	2.00	2.00	2.00	1.99
108.00	2.00	1.99	2.00	2.00
109.00	2.00	2.00	2.00	1.98
110.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	1.99
112.00	1.99	2.00	1.99	2.00
113.00	2.00	1.99	2.00	2.00
114.00	2.00	2.01	2.00	2.00
115.00	1.98	1.99	2.00	1.97
116.00	2.00	2.00	2.00	2.01
117.00	2.00	2.00	2.00	2.00
118.00	1.99	2.00	1.99	2.00
119.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	1.99
121.00	1.99	2.00	2.00	1.98
122.00	2.00	1.99	2.00	2.00
123.00	2.00	2.00	2.00	2.00
124.00	1.99	2.00	1.99	2.00
125.00	2.00	1.99	2.00	2.00
126.00	2.00	2.01	2.00	2.00
127.00	2.00	1.99	2.00	1.98
128.00	2.00	2.00	2.00	2.00
129.00	1.99	2.00	2.00	2.03
130.00	2.00	2.00	1.99	1.99
131.00	1.97	2.00	2.00	2.00
132.00	2.00	1.99	2.00	1.99
133.00	1.99	2.00	2.00	2.01
134.00	2.00	2.00	2.00	1.99
135.00	2.00	2.00	2.00	2.00
136.00	1.97	2.00	1.99	2.00
137.00	2.00	2.00	2.00	1.98
138.00	2.00	2.00	2.00	2.01
139.00	1.99	1.99	2.00	2.00
140.00	2.00	2.00	2.00	1.99
141.00	1.98	2.00	2.00	2.01
142.00	2.00	2.00	2.00	1.98
143.00	2.00	2.00	1.99	2.00
144.00	2.00	2.00	2.00	2.01
145.00	1.99	2.00	2.00	1.99
146.00	1.99	1.99	2.00	2.00
147.00	2.00	2.00	2.00	1.99
148.00	2.00	2.00	2.00	2.00
149.00	1.98	2.00	1.99	1.99
150.00	2.00	1.99	2.00	2.01
151.00	2.00	2.01	2.00	1.99
152.00	2.00	1.99	2.00	2.01
153.00	1.98	2.00	2.00	1.97
154.00	2.00	2.00	2.00	2.03
155.00	2.00	2.00	1.99	1.99
156.00	2.00	1.99	2.00	2.00
157.00	2.00	2.00	2.00	1.99
158.00	2.00	2.00	2.00	2.01
159.00	2.00	2.00	2.00	2.00
160.00	1.99	2.00	2.00	1.99
161.00	2.00	2.00	1.99	1.99
162.00	2.00	2.00	2.00	2.01
163.00	2.00	2.00	2.00	1.99
164.00	2.00	1.99	2.00	2.00
165.00	2.00	2.00	2.00	1.99
166.00	2.00	2.00	2.00	2.01
167.00	2.00	2.00	1.99	1.98
168.00	1.99	2.00	2.00	2.00
169.00	2.00	1.99	2.00	2.00
170.00	2.00	2.00	2.00	1.99
171.00	1.99	2.00	2.00	2.00
172.00	2.00	2.00	2.00	2.00
173.00	2.00	2.00	1.99	2.00
174.00	1.99	2.00	2.00	2.00
175.00	2.00	2.00	2.00	1.99
176.00	2.00	1.99	2.00	1.99
177.00	1.99	2.00	2.00	2.00
178.00	1.99	2.00	2.00	2.00
179.00	2.00	2.00	1.99	2.00
10.2.1.2	2.04	8.20
10.1.1.1	1.97	6974.47
10.1.1.2	2.00	5412.14
10.1.1.4	2.03	6738.99
