Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
98.00	2.00	2.00	2.00	2.00
99.00	1.99	1.98	2.00	1.99
100.00	1.99	2.00	1.99	2.01
101.00	1.97	1.99	2.00	1.99
102.00	2.00	2.01	2.00	2.00
103.00	1.98	1.99	2.00	2.00
104.00	1.99	2.00	2.00	2.00
105.00	1.99	1.99	2.00	2.00
106.00	2.00	2.00	1.99	1.99
107.00	1.98	1.99	2.00	2.01
108.00	1.99	1.99	2.00	1.99
109.00	2.00	2.00	2.00	2.00
110.00	2.01	2.01	2.00	2.00
111.00	1.97	1.98	2.00	2.00
112.00	2.00	2.00	1.99	2.00
113.00	1.99	2.00	2.00	1.98
114.00	2.00	1.99	2.00	2.00
115.00	1.98	2.01	2.00	2.00
116.00	1.98	1.99	2.00	2.00
117.00	2.00	2.00	2.00	2.00
118.00	1.99	2.00	1.99	2.00
119.00	2.00	2.00	2.00	1.99
120.00	2.01	2.00	2.00	2.00
121.00	1.99	2.00	2.00	2.00
122.00	1.99	1.99	2.00	2.00
123.00	1.99	2.00	2.00	2.00
124.00	2.01	2.00	1.99	1.99
125.00	1.98	2.00	2.00	2.00
126.00	1.97	1.99	2.00	2.00
127.00	1.98	1.99	2.00	2.00
128.00	2.01	2.00	2.00	2.00
129.00	2.00	2.01	2.00	2.00
130.00	1.99	1.99	1.99	2.00
131.00	1.99	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00
133.00	0.57	2.00	2.00	1.99
134.00	0.00	2.00	2.00	2.00
135.00	0.00	2.00	2.00	2.00
136.00	0.00	1.99	1.99	2.00
137.00	0.00	2.00	2.00	2.00
138.00	0.00	2.00	2.00	1.99
139.00	0.00	2.00	2.00	2.00
140.00	0.00	2.00	2.00	2.00
141.00	0.00	2.00	2.00	2.00
142.00	0.00	1.99	2.00	2.00
143.00	0.00	2.00	1.99	2.00
144.00	0.00	2.00	2.00	1.99
145.00	0.00	2.00	2.00	2.00
146.00	0.00	2.00	2.00	2.00
147.00	0.00	2.00	2.00	2.00
148.00	0.00	2.00	2.00	2.00
149.00	0.00	1.99	1.99	2.00
150.00	0.00	2.00	2.00	1.99
151.00	0.00	2.00	2.00	2.00
152.00	0.00	2.00	2.00	2.00
153.00	0.00	2.00	2.00	2.00
154.00	0.00	2.00	2.00	2.00
155.00	0.00	1.99	1.99	2.00
156.00	0.00	2.00	2.00	1.99
157.00	0.00	2.00	2.00	2.00
158.00	0.00	2.00	2.00	2.00
159.00	0.00	2.00	2.00	2.00
160.00	0.00	2.00	2.00	2.00
161.00	0.00	1.99	1.99	2.00
162.00	0.00	2.00	2.00	1.99
163.00	0.00	2.00	2.00	2.00
164.00	0.00	2.00	2.00	2.00
165.00	1.38	2.00	2.00	2.00
166.00	1.98	1.99	2.00	2.00
167.00	2.00	1.98	1.99	2.00
168.00	2.00	2.00	2.00	1.99
169.00	1.97	2.00	2.00	2.00
170.00	2.00	2.00	2.00	2.00
171.00	1.99	1.99	2.00	2.00
172.00	2.00	2.01	2.00	2.00
173.00	1.98	1.99	1.99	2.00
174.00	2.00	2.00	2.00	2.00
175.00	1.98	2.00	2.00	1.99
176.00	2.00	1.97	2.00	2.01
177.00	1.99	2.00	2.00	1.99
178.00	2.00	2.01	2.00	2.00
179.00	1.98	1.99	1.99	2.00
10.2.1.2	2.04	8.11
10.1.1.1	1.65	6415.55
10.1.1.2	2.04	1360.87
10.1.1.4	2.04	4619.37
