Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
73.00	1.99	2.00	2.00	2.00	1.99
74.00	2.00	2.00	2.00	1.97	1.99
75.00	2.00	1.99	1.99	1.95	2.00
76.00	1.98	2.00	2.00	2.00	1.99
77.00	2.00	2.00	2.00	1.98	2.00
78.00	2.00	2.00	2.00	1.99	2.00
79.00	2.00	2.00	2.00	1.98	2.00
80.00	1.99	2.00	2.00	1.99	1.99
81.00	2.00	1.99	1.99	1.98	2.00
82.00	2.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00	2.00
85.00	2.00	2.00	2.00	2.00	2.00
86.00	1.99	2.00	2.00	1.98	1.99
87.00	2.00	1.99	1.99	1.98	2.00
88.00	2.00	2.00	2.00	1.98	2.00
89.00	2.00	2.00	2.00	1.99	2.00
90.00	2.00	2.00	2.00	1.99	2.00
91.00	2.00	2.00	2.00	1.97	1.99
92.00	1.99	2.00	2.00	1.99	2.00
93.00	2.00	1.99	1.99	1.98	2.00
94.00	2.00	2.00	2.00	1.99	2.00
95.00	2.00	2.00	2.00	1.99	2.00
96.00	2.00	2.00	2.00	2.00	2.00
97.00	2.00	2.00	2.00	2.00	1.99
98.00	1.99	2.00	2.00	1.97	1.99
99.00	2.00	1.99	2.00	1.98	1.99
100.00	2.00	2.00	1.99	1.97	2.00
101.00	2.00	2.00	2.00	1.97	2.00
102.00	2.00	2.00	2.00	1.99	2.00
103.00	2.00	2.00	2.00	1.99	2.00
104.00	2.00	2.00	2.00	1.99	1.99
105.00	1.99	2.00	2.00	1.98	1.99
106.00	1.99	1.99	1.99	2.00	2.00
107.00	2.00	2.00	2.00	1.97	2.00
108.00	2.00	2.00	2.00	1.99	2.00
109.00	2.00	2.00	2.00	1.99	2.00
110.00	1.99	2.00	2.00	1.98	1.99
111.00	2.00	2.00	2.00	1.97	2.00
112.00	2.00	1.99	1.99	1.97	2.00
113.00	2.00	2.00	2.00	2.00	1.99
114.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	1.99	2.00
116.00	2.00	2.00	2.00	2.00	1.99
117.00	1.99	2.00	2.00	1.97	2.00
118.00	2.00	1.99	1.99	1.99	2.00
119.00	2.00	2.00	2.00	2.00	1.99
120.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	1.98	2.00
122.00	2.00	2.00	2.00	2.00	2.00
123.00	1.99	2.00	2.00	1.98	1.99
124.00	2.00	1.99	1.99	1.99	2.00
125.00	1.99	2.00	2.00	2.00	2.00
126.00	1.99	2.00	2.00	1.97	2.00
127.00	2.00	2.00	2.00	2.00	2.00
128.00	1.99	2.00	2.00	1.99	1.99
129.00	2.00	2.00	2.00	1.98	2.00
130.00	2.00	1.99	1.99	1.99	2.00
131.00	2.00	2.00	2.00	2.00	1.99
132.00	2.00	2.00	2.00	1.97	2.00
133.00	2.00	2.00	2.00	1.98	1.99
134.00	1.99	2.00	2.00	1.98	2.00
135.00	2.00	2.00	2.00	1.98	1.99
136.00	2.00	1.99	1.99	1.98	1.99
137.00	1.99	2.00	2.00	1.95	2.00
138.00	2.00	2.00	2.00	1.99	2.00
139.00	1.99	2.00	2.00	1.98	1.98
140.00	2.00	2.00	2.00	1.98	2.00
141.00	2.00	2.00	2.00	1.99	1.98
142.00	1.99	1.99	2.00	1.97	2.00
143.00	2.00	2.00	1.99	1.98	1.99
144.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	2.00	2.00
147.00	1.99	2.00	2.00	1.98	1.98
148.00	2.00	2.00	2.00	1.98	2.00
149.00	2.00	1.99	1.99	1.97	2.00
150.00	2.00	2.00	2.00	1.98	2.00
151.00	2.00	2.00	2.00	1.99	2.00
152.00	2.00	2.00	2.00	1.99	2.00
153.00	1.99	2.00	2.00	1.99	1.99
154.00	2.00	2.00	2.00	1.98	2.00
155.00	2.00	1.99	1.99	1.95	1.99
156.00	2.00	2.00	2.00	1.98	2.00
157.00	2.00	2.00	2.00	1.99	2.00
158.00	2.00	2.00	2.00	1.98	2.00
159.00	1.99	2.00	2.00	2.00	1.99
160.00	2.00	2.00	2.00	1.98	2.00
161.00	2.00	1.99	1.99	1.98	1.98
162.00	2.00	2.00	2.00	1.99	2.00
163.00	2.00	2.00	2.00	1.98	2.00
164.00	2.00	2.00	2.00	1.99	2.00
165.00	2.00	2.00	2.00	1.99	1.99
166.00	1.99	2.00	2.00	1.99	1.99
167.00	2.00	1.99	1.99	1.98	2.00
168.00	2.00	2.00	2.00	1.99	2.00
169.00	2.00	2.00	2.00	1.99	1.98
170.00	2.00	2.00	2.00	1.97	2.00
171.00	1.99	2.00	2.00	2.00	1.99
172.00	2.00	2.00	2.00	1.99	1.99
173.00	2.00	1.99	1.99	1.99	2.00
174.00	2.00	2.00	2.00	1.99	2.00
175.00	2.00	2.00	2.00	2.00	2.00
176.00	2.00	2.00	2.00	1.98	2.00
177.00	2.00	2.00	2.00	1.95	1.98
178.00	1.99	2.00	2.00	1.99	2.00
179.00	2.00	1.99	1.99	1.99	2.00
10.2.1.2	2.04	7.87
10.1.1.1	2.03	1556.36
10.1.1.2	2.04	181.16
10.1.1.4	2.02	947.45
10.1.1.5	2.01	1714.40
