Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.314s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
144.00	0.57	1.91	2.00	1.51	0.85
145.00	0.89	1.68	2.00	1.68	0.75
146.00	0.82	1.52	2.00	1.59	0.89
147.00	0.91	1.65	2.00	1.60	0.78
148.00	0.77	1.44	2.00	1.81	0.92
149.00	0.98	1.58	1.99	1.44	0.89
150.00	0.97	1.60	2.00	1.57	0.79
151.00	0.86	1.51	2.00	1.64	0.81
152.00	0.78	1.42	2.00	1.77	0.92
153.00	0.85	1.55	2.00	1.59	0.93
154.00	0.66	1.71	2.00	1.83	0.87
155.00	0.85	1.58	1.99	1.64	0.84
156.00	0.92	1.54	2.00	1.53	0.89
157.00	0.93	1.68	2.00	1.50	0.69
158.00	0.87	1.63	2.00	1.60	0.85
159.00	0.79	1.59	2.00	1.71	0.78
160.00	0.77	1.60	2.00	1.41	1.06
161.00	0.91	1.54	1.99	1.72	0.52
162.00	0.91	1.61	2.00	1.87	0.58
163.00	0.66	1.64	2.00	1.65	0.89
164.00	0.85	1.57	2.00	1.75	0.73
165.00	0.91	1.71	2.00	1.58	0.80
166.00	0.97	1.55	2.00	1.32	0.67
167.00	1.01	1.68	1.99	1.84	0.79
168.00	0.89	1.65	2.00	1.61	0.65
169.00	0.87	1.60	2.00	1.66	0.75
170.00	0.51	1.68	2.00	1.88	0.89
171.00	0.00	2.46	2.00	1.65	0.93
172.00	0.00	2.28	2.00	1.90	0.85
173.00	0.00	2.12	1.99	1.97	0.98
174.00	1.40	0.97	2.00	1.61	0.93
175.00	0.74	1.72	2.00	1.60	0.89
176.00	0.59	1.00	2.00	1.60	0.92
177.00	1.08	2.10	2.00	1.66	0.89
178.00	0.84	1.58	2.00	1.65	0.87
179.00	1.04	1.59	1.99	1.54	0.64
10.1.1.1	0.39	415803.14
10.1.1.2	1.64	383033.05
10.2.1.2	2.04	7.90
10.1.1.4	0.97	574279.75
10.1.1.5	0.57	614507.55
