Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.262s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
64.00	0.71	1.97	2.00	2.18
65.00	0.66	1.78	2.00	1.99
66.00	0.41	1.83	2.00	1.92
67.00	0.29	2.14	2.00	1.93
68.00	0.47	1.83	2.00	2.30
69.00	0.51	1.85	1.99	2.17
70.00	0.09	2.20	2.00	2.11
71.00	0.59	1.71	2.00	2.23
72.00	0.49	1.91	2.00	2.05
73.00	0.31	2.41	2.00	2.01
74.00	0.73	1.79	2.00	1.95
75.00	0.67	1.80	1.99	1.77
76.00	0.69	1.92	2.00	1.94
77.00	0.40	1.80	2.00	1.61
78.00	0.54	1.66	2.00	1.90
79.00	0.45	1.35	2.00	2.00
80.00	0.59	2.04	2.00	1.99
81.00	0.37	1.80	1.99	1.66
82.00	0.29	2.10	2.00	1.93
83.00	0.00	2.08	2.00	1.71
84.00	0.69	1.57	2.00	1.84
85.00	0.40	1.79	2.00	1.83
86.00	0.45	2.12	2.00	1.97
87.00	0.54	1.58	1.99	1.95
88.00	0.29	2.14	2.00	1.94
89.00	0.68	1.57	2.00	2.08
90.00	0.35	2.05	2.00	2.12
91.00	0.25	1.92	2.00	1.75
92.00	0.53	1.71	2.00	2.17
93.00	0.31	1.80	1.99	1.47
94.00	0.53	1.54	2.00	2.04
95.00	0.57	1.74	2.00	2.23
96.00	0.49	1.88	2.00	1.88
97.00	0.29	1.87	2.00	1.99
98.00	0.53	1.90	2.00	1.54
99.00	0.06	2.39	2.00	2.00
100.00	0.69	1.51	1.99	1.46
101.00	0.62	1.53	2.00	2.10
102.00	0.25	1.91	2.00	2.14
103.00	0.64	1.84	2.00	1.64
104.00	0.22	2.19	2.00	2.13
105.00	0.42	1.47	2.00	1.93
106.00	0.00	2.40	1.99	2.16
107.00	0.77	1.34	2.00	1.57
108.00	0.67	1.66	2.00	1.93
109.00	0.20	1.95	2.00	1.92
110.00	0.31	1.90	2.00	2.08
111.00	0.27	2.11	2.00	1.74
112.00	0.75	1.80	1.99	1.95
113.00	0.06	2.24	2.00	2.26
114.00	0.66	1.41	2.00	1.94
115.00	0.42	1.94	2.00	2.07
116.00	0.31	1.90	2.00	2.32
117.00	0.41	2.06	2.00	2.03
118.00	0.40	1.90	1.99	1.92
119.00	0.35	1.90	2.00	2.11
120.00	0.31	1.70	2.00	2.05
121.00	0.41	2.05	2.00	2.01
122.00	0.45	2.04	2.00	2.08
123.00	0.00	2.78	2.00	2.07
124.00	0.00	2.00	1.99	2.00
125.00	0.00	1.99	2.00	2.00
126.00	0.00	2.00	2.00	2.00
127.00	0.00	2.00	2.00	1.99
128.00	0.00	2.00	2.00	2.00
129.00	0.00	2.00	2.00	1.99
130.00	0.00	2.00	1.99	2.01
131.00	0.00	1.99	2.00	1.99
132.00	0.00	2.01	2.00	1.99
133.00	0.00	1.99	2.00	2.00
134.00	0.00	1.99	2.00	2.00
135.00	0.00	2.00	2.00	2.00
136.00	0.00	1.99	1.99	2.00
137.00	0.00	2.00	2.00	1.99
138.00	0.00	1.99	2.00	2.01
139.00	0.00	2.00	2.00	1.99
140.00	0.00	2.00	2.00	2.00
141.00	0.00	2.00	2.00	2.00
142.00	0.00	2.00	2.00	2.00
143.00	0.16	2.00	1.99	1.98
144.00	0.00	2.00	2.00	2.00
145.00	0.00	1.99	2.00	2.00
146.00	0.00	2.00	2.00	2.00
147.00	0.00	2.00	2.00	2.00
148.00	0.00	2.00	2.00	1.99
149.00	0.00	2.00	1.99	1.99
150.00	0.00	1.99	2.00	2.00
151.00	0.00	2.00	2.00	2.01
152.00	0.00	2.00	2.00	1.99
153.00	0.00	2.00	2.00	2.00
154.00	0.00	1.99	2.00	2.00
155.00	0.00	2.00	1.99	2.00
156.00	0.00	2.00	2.00	1.99
157.00	0.00	2.00	2.00	2.00
158.00	0.00	2.00	2.00	1.99
159.00	0.00	2.00	2.00	2.00
160.00	0.00	2.00	2.00	2.00
161.00	0.00	2.00	1.99	1.99
162.00	0.00	2.00	2.00	2.00
163.00	0.00	1.99	2.00	2.00
164.00	0.00	1.99	2.00	2.00
165.00	0.00	2.00	2.00	2.00
166.00	0.00	2.00	2.00	1.99
167.00	0.00	2.00	1.99	2.00
168.00	0.00	1.99	2.00	2.01
169.00	0.00	2.00	2.00	1.99
170.00	0.00	2.00	2.00	2.00
171.00	0.00	2.00	2.00	2.00
172.00	0.00	2.00	2.00	2.00
173.00	0.00	2.00	1.99	2.00
174.00	0.00	1.99	2.00	1.99
175.00	0.00	2.00	2.00	2.00
176.00	0.00	1.99	2.00	2.00
177.00	0.00	2.00	2.00	2.00
178.00	0.00	1.99	2.00	2.00
179.00	0.00	2.01	1.99	1.99
10.1.1.1	0.31	1315156.90
10.1.1.2	1.97	267834.40
10.2.1.2	2.04	8.00
10.1.1.4	2.00	173567.05
