Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.226s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
127.00	1.11	1.83	2.00	1.98
128.00	1.13	1.84	2.00	1.99
129.00	0.64	2.48	2.00	2.01
130.00	0.00	2.16	1.99	1.99
131.00	1.13	1.52	2.00	2.00
132.00	1.39	1.60	2.00	1.98
133.00	0.52	2.54	2.00	1.94
134.00	1.71	1.26	2.00	2.07
135.00	1.11	1.84	2.00	1.95
136.00	1.01	1.92	1.99	2.05
137.00	0.66	2.26	2.00	1.98
138.00	0.00	2.33	2.00	2.00
139.00	0.77	1.74	2.00	2.00
140.00	1.52	1.51	2.00	2.00
141.00	1.12	1.85	2.00	1.99
142.00	0.60	2.38	2.00	1.99
143.00	0.53	1.93	1.99	1.98
144.00	1.57	1.35	2.00	2.01
145.00	1.21	1.81	2.00	2.00
146.00	1.15	1.84	2.00	2.00
147.00	1.24	1.75	2.00	1.95
148.00	1.24	1.87	2.00	2.01
149.00	0.91	2.07	1.99	1.98
150.00	0.00	2.50	2.00	2.01
151.00	1.22	1.59	2.00	1.95
152.00	1.45	1.59	2.00	2.03
153.00	1.17	1.88	2.00	1.92
154.00	1.14	1.72	2.00	2.10
155.00	1.13	1.80	1.99	1.98
156.00	1.19	1.75	2.00	1.98
157.00	0.59	2.38	2.00	1.95
158.00	0.00	2.23	2.00	2.01
159.00	0.86	1.71	2.00	1.98
160.00	1.42	1.52	2.00	2.03
161.00	0.44	2.41	1.99	1.97
162.00	1.72	1.45	2.00	2.00
163.00	1.12	1.98	2.00	1.99
164.00	1.19	1.90	2.00	2.00
165.00	0.95	2.00	2.00	1.99
166.00	0.00	2.48	2.00	2.01
167.00	0.00	2.00	1.99	1.99
168.00	0.00	1.99	2.00	2.01
169.00	0.00	2.00	2.00	1.99
170.00	0.00	2.00	2.00	2.00
171.00	0.00	2.00	2.00	2.00
172.00	0.00	2.00	2.00	1.99
173.00	0.00	1.99	1.99	2.01
174.00	0.00	2.00	2.00	2.00
175.00	0.00	2.00	2.00	1.99
176.00	0.00	2.00	2.00	2.00
177.00	0.00	1.99	2.00	2.00
178.00	0.00	2.00	2.00	2.00
179.00	0.00	2.01	1.99	0.44
10.2.1.2	2.04	7.79
10.1.1.1	1.02	363114.90
10.1.1.2	1.93	228924.24
10.1.1.4	1.98	10464.63
