Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.225s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
45.00	2.00	1.97	2.00	1.99
46.00	2.00	1.99	2.00	2.00
47.00	2.00	1.99	2.00	1.99
48.00	2.00	2.00	2.00	2.00
49.00	2.00	1.99	2.00	1.99
50.00	1.99	2.00	2.00	2.00
51.00	2.00	2.00	1.99	1.98
52.00	2.00	1.99	2.00	2.00
53.00	2.00	2.00	2.00	1.99
54.00	2.00	1.99	2.00	2.00
55.00	2.00	1.98	2.00	2.00
56.00	2.00	1.98	2.00	2.00
57.00	1.99	1.98	1.99	1.99
58.00	2.00	2.00	2.00	1.99
59.00	2.00	1.98	2.00	1.99
60.00	2.00	2.00	2.00	2.00
61.00	2.00	2.00	2.00	2.00
62.00	2.00	2.00	2.00	2.00
63.00	1.99	1.99	1.99	1.99
64.00	2.00	2.00	2.00	1.99
65.00	2.00	2.00	2.00	1.99
66.00	2.00	2.00	2.00	2.00
67.00	2.00	2.00	2.00	2.00
68.00	2.00	2.00	2.00	2.00
69.00	1.99	1.99	1.99	2.00
70.00	2.00	1.99	2.00	1.99
71.00	1.99	2.00	2.00	2.00
72.00	2.00	1.99	2.00	2.00
73.00	2.00	1.99	2.00	1.99
74.00	2.00	2.00	2.00	2.00
75.00	1.99	2.00	1.99	1.99
76.00	2.00	1.98	2.00	1.99
77.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00
79.00	1.99	1.98	2.00	2.00
80.00	2.00	2.00	2.00	2.00
81.00	1.99	2.00	1.99	1.99
82.00	2.00	2.00	2.00	2.00
83.00	2.00	1.98	2.00	2.00
84.00	2.00	1.99	2.00	1.99
85.00	2.00	1.98	2.00	2.00
86.00	2.00	2.00	2.00	2.00
87.00	1.99	2.00	1.99	1.99
88.00	2.00	1.99	2.00	1.99
89.00	1.99	2.01	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	2.00	1.97	2.00	2.00
92.00	2.00	2.00	2.00	2.00
93.00	1.99	2.00	1.99	1.98
94.00	2.00	2.00	2.00	1.99
95.00	2.00	1.97	2.00	1.98
96.00	2.00	1.98	2.00	2.00
97.00	2.00	1.97	2.00	2.00
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	1.99
100.00	2.00	2.00	1.99	1.99
101.00	2.00	1.99	2.00	2.00
102.00	2.00	2.00	2.00	2.00
103.00	2.00	1.98	2.00	2.00
104.00	2.00	2.00	2.00	2.00
105.00	1.99	1.98	2.00	1.99
106.00	2.00	2.01	1.99	1.99
107.00	2.00	1.99	2.00	2.00
108.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00
111.00	2.00	1.99	2.00	0.66
112.00	1.99	2.00	1.99	0.00
113.00	2.00	1.99	2.00	0.00
114.00	2.00	2.00	2.00	0.00
115.00	2.00	2.01	2.00	0.00
116.00	2.00	1.98	2.00	0.00
117.00	2.00	2.00	2.00	0.00
118.00	1.99	2.00	1.99	0.00
119.00	2.00	1.99	2.00	0.00
120.00	2.00	2.00	2.00	0.00
121.00	2.00	2.00	2.00	1.70
122.00	1.99	2.00	2.00	2.00
123.00	2.01	2.00	2.00	2.00
124.00	1.99	1.99	1.99	2.00
125.00	2.00	2.00	2.00	2.00
126.00	2.00	2.00	2.00	1.99
127.00	1.99	2.01	2.00	2.00
128.00	2.00	1.99	2.00	2.00
129.00	2.01	2.00	2.00	2.00
130.00	1.99	2.00	1.99	1.99
131.00	2.00	1.99	2.00	2.01
132.00	1.99	1.98	2.00	2.00
133.00	2.01	2.01	2.00	1.99
134.00	1.99	1.99	2.00	2.00
135.00	2.00	1.99	2.00	1.99
136.00	2.00	2.00	1.99	2.01
137.00	1.99	2.00	2.00	2.00
138.00	2.00	1.99	2.00	1.99
139.00	1.98	2.00	2.00	1.99
140.00	2.03	2.01	2.00	2.00
141.00	1.99	1.99	2.00	2.00
142.00	2.00	1.99	2.00	2.00
143.00	0.09	2.00	1.99	2.00
144.00	0.04	1.99	2.00	2.00
145.00	0.02	2.01	2.00	1.98
146.00	0.00	1.99	2.00	2.00
147.00	1.80	1.94	2.00	1.99
148.00	1.99	2.00	2.00	2.00
149.00	1.99	1.98	1.99	1.99
150.00	2.01	2.00	2.00	2.01
151.00	1.99	1.98	2.00	1.99
152.00	2.00	2.00	2.00	1.99
153.00	2.00	2.00	2.00	2.00
154.00	1.99	1.99	2.00	2.00
155.00	2.00	1.99	1.99	2.00
156.00	2.00	2.00	2.00	1.99
157.00	2.00	1.98	2.00	2.01
158.00	2.00	2.00	2.00	1.99
159.00	1.99	1.99	2.00	2.00
160.00	2.01	2.00	2.00	2.00
161.00	1.97	1.99	1.99	1.98
162.00	2.00	1.99	2.00	2.00
163.00	2.00	1.99	2.00	1.98
164.00	1.99	1.99	2.00	2.00
165.00	2.00	2.00	2.00	1.98
166.00	2.01	2.01	2.00	2.01
167.00	1.99	1.97	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	1.99
170.00	2.00	2.00	2.00	2.00
171.00	2.00	2.00	2.00	1.99
172.00	1.99	2.00	2.00	2.00
173.00	1.99	1.99	1.99	2.00
174.00	2.00	1.99	2.00	2.00
175.00	2.00	1.99	2.00	2.00
176.00	2.00	2.00	2.00	1.98
177.00	1.99	1.98	2.00	2.00
178.00	1.99	2.00	2.00	2.00
179.00	2.00	1.99	1.99	2.00
10.2.1.2	2.04	8.12
10.1.1.4	1.92	4981.20
10.1.1.1	1.99	1214.73
10.1.1.2	2.03	4684.36
