Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.213s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
41.00	0.78	1.54	2.00	1.01	1.39
42.00	0.84	1.47	2.00	1.24	1.20
43.00	0.68	1.65	2.00	1.10	1.08
44.00	1.19	2.10	1.99	0.00	1.47
45.00	2.27	2.28	2.00	0.00	0.47
46.00	0.24	1.94	2.00	0.00	2.44
47.00	1.44	0.98	2.00	1.01	1.26
48.00	0.73	1.51	2.00	1.22	1.32
49.00	0.91	1.64	2.00	0.74	1.46
50.00	0.80	1.64	2.00	1.04	1.45
51.00	1.24	1.75	1.99	0.45	1.35
52.00	0.92	1.52	2.00	0.94	1.42
53.00	0.89	1.64	2.00	1.04	1.27
54.00	0.93	1.57	2.00	1.07	1.27
55.00	0.99	1.57	2.00	0.87	1.40
56.00	0.82	1.68	2.00	1.15	1.15
57.00	0.80	1.67	1.99	1.04	1.34
58.00	0.68	1.54	2.00	1.15	1.33
59.00	0.65	1.37	2.00	1.02	1.44
60.00	0.84	1.46	2.00	1.46	1.13
61.00	0.82	1.61	2.00	0.61	1.61
62.00	0.98	1.61	2.00	1.42	0.73
63.00	1.79	2.19	1.99	0.00	0.84
64.00	0.91	1.25	2.00	0.35	2.20
65.00	1.00	1.44	2.00	0.79	1.47
66.00	0.86	1.52	2.00	1.04	1.37
67.00	0.69	1.58	2.00	1.46	0.92
68.00	0.62	1.41	2.00	0.92	1.87
69.00	0.98	1.54	1.99	0.93	1.28
70.00	0.99	1.47	2.00	1.02	1.25
71.00	0.81	1.54	2.00	1.02	1.46
72.00	0.72	1.64	2.00	0.97	1.48
73.00	0.87	1.38	2.00	1.02	1.28
74.00	0.84	1.48	2.00	0.92	1.45
75.00	0.86	1.71	1.99	0.94	1.33
76.00	0.62	2.13	2.00	0.44	1.72
77.00	0.89	1.41	2.00	1.02	1.50
78.00	0.82	1.52	2.00	1.05	1.58
79.00	0.91	1.65	2.00	0.81	1.26
80.00	1.66	2.05	2.00	0.21	0.69
81.00	1.17	1.77	1.99	0.67	1.06
82.00	2.24	2.32	2.00	0.00	0.05
83.00	2.10	2.07	2.00	0.24	0.51
84.00	2.12	2.10	2.00	0.00	0.00
85.00	2.00	2.00	2.00	0.00	0.00
86.00	2.00	2.00	2.00	0.00	0.00
87.00	1.99	2.00	1.99	0.00	0.00
88.00	2.00	2.00	2.00	0.00	0.00
89.00	2.00	1.99	2.00	0.00	0.00
90.00	2.00	2.00	2.00	0.00	0.00
91.00	2.00	2.00	2.00	0.00	0.00
92.00	2.00	2.00	2.00	0.00	0.00
93.00	2.00	1.99	1.99	0.00	0.00
94.00	2.00	2.00	2.00	0.00	0.00
95.00	2.00	2.00	2.00	0.00	0.00
96.00	2.00	2.00	2.00	0.00	0.00
97.00	2.00	2.00	2.00	0.00	0.00
98.00	1.99	2.00	2.00	0.00	0.00
99.00	2.00	1.99	2.00	0.00	0.00
100.00	2.00	2.00	1.99	0.00	0.00
101.00	1.99	2.00	2.00	0.00	0.00
102.00	2.00	2.00	2.00	0.00	0.00
103.00	2.00	2.00	2.00	0.00	0.00
104.00	2.00	2.00	2.00	0.00	0.00
105.00	1.99	2.00	2.00	0.00	0.00
106.00	2.00	1.99	1.99	0.00	0.00
107.00	2.00	2.00	2.00	0.00	0.00
108.00	2.00	2.00	2.00	0.00	0.00
109.00	2.00	2.00	2.00	0.00	0.00
110.00	2.00	2.00	2.00	0.00	0.00
111.00	1.99	2.00	2.00	0.00	0.00
112.00	2.00	1.99	1.99	0.00	0.00
113.00	1.99	2.00	2.00	0.00	0.00
114.00	1.92	1.99	2.00	0.21	0.21
115.00	2.07	2.00	2.00	2.12	2.20
116.00	0.02	0.55	2.00	1.90	1.78
117.00	1.63	2.01	2.00	0.00	0.49
118.00	1.94	1.99	1.99	1.20	1.52
119.00	2.01	1.98	2.00	2.18	2.23
120.00	2.01	2.03	2.00	2.40	2.01
121.00	1.99	2.00	2.00	2.00	2.01
122.00	2.01	2.00	2.00	1.99	1.99
123.00	1.99	1.99	2.00	2.00	2.00
124.00	1.99	1.99	1.99	2.00	2.00
125.00	2.01	2.01	2.00	1.98	2.00
126.00	1.99	2.00	2.00	1.99	1.99
127.00	2.01	2.00	2.00	2.00	2.00
128.00	1.99	2.00	2.00	1.98	2.00
129.00	2.00	2.00	2.00	2.00	2.00
130.00	2.00	1.99	1.99	1.98	1.99
131.00	1.99	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00	2.00
133.00	1.99	2.00	2.00	2.00	2.00
134.00	2.01	2.00	2.00	2.00	2.00
135.00	1.99	1.99	2.00	1.99	2.00
136.00	2.00	2.00	1.99	2.00	2.00
137.00	1.17	1.18	2.00	1.98	1.98
138.00	0.49	2.34	2.00	2.00	2.00
139.00	2.57	2.00	2.00	2.00	1.98
140.00	1.95	1.98	2.00	2.00	2.00
141.00	2.01	2.03	2.00	2.00	2.00
142.00	1.99	1.99	2.00	1.99	2.00
143.00	2.01	2.00	1.99	1.99	2.00
144.00	1.99	1.99	2.00	2.00	1.99
145.00	2.00	2.01	2.00	1.99	1.99
146.00	1.75	1.79	2.00	1.95	2.00
147.00	2.00	2.00	2.00	2.04	2.00
148.00	2.00	1.99	2.00	2.00	2.00
149.00	2.00	1.99	1.99	1.97	2.00
150.00	1.99	1.99	2.00	2.00	2.00
151.00	2.01	2.01	2.00	2.00	1.99
152.00	1.99	2.00	2.00	1.99	2.00
153.00	1.99	2.00	2.00	2.00	2.00
154.00	1.99	1.99	2.00	1.98	1.99
155.00	1.98	2.00	1.99	1.99	2.00
156.00	2.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	2.00	1.99
158.00	1.98	1.99	2.00	1.99	2.00
159.00	2.00	1.99	2.00	2.00	2.00
160.00	2.00	2.00	2.00	2.00	2.00
161.00	1.98	2.00	1.99	1.97	2.00
162.00	2.01	2.00	2.00	2.00	2.00
163.00	2.00	1.99	2.00	2.00	2.00
164.00	1.98	1.99	2.00	2.00	1.99
165.00	2.00	2.00	2.00	2.00	2.00
166.00	2.00	2.01	2.00	1.99	2.00
167.00	2.00	1.99	1.99	1.97	2.00
168.00	1.99	1.99	2.00	2.00	2.00
169.00	2.01	2.01	2.00	1.99	1.99
170.00	1.98	2.00	2.00	1.98	1.99
171.00	1.72	1.79	2.00	1.94	1.99
172.00	2.07	2.01	2.00	2.06	2.01
173.00	1.99	2.00	1.99	1.99	2.00
174.00	1.99	1.99	2.00	2.00	2.00
175.00	2.03	2.01	2.00	2.00	1.99
176.00	1.11	1.47	2.00	1.92	1.94
177.00	0.29	1.32	2.00	2.08	2.05
178.00	1.11	1.77	2.00	1.99	1.99
179.00	1.28	2.00	1.99	1.95	1.94
10.1.1.1	1.53	147838.61
10.1.1.2	1.86	168444.07
10.2.1.2	2.04	7.80
10.1.1.4	1.11	213235.32
10.1.1.5	1.33	119859.20
