Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.229s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
44.00	0.48	1.70	1.99	2.13
45.00	0.57	1.88	2.00	1.80
46.00	0.35	1.59	2.00	2.20
47.00	0.20	2.21	2.00	2.06
48.00	0.38	2.19	2.00	2.05
49.00	0.77	1.53	2.00	1.78
50.00	0.61	1.81	2.00	1.88
51.00	0.14	2.21	1.99	2.28
52.00	0.58	1.70	2.00	1.70
53.00	0.60	1.78	2.00	2.11
54.00	0.42	1.81	2.00	2.19
55.00	0.27	1.91	2.00	2.07
56.00	0.24	2.01	2.00	1.80
57.00	0.81	1.61	1.99	1.67
58.00	0.51	1.79	2.00	1.87
59.00	0.57	1.71	2.00	1.93
60.00	0.37	1.83	2.00	2.33
61.00	0.20	2.26	2.00	2.03
62.00	0.53	1.63	2.00	1.93
63.00	0.58	1.83	1.99	2.24
64.00	0.11	2.00	2.00	1.94
65.00	0.48	1.77	2.00	2.10
66.00	0.51	1.92	2.00	1.97
67.00	0.48	1.91	2.00	2.10
68.00	0.35	1.95	2.00	1.93
69.00	0.34	1.98	1.99	1.95
70.00	0.00	2.65	2.00	2.17
71.00	1.24	1.17	2.00	1.97
72.00	0.09	2.33	2.00	2.05
73.00	0.82	1.57	2.00	1.84
74.00	0.39	2.03	2.00	2.14
75.00	0.54	1.99	1.99	1.92
76.00	0.60	1.70	2.00	1.93
77.00	0.04	2.31	2.00	1.95
78.00	0.81	1.57	2.00	2.04
79.00	0.33	2.11	2.00	2.13
80.00	0.67	2.08	2.00	1.99
81.00	0.62	1.26	1.99	1.87
82.00	0.41	2.40	2.00	2.05
83.00	0.33	2.08	2.00	1.83
84.00	0.87	1.39	2.00	2.00
85.00	0.31	1.97	2.00	1.92
86.00	0.40	1.83	2.00	1.92
87.00	0.44	2.05	1.99	1.95
88.00	0.48	1.94	2.00	2.11
89.00	0.61	1.90	2.00	2.05
90.00	0.53	1.83	2.00	1.97
91.00	0.13	2.17	2.00	2.19
92.00	0.12	2.32	2.00	2.05
93.00	0.94	1.22	1.99	1.91
94.00	0.41	2.07	2.00	2.08
95.00	0.39	1.84	2.00	1.81
96.00	0.19	2.21	2.00	1.98
97.00	0.00	2.56	2.00	2.11
98.00	1.22	1.05	2.00	1.97
99.00	0.27	2.08	2.00	1.99
100.00	0.07	2.20	1.99	1.86
101.00	0.39	1.70	2.00	1.91
102.00	0.44	1.78	2.00	1.85
103.00	0.26	1.88	2.00	2.24
104.00	0.08	2.10	2.00	1.72
105.00	0.58	1.78	2.00	2.07
106.00	0.34	2.19	1.99	2.27
107.00	0.61	1.57	2.00	1.85
108.00	0.15	2.08	2.00	1.48
109.00	0.39	2.30	2.00	2.06
110.00	0.20	2.06	2.00	1.86
111.00	1.01	1.34	2.00	2.21
112.00	0.46	1.58	1.99	2.30
113.00	0.32	2.21	2.00	1.91
114.00	0.25	2.01	2.00	1.65
115.00	0.35	1.47	2.00	2.16
116.00	0.08	2.19	2.00	2.06
117.00	0.57	1.72	2.00	2.16
118.00	0.20	2.12	1.99	1.93
119.00	0.41	1.86	2.00	1.97
120.00	0.41	2.04	2.00	1.83
121.00	0.58	1.30	2.00	2.33
122.00	0.53	2.24	2.00	2.25
123.00	0.14	2.83	2.00	1.99
124.00	0.85	1.39	1.99	1.86
125.00	0.02	2.59	2.00	2.11
126.00	0.94	1.24	2.00	1.99
127.00	0.61	1.87	2.00	2.03
128.00	0.33	2.08	2.00	1.78
129.00	0.59	1.84	2.00	2.14
130.00	0.54	1.90	1.99	1.86
131.00	0.55	1.93	2.00	1.97
132.00	0.51	2.13	2.00	1.97
133.00	0.40	1.66	2.00	2.01
134.00	0.24	1.45	2.00	2.10
135.00	0.47	2.45	2.00	1.86
136.00	0.48	1.84	1.99	1.66
137.00	0.00	2.47	2.00	1.88
138.00	0.98	1.31	2.00	2.18
139.00	0.55	1.99	2.00	1.94
140.00	0.22	2.13	2.00	2.11
141.00	0.68	1.71	2.00	2.10
142.00	0.00	2.28	2.00	1.95
143.00	0.52	1.64	1.99	2.04
144.00	0.37	1.83	2.00	2.11
145.00	0.47	1.94	2.00	1.94
146.00	0.35	1.88	2.00	1.90
147.00	0.24	2.25	2.00	1.91
148.00	0.35	1.84	2.00	1.81
149.00	0.45	1.93	1.99	2.17
150.00	0.72	1.53	2.00	2.21
151.00	0.54	1.91	2.00	2.11
152.00	0.47	1.88	2.00	2.01
153.00	0.20	2.04	2.00	2.10
154.00	0.61	1.90	2.00	1.97
155.00	0.57	1.92	1.99	1.85
156.00	0.45	2.03	2.00	1.92
157.00	0.51	1.94	2.00	2.13
158.00	0.73	1.91	2.00	2.10
159.00	0.49	1.97	2.00	1.87
160.00	0.58	1.71	2.00	2.04
161.00	0.46	1.74	1.99	1.90
162.00	0.39	1.83	2.00	1.77
163.00	0.27	2.03	2.00	1.99
164.00	0.44	2.05	2.00	2.01
165.00	0.38	1.84	2.00	1.51
166.00	0.26	2.10	2.00	2.06
167.00	0.57	1.95	1.99	2.20
168.00	0.09	2.19	2.00	2.19
169.00	0.79	1.80	2.00	2.39
170.00	0.65	1.68	2.00	1.95
171.00	0.37	2.17	2.00	1.99
172.00	0.74	1.67	2.00	1.93
173.00	0.11	1.97	1.99	2.08
174.00	0.71	1.88	2.00	1.87
175.00	0.24	2.11	2.00	1.99
176.00	0.84	1.59	2.00	1.84
177.00	0.51	1.99	2.00	2.06
178.00	0.21	2.04	2.00	1.80
179.00	0.71	1.79	1.99	1.90
10.1.1.1	0.47	1325414.83
10.1.1.2	1.94	393915.49
10.2.1.2	2.04	7.99
10.1.1.4	2.02	148865.97
