Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.577s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
111.00	0.75	1.57	2.00	1.55	0.92
112.00	0.75	1.57	1.99	1.61	0.93
113.00	0.86	1.55	2.00	1.73	0.77
114.00	0.91	1.51	2.00	1.54	0.81
115.00	0.67	1.66	2.00	1.61	0.95
116.00	0.78	1.73	2.00	1.38	0.75
117.00	0.73	1.47	2.00	1.94	0.98
118.00	0.88	1.65	1.99	1.50	0.97
119.00	0.73	1.71	2.00	1.67	0.86
120.00	0.87	1.68	2.00	1.63	0.81
121.00	0.91	1.60	2.00	1.59	0.73
122.00	0.95	1.66	2.00	1.57	0.89
123.00	0.42	1.97	2.00	1.81	0.85
124.00	0.00	2.59	1.99	1.66	0.74
125.00	0.00	2.13	2.00	2.18	0.68
126.00	1.15	1.32	2.00	1.50	0.84
127.00	0.95	1.58	2.00	1.53	0.82
128.00	0.98	1.51	2.00	1.44	0.77
129.00	0.82	1.67	2.00	1.71	0.81
130.00	0.28	1.90	1.99	1.75	0.99
131.00	0.88	1.57	2.00	1.53	0.88
132.00	0.61	1.27	2.00	1.70	0.74
133.00	1.06	2.00	2.00	1.57	0.82
134.00	0.82	1.60	2.00	1.61	0.71
135.00	0.94	1.70	2.00	1.51	0.74
136.00	0.93	1.58	1.99	1.61	0.77
137.00	0.74	1.57	2.00	1.60	0.92
138.00	0.87	1.68	2.00	1.61	0.85
139.00	0.75	1.52	2.00	1.71	0.81
140.00	0.91	1.59	2.00	1.73	0.67
141.00	0.99	1.67	2.00	1.44	0.81
142.00	0.74	1.60	2.00	1.58	0.82
143.00	0.86	1.65	1.99	1.55	0.84
144.00	0.74	1.64	2.00	1.70	0.93
145.00	0.87	1.64	2.00	1.80	0.78
146.00	0.68	1.67	2.00	1.70	0.84
147.00	0.79	1.65	2.00	1.57	0.81
148.00	0.84	1.67	2.00	1.58	0.81
149.00	0.98	1.52	1.99	1.66	0.78
150.00	0.84	1.54	2.00	1.60	0.85
151.00	0.77	1.61	2.00	1.63	0.89
152.00	0.72	1.52	2.00	1.77	0.86
153.00	0.77	1.71	2.00	1.53	0.87
154.00	0.75	1.54	2.00	1.57	0.92
155.00	0.85	1.53	1.99	1.70	0.89
156.00	0.88	1.61	2.00	1.46	0.81
157.00	0.75	1.60	2.00	1.70	0.87
158.00	0.93	1.58	2.00	1.55	0.86
159.00	0.86	1.71	2.00	1.60	0.84
160.00	0.71	1.65	2.00	1.67	0.88
161.00	0.75	1.79	1.99	1.71	0.88
162.00	0.75	1.63	2.00	1.64	0.87
163.00	0.77	1.51	2.00	1.74	1.01
164.00	0.39	2.00	2.00	1.64	0.88
165.00	0.97	1.72	2.00	1.45	0.77
166.00	0.87	1.72	2.00	1.51	0.72
167.00	0.72	1.40	1.99	1.98	0.45
168.00	1.01	1.60	2.00	1.44	0.78
169.00	0.77	1.61	2.00	1.54	0.92
170.00	0.82	1.63	2.00	1.64	0.85
171.00	0.75	1.67	2.00	1.60	0.88
172.00	0.80	1.64	2.00	1.61	0.81
173.00	0.86	1.48	1.99	1.71	0.74
174.00	0.98	1.63	2.00	1.41	0.87
175.00	0.82	1.55	2.00	1.59	0.81
176.00	0.75	1.60	2.00	1.61	0.81
177.00	0.92	1.67	2.00	1.51	0.92
178.00	0.87	1.53	2.00	1.77	0.74
179.00	0.82	1.68	1.99	1.65	0.74
10.1.1.1	0.83	509901.82
10.1.1.2	1.67	443384.87
10.2.1.2	2.04	8.18
10.1.1.4	1.65	448122.05
10.1.1.5	0.81	524746.12
