Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.318s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
62.00	2.00	2.00	2.00	2.00
63.00	1.99	2.00	1.99	2.00
64.00	2.00	1.99	2.00	1.99
65.00	1.99	2.01	2.00	2.01
66.00	2.00	1.99	2.00	1.98
67.00	2.00	2.00	2.00	2.03
68.00	2.00	2.00	2.00	1.98
69.00	1.99	2.00	1.99	2.00
70.00	2.00	1.99	2.00	2.00
71.00	2.00	2.00	2.00	1.99
72.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00
74.00	1.99	2.00	2.00	2.00
75.00	2.00	2.00	1.99	2.00
76.00	2.00	1.99	2.00	2.00
77.00	1.99	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00
79.00	2.00	2.00	2.00	2.00
80.00	2.00	2.00	2.00	1.99
81.00	1.99	2.00	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	1.99	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00
85.00	2.00	1.99	2.00	1.99
86.00	2.00	2.00	2.00	2.00
87.00	2.00	2.00	1.99	2.00
88.00	1.99	2.00	2.00	1.99
89.00	2.00	1.99	2.00	1.99
90.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	2.00	2.00
92.00	1.99	2.00	2.00	2.01
93.00	1.99	2.00	1.99	1.99
94.00	2.00	2.00	2.00	2.00
95.00	2.00	1.99	2.00	1.98
96.00	2.00	2.00	2.00	2.01
97.00	2.00	2.00	2.00	1.99
98.00	1.99	2.00	2.00	2.00
99.00	2.01	2.00	2.00	1.99
100.00	1.99	2.00	1.99	2.01
101.00	2.00	2.00	2.00	2.00
102.00	2.00	1.99	2.00	2.00
103.00	1.99	2.00	2.00	2.00
104.00	1.98	2.00	2.00	1.99
105.00	2.00	2.00	2.00	2.00
106.00	2.00	2.00	1.99	2.00
107.00	2.00	1.99	2.00	2.00
108.00	2.00	2.01	2.00	2.00
109.00	2.00	1.99	2.00	2.00
110.00	1.99	2.00	2.00	2.00
111.00	2.00	2.00	2.00	1.99
112.00	1.98	1.99	1.99	1.99
113.00	2.00	2.00	2.00	1.99
114.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00
116.00	2.00	2.00	2.00	2.00
117.00	2.00	2.00	2.00	2.00
118.00	1.99	2.00	1.99	2.00
119.00	1.99	1.99	2.00	1.99
120.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	2.00
122.00	2.00	2.00	2.00	2.01
123.00	2.00	2.00	2.00	1.99
124.00	1.98	2.00	1.99	2.00
125.00	1.97	1.99	2.00	2.00
126.00	2.00	2.00	2.00	2.00
127.00	2.00	2.01	2.00	1.99
128.00	1.99	1.99	2.00	1.99
129.00	1.99	2.00	2.00	1.99
130.00	2.00	2.00	1.99	2.01
131.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00
133.00	2.00	1.99	2.00	1.99
134.00	2.00	2.00	2.00	2.01
135.00	2.00	2.00	2.00	2.00
136.00	1.99	2.00	1.99	1.99
137.00	2.00	2.00	2.00	1.99
138.00	2.00	2.00	2.00	2.01
139.00	2.00	2.00	2.00	2.00
140.00	2.00	1.99	2.00	1.98
141.00	2.00	2.00	2.00	2.01
142.00	2.00	2.00	2.00	2.00
143.00	1.99	1.99	1.99	2.00
144.00	2.00	2.01	2.00	2.00
145.00	2.00	1.99	2.00	2.00
146.00	1.99	2.00	2.00	1.95
147.00	2.00	2.00	2.00	2.00
148.00	1.99	2.00	2.00	1.99
149.00	1.99	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	2.00	1.99	2.00	2.00
152.00	1.98	2.00	2.00	1.99
153.00	2.01	2.00	2.00	2.01
154.00	1.99	2.00	2.00	1.99
155.00	1.99	2.00	1.99	2.00
156.00	2.00	1.99	2.00	2.00
157.00	2.00	2.00	2.00	1.99
158.00	1.99	2.00	2.00	2.00
159.00	2.00	2.00	2.00	2.00
160.00	1.99	2.00	2.00	1.99
161.00	1.99	2.00	1.99	2.00
162.00	2.00	2.00	2.00	2.00
163.00	2.00	1.99	2.00	2.00
164.00	2.00	2.00	2.00	2.00
165.00	2.00	2.00	2.00	1.99
166.00	2.00	2.00	2.00	2.00
167.00	1.99	2.00	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	1.99	2.00	2.00
170.00	1.99	2.00	2.00	1.99
171.00	2.00	2.00	2.00	2.01
172.00	2.00	2.00	2.00	1.99
173.00	2.00	2.00	1.99	1.98
174.00	1.99	2.00	2.00	2.00
175.00	2.00	2.00	2.00	2.03
176.00	1.99	1.99	2.00	1.99
177.00	2.00	2.00	2.00	2.00
178.00	2.00	2.00	2.00	2.00
179.00	1.99	2.00	1.99	2.00
10.1.1.1	2.03	8047.23
10.1.1.2	2.03	4685.11
10.2.1.2	2.04	7.82
10.1.1.4	2.04	3150.28
