Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.370s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
62.00	1.12	1.72	2.00	2.03
63.00	0.98	1.74	1.99	2.00
64.00	1.18	1.92	2.00	1.97
65.00	1.08	1.79	2.00	2.01
66.00	1.07	1.91	2.00	1.99
67.00	1.12	1.80	2.00	2.01
68.00	1.12	1.86	2.00	1.94
69.00	1.15	1.75	1.99	2.04
70.00	1.24	1.73	2.00	2.00
71.00	1.08	1.84	2.00	2.01
72.00	1.22	1.75	2.00	1.92
73.00	1.22	1.74	2.00	2.07
74.00	1.08	1.93	2.00	1.90
75.00	1.21	1.75	1.99	2.11
76.00	1.13	1.72	2.00	1.98
77.00	1.24	1.75	2.00	2.00
78.00	1.07	1.86	2.00	1.99
79.00	1.07	1.93	2.00	2.00
80.00	1.26	1.77	2.00	2.00
81.00	0.67	2.39	1.99	2.00
82.00	0.00	2.27	2.00	2.01
83.00	1.85	1.19	2.00	1.98
84.00	1.24	1.86	2.00	2.01
85.00	1.15	1.91	2.00	2.00
86.00	1.19	1.87	2.00	1.99
87.00	1.21	1.73	1.99	2.00
88.00	0.79	2.24	2.00	2.00
89.00	1.39	1.66	2.00	2.00
90.00	1.15	1.79	2.00	1.95
91.00	1.15	1.63	2.00	2.00
92.00	1.14	1.86	2.00	2.03
93.00	1.21	1.83	1.99	2.00
94.00	1.19	1.91	2.00	1.99
95.00	1.14	1.88	2.00	1.98
96.00	1.17	1.77	2.00	2.01
97.00	1.21	1.74	2.00	2.00
98.00	1.11	1.79	2.00	1.99
99.00	1.21	1.83	2.00	1.94
100.00	1.18	1.79	1.99	2.05
101.00	0.97	1.92	2.00	2.01
102.00	1.28	1.80	2.00	2.00
103.00	1.28	1.73	2.00	1.95
104.00	0.21	2.57	2.00	2.01
105.00	1.20	1.42	2.00	1.99
106.00	1.17	1.88	1.99	2.01
107.00	0.71	2.23	2.00	2.00
108.00	0.67	2.25	2.00	2.00
109.00	0.98	1.99	2.00	1.95
110.00	0.00	2.14	2.00	2.03
111.00	1.22	1.22	2.00	1.98
112.00	1.18	1.71	1.99	1.99
113.00	1.17	1.84	2.00	2.00
114.00	1.19	1.79	2.00	2.01
115.00	1.13	1.78	2.00	1.98
116.00	1.21	1.74	2.00	2.01
117.00	0.77	2.16	2.00	1.97
118.00	0.49	2.46	1.99	2.00
119.00	0.00	2.01	2.00	2.01
120.00	1.74	1.20	2.00	1.99
121.00	1.27	1.75	2.00	1.98
122.00	0.61	2.32	2.00	2.00
123.00	1.52	1.58	2.00	1.99
124.00	1.21	1.92	1.99	1.92
125.00	1.20	1.78	2.00	2.07
126.00	1.15	1.85	2.00	2.00
127.00	1.22	1.60	2.00	1.97
128.00	0.59	2.23	2.00	1.97
129.00	1.11	1.79	2.00	2.06
130.00	1.04	1.83	1.99	1.97
131.00	1.18	1.87	2.00	2.03
132.00	1.27	1.79	2.00	1.97
133.00	1.17	1.74	2.00	2.01
134.00	1.08	1.70	2.00	2.00
135.00	1.13	1.77	2.00	2.00
136.00	1.19	1.93	1.99	1.92
137.00	1.12	1.88	2.00	2.05
138.00	1.20	1.79	2.00	2.03
139.00	1.18	1.86	2.00	1.98
140.00	1.11	1.92	2.00	2.01
141.00	1.22	1.80	2.00	1.98
142.00	1.15	1.85	2.00	2.00
143.00	1.15	1.81	1.99	2.00
144.00	1.15	1.79	2.00	1.93
145.00	1.18	1.79	2.00	2.06
146.00	1.24	1.87	2.00	2.00
147.00	1.22	1.81	2.00	2.00
148.00	1.07	1.77	2.00	1.97
149.00	1.20	1.81	1.99	2.01
150.00	0.64	2.39	2.00	1.99
151.00	1.50	1.34	2.00	1.97
152.00	1.25	1.83	2.00	2.00
153.00	1.17	1.78	2.00	2.00
154.00	1.07	1.85	2.00	1.99
155.00	1.17	1.81	1.99	2.00
156.00	1.17	1.93	2.00	2.00
157.00	1.13	1.90	2.00	1.99
158.00	1.21	1.88	2.00	2.00
159.00	1.26	1.83	2.00	1.98
160.00	1.07	1.81	2.00	2.00
161.00	1.07	1.86	1.99	2.03
162.00	1.27	1.73	2.00	1.99
163.00	1.19	1.72	2.00	1.99
164.00	1.20	1.75	2.00	1.99
165.00	1.08	1.86	2.00	1.99
166.00	1.26	1.80	2.00	1.97
167.00	1.11	1.83	1.99	1.91
168.00	1.21	1.71	2.00	2.11
169.00	1.12	1.77	2.00	1.86
170.00	1.24	1.84	2.00	2.13
171.00	1.21	1.77	2.00	1.93
172.00	1.02	1.84	2.00	2.05
173.00	1.24	1.88	1.99	2.00
174.00	1.20	1.80	2.00	1.99
175.00	1.11	1.75	2.00	1.99
176.00	1.15	1.92	2.00	2.00
177.00	1.26	1.79	2.00	2.01
178.00	1.22	1.81	2.00	2.00
179.00	1.15	1.81	1.99	1.98
10.1.1.1	1.15	452938.72
10.1.1.2	1.87	348459.10
10.2.1.2	2.04	7.86
10.1.1.4	2.02	13859.44
