Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.746s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
111.00	1.99	2.00	2.00	2.00	2.01
112.00	2.00	2.00	1.99	1.51	1.51
113.00	2.00	2.00	2.00	1.68	1.44
114.00	2.00	1.99	2.00	2.24	2.04
115.00	1.99	2.00	2.00	2.01	1.99
116.00	2.00	2.00	2.00	2.00	1.99
117.00	1.99	2.00	2.00	1.99	2.00
118.00	2.00	2.00	1.99	2.00	1.99
119.00	2.00	1.99	2.00	1.99	1.99
120.00	2.00	2.00	2.00	1.99	2.00
121.00	2.00	2.00	2.00	2.00	2.00
122.00	1.98	1.99	2.00	1.99	2.00
123.00	2.00	2.00	2.00	2.00	2.00
124.00	1.99	2.00	1.99	1.99	2.00
125.00	2.00	2.00	2.00	1.99	2.00
126.00	2.00	1.99	2.00	1.99	1.98
127.00	2.00	2.00	2.00	2.01	2.03
128.00	1.99	2.00	2.00	1.99	1.97
129.00	1.99	2.00	2.00	2.00	2.00
130.00	2.00	2.00	1.99	2.00	1.99
131.00	2.00	2.00	2.00	2.00	2.00
132.00	2.00	1.99	2.00	2.00	2.01
133.00	2.00	2.00	2.00	1.99	1.99
134.00	2.00	2.00	2.00	1.99	1.99
135.00	1.99	2.00	2.00	1.83	1.83
136.00	2.01	2.00	1.99	1.99	1.99
137.00	1.97	2.00	2.00	2.00	2.00
138.00	2.00	1.99	2.00	2.00	2.00
139.00	2.00	2.00	2.00	2.00	2.00
140.00	1.98	2.00	2.00	1.81	1.51
141.00	2.00	2.00	2.00	2.01	2.31
142.00	1.99	2.00	2.00	1.99	2.00
143.00	1.99	1.99	1.99	1.99	1.98
144.00	2.00	2.00	2.00	1.90	1.90
145.00	2.00	1.99	2.00	2.00	1.99
146.00	1.99	2.00	2.00	2.00	2.00
147.00	2.00	2.00	2.00	1.98	1.99
148.00	2.00	2.00	2.00	2.01	2.01
149.00	1.97	2.00	1.99	2.00	1.98
150.00	2.01	2.00	2.00	2.00	2.01
151.00	1.99	2.00	2.00	2.00	2.00
152.00	2.00	1.99	2.00	1.99	1.99
153.00	2.00	2.00	2.00	2.01	2.01
154.00	2.00	2.00	2.00	1.99	1.99
155.00	1.97	1.99	1.99	1.99	1.99
156.00	2.00	1.99	2.00	1.99	1.99
157.00	2.00	2.00	2.00	2.01	2.00
158.00	1.98	2.00	2.00	2.00	2.00
159.00	2.00	2.00	2.00	1.99	2.00
160.00	1.99	2.00	2.00	2.00	1.99
161.00	1.99	1.99	1.99	2.00	2.00
162.00	2.00	1.99	2.00	2.00	2.00
163.00	2.00	2.00	2.00	2.00	1.99
164.00	1.98	2.00	2.00	1.99	1.99
165.00	2.00	2.00	2.00	2.01	2.00
166.00	1.99	2.00	2.00	1.99	1.98
167.00	1.99	1.99	1.99	1.99	2.01
168.00	2.00	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	2.00	2.00
170.00	1.99	1.99	2.00	1.99	1.99
171.00	2.00	2.00	2.00	2.01	2.00
172.00	1.99	2.00	2.00	2.00	2.00
173.00	1.99	2.00	1.99	1.99	2.00
174.00	2.00	1.99	2.00	2.00	2.00
175.00	2.00	2.01	2.00	2.00	1.99
176.00	2.00	1.99	2.00	1.99	1.98
177.00	2.00	2.00	2.00	2.00	2.00
178.00	1.99	2.00	2.00	1.98	1.98
179.00	1.99	2.00	1.99	2.01	2.01
10.1.1.1	2.03	6735.33
10.1.1.2	2.03	3980.32
10.2.1.2	2.04	8.01
10.1.1.4	2.02	10415.61
10.1.1.5	2.01	14949.57
