Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.349s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
58.00	2.00	2.00	2.00	2.00	1.99	1.95	1.99
59.00	1.99	1.99	2.00	2.00	2.00	1.95	2.00
60.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
61.00	2.00	2.00	2.00	2.00	1.99	1.95	2.00
62.00	2.00	1.99	2.00	2.00	2.00	1.99	1.99
63.00	2.00	2.00	1.99	1.99	2.00	1.98	1.98
64.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00
65.00	2.00	1.99	2.00	2.00	2.00	1.99	1.98
66.00	2.00	1.99	2.00	2.00	2.00	1.98	2.00
67.00	1.99	2.00	1.99	2.00	2.00	1.99	1.99
68.00	2.00	1.99	2.01	2.00	1.99	1.97	1.99
69.00	2.00	1.99	1.99	1.99	2.00	1.95	1.99
70.00	2.00	1.99	2.00	2.00	2.00	1.97	2.00
71.00	2.00	1.99	2.00	2.00	1.99	1.97	2.00
72.00	1.99	1.99	2.00	2.00	2.00	1.97	2.00
73.00	2.00	1.99	2.00	2.00	2.00	1.94	2.00
74.00	1.99	2.00	2.00	2.00	2.00	1.95	1.99
75.00	2.00	2.00	1.99	1.99	1.99	1.93	2.00
76.00	2.00	2.00	2.00	2.00	2.00	1.95	1.99
77.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
78.00	2.00	2.00	2.00	2.00	2.00	1.95	2.00
79.00	1.99	1.99	2.00	2.00	2.00	1.98	2.00
80.00	2.00	2.00	2.00	2.00	2.00	1.93	1.98
81.00	2.00	1.99	1.99	1.99	1.99	1.99	2.00
82.00	2.00	2.00	2.00	2.00	2.00	1.98	1.99
83.00	2.00	2.00	2.00	2.00	2.00	1.97	1.98
84.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
85.00	1.99	1.98	2.00	2.00	2.00	1.99	1.99
86.00	2.00	2.00	2.00	2.00	1.99	1.95	1.99
87.00	2.00	2.00	1.99	1.99	2.00	1.94	2.00
88.00	2.00	1.99	2.00	2.00	2.00	1.94	2.00
89.00	2.00	1.99	2.00	2.00	2.00	1.99	1.97
90.00	1.99	1.99	2.00	2.00	2.00	1.94	2.00
91.00	2.01	2.00	2.00	2.00	2.00	1.98	2.00
92.00	1.99	2.00	2.00	2.00	1.99	1.98	1.99
93.00	2.00	2.00	1.99	1.99	2.00	1.93	2.00
94.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
95.00	2.00	2.00	2.00	2.00	2.00	1.94	1.99
96.00	1.98	1.99	2.00	2.00	2.00	1.97	2.00
97.00	2.01	2.01	2.00	2.00	1.99	1.95	2.00
98.00	1.99	1.99	2.00	2.00	2.01	1.94	1.99
99.00	2.00	2.00	1.99	2.00	1.99	1.98	2.00
100.00	1.27	1.27	1.27	1.99	2.00	1.91	1.26
101.00	0.74	0.77	1.41	2.00	1.95	1.93	0.08
102.00	0.00	0.00	2.61	2.00	1.95	1.64	0.15
103.00	0.00	0.00	2.00	2.00	2.00	1.79	0.01
104.00	0.80	0.80	2.00	2.00	1.38	1.32	0.11
105.00	0.02	0.02	2.00	2.00	2.07	0.49	0.00
106.00	2.00	1.99	1.99	1.99	2.00	2.41	1.86
107.00	2.00	1.99	1.99	2.00	2.00	1.94	1.98
108.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
109.00	1.99	1.99	2.00	2.00	2.00	1.97	2.00
110.00	2.00	1.98	2.00	2.00	2.00	1.94	1.97
111.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00
112.00	2.00	1.99	1.99	1.99	2.00	1.94	2.00
113.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99
114.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
115.00	1.99	1.99	2.00	2.00	2.00	1.95	2.00
116.00	2.00	1.99	2.00	2.00	2.00	1.95	1.99
117.00	2.00	1.99	2.00	2.00	1.99	1.95	2.00
118.00	0.79	0.78	1.93	1.99	1.90	0.75	0.26
119.00	0.84	0.18	1.78	2.00	1.94	2.18	0.39
120.00	0.00	0.00	2.12	2.00	2.00	1.61	0.00
121.00	0.00	0.00	2.00	2.00	2.00	1.63	0.00
122.00	2.45	2.46	2.00	2.00	1.99	1.22	0.04
123.00	2.00	2.00	2.00	2.00	1.99	1.20	0.00
124.00	2.00	2.00	1.99	1.99	2.00	1.37	0.00
125.00	1.99	1.99	2.00	2.00	2.00	1.20	0.00
126.00	1.99	2.00	2.00	2.00	1.99	1.10	0.00
127.00	1.99	1.99	2.00	2.00	1.99	1.11	0.00
128.00	2.00	2.00	1.99	2.00	2.00	1.26	0.00
129.00	2.00	2.00	2.00	2.00	2.00	1.12	0.00
130.00	2.00	2.00	1.99	1.99	1.98	1.27	0.00
131.00	2.00	2.00	2.00	2.00	2.00	1.19	0.00
132.00	1.99	2.00	2.00	2.00	2.00	1.18	0.00
133.00	2.00	2.00	2.00	2.00	2.00	1.26	0.00
134.00	1.99	1.98	1.99	2.00	2.00	1.25	0.00
135.00	2.00	1.99	2.00	2.00	2.00	1.24	0.00
136.00	1.99	2.00	1.99	1.99	1.97	1.22	0.00
137.00	2.00	1.98	2.00	2.00	2.00	1.20	0.00
138.00	2.00	2.00	2.00	2.00	1.99	1.24	0.00
139.00	1.99	1.99	2.00	2.00	1.99	1.20	0.00
140.00	2.00	2.00	2.00	2.00	1.99	1.32	0.00
141.00	2.00	2.00	2.00	2.00	1.99	1.22	0.00
142.00	1.99	2.00	1.99	2.00	2.00	1.25	0.00
143.00	2.00	1.98	2.00	1.99	1.99	1.22	0.00
144.00	1.99	2.00	2.00	2.00	1.99	1.14	0.00
145.00	2.00	2.00	2.00	2.00	2.00	1.14	0.00
146.00	1.99	1.98	2.00	2.00	2.00	1.04	0.00
147.00	2.00	2.00	2.00	2.00	2.00	1.24	0.00
148.00	2.00	1.99	2.00	2.00	1.99	1.35	0.00
149.00	2.00	1.99	1.99	1.99	1.99	1.24	0.00
150.00	1.99	2.00	2.00	2.00	2.00	1.31	0.00
151.00	2.00	2.00	2.00	2.00	2.00	1.24	0.00
152.00	2.00	1.99	2.00	2.00	2.00	1.15	0.00
153.00	1.99	2.00	2.00	2.00	1.99	1.21	0.00
154.00	2.00	2.00	2.00	2.00	1.99	1.30	0.00
155.00	2.00	2.00	1.99	1.99	2.00	1.24	0.00
156.00	2.00	2.00	2.00	2.00	2.00	1.24	0.00
157.00	2.00	1.99	2.00	2.00	2.00	1.30	0.00
158.00	1.99	1.99	2.00	2.00	1.99	1.24	0.00
159.00	1.99	2.00	2.00	2.00	2.00	1.40	0.00
160.00	2.00	2.00	2.00	2.00	1.99	1.12	0.00
161.00	1.99	1.97	1.99	1.99	2.00	1.22	0.00
162.00	2.00	1.99	2.00	2.00	2.00	1.37	0.00
163.00	2.00	2.00	2.00	2.00	1.99	1.32	0.00
164.00	1.99	1.99	2.00	2.00	1.99	1.08	0.00
165.00	1.98	1.99	2.00	2.00	2.01	1.21	0.00
166.00	2.00	2.00	2.00	2.00	1.99	1.20	0.00
167.00	1.99	2.00	1.99	1.99	2.00	1.15	0.00
168.00	2.00	2.00	2.00	2.00	1.99	1.19	0.00
169.00	1.99	2.00	2.00	2.00	2.00	1.17	0.00
170.00	2.00	2.00	2.00	2.00	1.99	1.18	0.00
171.00	1.99	1.99	2.00	2.00	1.99	1.20	0.00
172.00	1.98	2.00	2.00	2.00	1.99	1.10	0.00
173.00	1.99	2.00	1.99	1.99	2.00	1.26	0.00
174.00	2.00	2.00	2.00	2.00	1.99	1.20	0.00
175.00	2.00	2.00	2.00	2.00	1.99	1.28	0.00
176.00	1.99	1.98	2.00	2.00	1.99	1.21	0.00
177.00	2.00	1.99	2.00	2.00	2.00	1.21	0.00
178.00	2.00	2.00	2.00	2.00	1.99	1.11	0.00
179.00	2.00	1.99	1.99	1.99	2.00	1.26	0.00
10.1.1.1	1.93	8953.26
10.1.1.2	1.92	8281.89
10.1.1.3	2.02	3564.97
10.2.1.2	2.04	7.99
10.1.1.5	2.01	3071.06
10.1.1.6	1.71	7312.85
10.1.1.7	1.24	7978.61
