Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.329s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
69.00	0.98	1.64	1.99	1.64	0.65
70.00	0.87	1.59	2.00	1.51	0.89
71.00	0.73	1.64	2.00	1.75	0.78
72.00	0.80	1.51	2.00	1.54	1.01
73.00	0.81	1.55	2.00	1.67	0.81
74.00	0.89	1.61	2.00	1.57	0.78
75.00	0.78	1.48	1.99	1.80	0.81
76.00	0.89	1.75	2.00	1.44	0.74
77.00	0.87	1.42	2.00	1.55	0.89
78.00	0.78	1.42	2.00	1.57	1.06
79.00	0.80	1.84	2.00	1.59	0.87
80.00	0.81	1.50	2.00	1.67	0.88
81.00	0.78	1.64	1.99	1.54	0.72
82.00	0.81	1.58	2.00	1.39	0.88
83.00	0.91	1.52	2.00	1.50	0.94
84.00	0.47	0.94	2.00	1.83	1.07
85.00	0.98	1.98	2.00	1.64	0.95
86.00	0.77	1.70	2.00	1.57	0.88
87.00	0.87	1.60	1.99	1.57	0.88
88.00	0.67	1.34	2.00	1.75	0.82
89.00	0.92	1.98	2.00	1.63	0.74
90.00	0.85	1.63	2.00	1.64	0.86
91.00	0.84	1.65	2.00	1.79	0.73
92.00	0.77	1.65	2.00	1.67	0.86
93.00	0.80	1.74	1.99	1.61	0.74
94.00	0.93	1.63	2.00	1.64	0.73
95.00	0.82	1.61	2.00	1.73	0.66
96.00	0.79	1.67	2.00	1.64	0.93
97.00	0.81	1.58	2.00	1.61	0.86
98.00	0.85	1.55	2.00	1.55	0.93
99.00	0.91	1.61	2.00	1.63	0.75
100.00	0.92	1.68	1.99	1.21	0.66
101.00	0.81	1.55	2.00	2.10	1.07
102.00	0.84	1.53	2.00	1.63	0.78
103.00	0.71	1.57	2.00	1.64	0.87
104.00	0.94	1.68	2.00	1.48	0.79
105.00	0.85	1.44	2.00	1.59	0.98
106.00	0.66	1.53	1.99	1.70	0.94
107.00	0.78	1.66	2.00	1.57	0.84
108.00	0.84	1.63	2.00	1.50	0.88
109.00	0.58	1.39	2.00	1.65	1.01
110.00	0.85	1.64	2.00	1.48	0.89
111.00	0.77	1.61	2.00	1.70	0.68
112.00	0.78	1.57	1.99	1.60	0.80
113.00	0.92	1.57	2.00	1.53	0.92
114.00	0.79	1.57	2.00	1.66	0.82
115.00	0.84	1.59	2.00	1.66	0.82
116.00	0.80	1.71	2.00	1.61	0.80
117.00	0.78	1.61	2.00	1.58	0.82
118.00	0.85	1.60	1.99	1.50	0.95
119.00	0.91	1.53	2.00	1.72	0.69
120.00	0.80	1.53	2.00	1.58	0.72
121.00	1.01	1.68	2.00	1.28	0.85
122.00	0.79	1.74	2.00	2.03	0.51
123.00	0.93	1.84	2.00	2.39	0.00
124.00	0.82	1.86	1.99	2.24	0.00
125.00	0.82	1.50	2.00	1.34	1.20
126.00	0.87	1.65	2.00	1.74	0.75
127.00	0.00	2.19	2.00	1.73	1.06
128.00	0.00	2.03	2.00	1.72	1.07
129.00	0.00	2.34	2.00	2.16	0.49
130.00	0.00	2.06	1.99	1.52	1.14
131.00	0.00	2.21	2.00	1.86	0.86
132.00	0.00	2.00	2.00	1.84	1.24
133.00	0.00	1.99	2.00	1.80	1.10
134.00	0.00	2.00	2.00	1.74	1.21
135.00	0.00	1.99	2.00	1.85	1.12
136.00	1.27	1.07	1.99	2.11	0.31
137.00	0.68	1.59	2.00	1.35	1.25
138.00	1.02	1.65	2.00	1.50	0.84
139.00	0.80	1.63	2.00	1.67	0.74
140.00	0.79	1.65	2.00	1.61	0.86
141.00	0.66	1.77	2.00	1.71	0.82
142.00	0.93	1.60	2.00	1.40	0.86
143.00	0.79	1.64	1.99	1.80	0.78
144.00	0.81	1.83	2.00	1.15	0.71
145.00	0.79	1.70	2.00	2.06	0.85
146.00	0.81	1.70	2.00	1.55	0.77
147.00	0.98	1.64	2.00	1.45	0.81
148.00	0.93	1.59	2.00	1.50	0.93
149.00	0.80	1.67	1.99	1.50	0.89
150.00	0.71	1.63	2.00	1.68	0.82
151.00	0.77	1.65	2.00	1.57	0.81
152.00	1.02	1.58	2.00	1.57	0.80
153.00	0.73	1.68	2.00	1.79	0.80
154.00	0.80	1.65	2.00	1.61	0.88
155.00	0.68	1.48	1.99	1.75	0.87
156.00	0.48	1.92	2.00	1.78	0.86
157.00	0.37	2.03	2.00	1.94	0.39
158.00	0.94	1.68	2.00	1.84	0.37
159.00	0.87	1.73	2.00	1.52	0.81
160.00	0.97	1.46	2.00	1.65	0.78
161.00	0.86	1.54	1.99	1.57	0.85
162.00	0.88	1.53	2.00	1.88	0.59
163.00	0.79	1.58	2.00	1.46	0.91
164.00	0.87	1.61	2.00	1.51	0.79
165.00	0.82	1.65	2.00	1.58	0.89
166.00	0.52	1.87	2.00	1.37	0.73
167.00	0.98	1.61	1.99	2.16	0.35
168.00	0.81	1.58	2.00	1.92	0.58
169.00	0.77	1.52	2.00	1.53	0.85
170.00	0.85	1.48	2.00	1.52	0.80
171.00	0.97	1.72	2.00	1.57	0.81
172.00	0.89	1.55	2.00	1.63	0.86
173.00	0.87	1.58	1.99	1.57	0.75
174.00	0.87	1.59	2.00	1.63	0.79
175.00	0.35	1.98	2.00	1.79	0.86
176.00	0.82	1.57	2.00	1.54	0.87
177.00	0.84	1.65	2.00	1.65	0.77
178.00	0.78	1.70	2.00	1.65	0.85
179.00	0.86	1.67	1.99	1.66	0.82
10.1.1.1	0.78	509445.70
10.1.1.2	1.68	430123.75
10.2.1.2	2.04	7.94
10.1.1.4	1.68	443723.12
10.1.1.5	0.85	508321.10
