Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.599s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
145.00	1.54	1.06	2.00	1.98
146.00	1.57	1.19	2.00	1.99
147.00	2.37	0.47	2.00	2.01
148.00	2.26	1.92	2.00	1.99
149.00	1.98	1.99	1.99	2.00
150.00	2.00	2.00	2.00	1.99
151.00	1.99	1.99	2.00	2.00
152.00	2.01	2.01	2.00	1.99
153.00	2.00	2.00	2.00	2.00
154.00	1.99	1.98	2.00	2.00
155.00	1.99	2.00	1.99	2.00
156.00	1.99	2.00	2.00	2.00
157.00	2.03	2.00	2.00	2.00
158.00	1.99	2.00	2.00	1.99
159.00	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	2.00
161.00	1.98	1.99	1.99	2.00
162.00	2.00	2.00	2.00	1.99
163.00	2.00	2.00	2.00	2.00
164.00	2.00	2.00	2.00	2.00
165.00	1.99	2.00	2.00	2.00
166.00	2.00	1.99	2.00	1.99
167.00	1.99	2.00	1.99	2.01
168.00	2.00	2.00	2.00	2.00
169.00	2.01	2.00	2.00	1.99
170.00	1.99	2.00	2.00	2.00
171.00	1.99	1.99	2.00	2.00
172.00	2.00	2.01	2.00	2.00
173.00	2.00	1.99	1.99	1.99
174.00	1.99	2.00	2.00	2.01
175.00	2.00	2.00	2.00	2.00
176.00	2.00	2.00	2.00	2.00
177.00	2.00	2.00	2.00	1.98
178.00	1.99	2.00	2.00	2.00
179.00	1.98	1.99	1.99	2.00
10.1.1.1	1.54	328004.10
10.1.1.2	1.22	307085.45
10.2.1.2	2.04	8.12
10.1.1.4	2.03	23312.21
