Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.306s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
32.00	1.98	2.00	1.99	2.00	2.00
33.00	2.00	1.99	2.00	2.00	2.00
34.00	2.00	2.00	2.00	2.00	1.99
35.00	2.00	2.00	2.00	2.00	1.99
36.00	2.00	2.00	2.00	1.99	2.00
37.00	2.00	2.00	2.00	2.01	1.99
38.00	1.99	2.00	1.99	1.99	1.99
39.00	2.00	2.00	2.00	2.00	2.00
40.00	2.00	1.99	2.00	1.99	2.00
41.00	2.00	1.99	2.00	2.01	2.00
42.00	2.00	2.00	2.00	1.99	2.00
43.00	2.00	2.00	2.00	2.00	2.00
44.00	1.98	2.00	1.99	1.99	1.99
45.00	2.01	2.00	2.00	2.00	2.00
46.00	1.99	1.99	2.00	2.01	2.01
47.00	1.97	2.00	2.00	2.00	1.98
48.00	2.00	2.00	2.00	0.88	0.87
49.00	2.00	2.00	2.00	1.99	1.99
50.00	1.99	2.00	2.00	2.00	2.00
51.00	2.00	2.00	1.99	2.00	1.99
52.00	2.00	1.99	2.00	1.99	2.00
53.00	2.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	1.99	2.00
55.00	1.99	2.00	2.00	2.00	2.00
56.00	2.01	2.00	2.00	2.00	2.00
57.00	1.99	2.00	1.99	2.00	1.99
58.00	2.00	2.00	2.00	2.00	2.01
59.00	1.98	1.99	2.00	2.00	1.99
60.00	2.00	2.00	2.00	2.00	2.00
61.00	2.00	2.00	2.00	1.99	1.98
62.00	1.99	2.00	2.00	2.01	2.01
63.00	1.99	2.00	1.99	1.99	2.00
64.00	2.00	2.00	2.00	2.00	1.98
65.00	2.00	2.00	2.00	2.00	1.99
66.00	2.00	1.99	2.00	1.99	2.00
67.00	2.00	2.00	2.00	2.00	1.99
68.00	1.99	2.00	2.00	1.99	1.99
69.00	2.01	2.00	1.99	2.00	1.99
70.00	1.98	2.00	2.00	2.00	1.99
71.00	1.99	2.00	2.00	2.00	1.99
72.00	2.00	1.99	2.00	1.99	2.00
73.00	1.99	2.00	2.00	2.00	2.00
74.00	1.99	2.00	2.00	2.00	2.00
75.00	2.00	2.00	1.99	2.00	1.99
76.00	2.00	2.00	2.00	2.00	2.00
77.00	1.99	2.00	2.00	2.00	1.99
78.00	2.00	1.99	2.00	1.99	2.00
79.00	2.00	2.00	2.00	2.01	1.99
80.00	1.98	2.00	2.00	1.99	2.00
81.00	1.99	2.00	1.99	2.00	2.00
82.00	2.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00	1.98
84.00	2.00	1.99	2.00	1.99	2.00
85.00	2.00	2.00	2.00	2.00	2.00
86.00	2.00	2.00	2.00	2.00	1.99
87.00	1.99	2.00	1.99	2.00	2.01
88.00	2.00	2.00	2.00	2.00	2.00
89.00	1.99	2.00	2.00	1.98	2.00
90.00	2.00	1.99	2.00	1.99	1.99
91.00	2.00	2.00	2.00	1.95	1.97
92.00	1.98	2.00	2.00	2.00	1.99
93.00	1.99	2.00	1.99	1.99	2.00
94.00	1.99	2.00	2.00	2.00	1.98
95.00	1.99	1.99	2.00	2.00	2.01
96.00	2.00	2.01	2.00	1.99	1.99
97.00	2.00	1.99	2.00	2.01	2.00
98.00	1.98	2.00	2.00	1.98	1.99
99.00	2.00	2.00	2.00	2.00	2.01
100.00	2.00	2.00	1.99	2.00	2.00
101.00	2.00	1.99	2.00	0.85	0.85
102.00	2.00	2.00	2.00	1.99	1.99
103.00	2.00	2.00	2.00	2.03	2.01
104.00	2.00	2.00	2.00	1.99	1.98
105.00	2.00	2.00	2.00	1.00	1.01
106.00	1.99	2.00	1.99	1.91	1.90
107.00	1.99	2.00	2.00	2.00	1.98
108.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	1.99	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	1.99	2.00
112.00	1.99	2.00	1.99	1.99	2.00
113.00	1.98	2.00	2.00	1.98	1.99
114.00	2.00	1.99	2.00	2.00	2.01
115.00	2.00	2.00	2.00	1.99	1.99
116.00	1.99	2.00	2.00	1.94	1.93
117.00	2.00	2.00	2.00	2.00	2.00
118.00	2.00	2.00	1.99	2.00	1.99
119.00	1.98	2.00	2.00	1.40	1.42
120.00	2.00	1.99	2.00	0.67	0.67
121.00	2.00	2.00	2.00	1.80	1.80
122.00	1.99	2.00	2.00	2.00	2.00
123.00	2.00	2.00	2.00	2.00	2.00
124.00	1.99	2.00	1.99	2.00	2.00
125.00	1.99	2.00	2.00	2.00	1.99
126.00	2.00	2.00	2.00	2.00	2.00
127.00	2.00	1.99	2.00	1.66	1.67
128.00	1.99	2.00	2.00	2.28	2.30
129.00	2.01	2.00	2.00	2.00	1.99
130.00	2.00	2.00	1.99	1.97	1.98
131.00	1.98	2.00	2.00	2.03	2.00
132.00	2.00	2.00	2.00	2.00	2.00
133.00	2.00	1.99	2.00	1.99	1.99
134.00	2.00	2.00	2.00	1.94	1.93
135.00	2.00	2.00	2.00	2.03	2.03
136.00	1.99	2.00	1.99	2.00	2.00
137.00	1.98	1.99	2.00	2.00	1.98
138.00	2.00	2.01	2.00	2.00	1.99
139.00	1.99	1.99	2.00	2.00	2.01
140.00	2.01	2.00	2.00	2.00	1.99
141.00	2.00	2.00	2.00	1.99	2.00
142.00	2.00	2.00	2.00	1.99	2.00
143.00	1.99	2.00	1.99	1.99	1.98
144.00	2.00	1.99	2.00	2.00	2.00
145.00	2.00	2.01	2.00	1.99	2.00
146.00	2.00	1.99	2.00	2.00	2.01
147.00	2.00	2.00	2.00	1.99	1.99
148.00	1.99	2.00	2.00	2.00	1.98
149.00	1.99	2.00	1.99	1.99	2.00
150.00	2.00	2.00	2.00	2.00	2.01
151.00	1.99	1.99	2.00	1.99	1.97
152.00	2.00	2.00	2.00	2.00	2.00
153.00	2.00	2.00	2.00	2.01	2.01
154.00	2.00	2.00	2.00	1.97	1.98
155.00	0.02	0.67	1.99	2.01	2.00
156.00	2.17	2.74	2.00	0.91	0.87
157.00	2.11	2.06	2.00	2.00	2.01
158.00	2.00	2.00	2.00	2.01	2.00
159.00	2.00	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	1.99	2.00
161.00	1.99	2.00	1.99	1.99	1.98
162.00	2.00	1.99	2.00	2.00	2.01
163.00	2.00	2.00	2.00	2.00	1.99
164.00	1.99	2.01	2.00	1.21	1.22
165.00	2.00	1.99	2.00	1.68	1.67
166.00	2.00	2.00	2.00	1.99	2.00
167.00	1.94	2.00	1.99	1.99	1.98
168.00	1.99	1.98	2.00	2.00	1.99
169.00	2.01	2.01	2.00	2.01	2.01
170.00	1.98	2.00	2.00	2.00	1.98
171.00	2.00	2.00	2.00	1.99	2.00
172.00	1.99	2.00	2.00	1.99	1.99
173.00	1.99	2.00	1.99	1.98	2.01
174.00	2.00	2.00	2.00	2.00	2.00
175.00	2.00	2.00	2.00	2.00	1.99
176.00	2.00	1.99	2.00	1.98	2.00
177.00	2.00	2.00	2.00	2.00	1.99
178.00	2.00	2.00	2.00	2.00	2.01
179.00	1.99	2.00	1.99	2.00	1.99
10.1.1.1	2.02	7717.34
10.1.1.2	2.01	7170.30
10.2.1.2	2.04	7.81
10.1.1.4	1.99	11311.22
10.1.1.5	1.99	14271.01
