Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.466s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
48.00	0.86	1.78	2.00	2.24
49.00	0.40	2.23	2.00	2.00
50.00	0.87	1.67	2.00	2.04
51.00	0.33	2.06	1.99	1.92
52.00	0.80	1.64	2.00	1.93
53.00	0.51	2.07	2.00	2.05
54.00	0.35	2.00	2.00	2.05
55.00	0.61	2.16	2.00	1.92
56.00	0.57	1.94	2.00	1.97
57.00	0.97	1.58	1.99	2.14
58.00	0.44	1.87	2.00	1.88
59.00	0.52	1.81	2.00	2.04
60.00	0.32	2.11	2.00	2.04
61.00	0.00	2.20	2.00	1.86
62.00	0.72	1.64	2.00	2.08
63.00	0.65	1.91	1.99	1.98
64.00	0.34	1.91	2.00	1.84
65.00	0.33	1.87	2.00	2.06
66.00	0.22	2.16	2.00	1.97
67.00	0.45	1.90	2.00	2.11
68.00	0.57	1.73	2.00	1.97
69.00	0.11	2.06	1.99	2.10
70.00	0.58	1.86	2.00	1.95
71.00	0.54	2.08	2.00	2.00
72.00	0.57	2.04	2.00	2.00
73.00	0.59	1.95	2.00	1.81
74.00	0.38	1.78	2.00	2.01
75.00	0.48	1.80	1.99	2.00
76.00	0.44	1.88	2.00	1.60
77.00	0.15	2.12	2.00	1.66
78.00	0.77	1.57	2.00	2.08
79.00	0.22	1.79	2.00	2.32
80.00	0.39	1.88	2.00	2.07
81.00	0.39	1.61	1.99	1.99
82.00	0.40	2.00	2.00	2.07
83.00	0.68	1.75	2.00	2.03
84.00	0.27	2.11	2.00	2.08
85.00	0.52	1.47	2.00	1.91
86.00	0.24	2.58	2.00	1.71
87.00	0.58	1.19	1.99	1.77
88.00	0.20	2.33	2.00	2.07
89.00	0.54	1.77	2.00	2.14
90.00	0.44	1.98	2.00	1.98
91.00	0.00	2.47	2.00	2.28
92.00	0.61	1.73	2.00	2.19
93.00	0.31	2.12	1.99	1.86
94.00	0.71	1.68	2.00	2.06
95.00	0.08	2.19	2.00	1.67
96.00	0.00	2.26	2.00	1.93
97.00	0.81	1.34	2.00	2.13
98.00	0.44	1.63	2.00	1.97
99.00	0.18	2.34	2.00	1.90
100.00	0.61	1.81	1.99	1.98
101.00	0.05	2.26	2.00	2.34
102.00	0.49	1.88	2.00	2.14
103.00	0.73	1.91	2.00	2.00
104.00	0.05	2.13	2.00	1.95
105.00	0.34	1.92	2.00	1.94
106.00	0.69	1.80	1.99	2.10
107.00	0.65	1.77	2.00	1.98
108.00	0.60	1.85	2.00	1.75
109.00	0.31	1.90	2.00	1.92
110.00	0.61	1.72	2.00	1.99
111.00	0.59	1.85	2.00	2.21
112.00	0.29	2.13	1.99	1.92
113.00	0.00	2.46	2.00	1.91
114.00	1.04	1.67	2.00	2.19
115.00	0.49	2.06	2.00	1.80
116.00	0.87	1.73	2.00	2.20
117.00	0.48	1.90	2.00	2.05
118.00	0.26	1.87	1.99	1.84
119.00	0.19	2.01	2.00	2.00
120.00	0.00	2.33	2.00	1.97
121.00	0.92	1.47	2.00	1.83
122.00	0.33	1.94	2.00	2.10
123.00	0.34	2.01	2.00	2.23
124.00	0.00	2.67	1.99	1.99
125.00	0.00	2.00	2.00	1.99
126.00	0.00	2.00	2.00	2.00
127.00	0.00	1.99	2.00	2.00
128.00	0.00	1.99	2.00	2.00
129.00	0.00	1.99	2.00	2.00
130.00	0.00	2.01	1.99	2.00
131.00	0.00	1.99	2.00	2.00
132.00	0.00	2.00	2.00	2.00
133.00	0.00	2.00	2.00	1.99
134.00	0.00	2.00	2.00	2.00
135.00	0.00	2.00	2.00	2.00
136.00	0.00	2.00	1.99	2.00
137.00	0.00	1.99	2.00	2.00
138.00	0.00	2.00	2.00	1.99
139.00	0.00	2.00	2.00	2.00
140.00	0.00	2.00	2.00	1.99
141.00	0.00	2.00	2.00	2.00
142.00	0.00	2.00	2.00	2.00
143.00	0.00	1.99	1.99	2.00
144.00	0.00	2.00	2.00	1.99
145.00	0.00	2.01	2.00	2.00
146.00	0.00	1.99	2.00	2.00
147.00	0.00	2.00	2.00	2.00
148.00	0.00	2.00	2.00	2.00
149.00	0.00	2.00	1.99	1.99
150.00	0.00	1.99	2.00	2.00
151.00	0.00	2.00	2.00	2.00
152.00	0.00	2.00	2.00	2.00
153.00	0.00	2.00	2.00	2.00
154.00	0.00	2.00	2.00	2.00
155.00	0.00	2.00	1.99	1.99
156.00	0.00	2.00	2.00	2.00
157.00	0.00	2.00	2.00	2.00
158.00	0.00	1.99	2.00	2.00
159.00	0.00	2.00	2.00	2.00
160.00	0.00	1.99	2.00	2.00
161.00	0.00	2.00	1.99	2.00
162.00	0.00	2.00	2.00	1.99
163.00	0.00	2.00	2.00	2.00
164.00	0.00	2.00	2.00	2.00
165.00	0.00	2.00	2.00	2.00
166.00	0.00	1.99	2.00	2.00
167.00	0.00	2.00	1.99	1.99
168.00	0.00	2.00	2.00	2.00
169.00	0.00	2.00	2.00	2.00
170.00	0.00	1.99	2.00	2.00
171.00	0.00	2.00	2.00	2.00
172.00	0.00	2.00	2.00	2.00
173.00	0.52	2.00	1.99	1.99
174.00	0.00	1.99	2.00	2.00
175.00	0.00	2.00	2.00	2.00
176.00	0.00	2.00	2.00	1.99
177.00	0.00	2.00	2.00	2.00
178.00	0.00	2.00	2.00	2.00
179.00	0.00	1.99	1.99	2.00
10.1.1.1	0.32	1295372.84
10.1.1.2	1.97	263447.82
10.2.1.2	2.04	7.96
10.1.1.4	2.01	106879.91
